game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401823729,2025-12-19,2025-12-19T16:00:00Z,2025-12-19T16:00:00Z,2025-12-19,10:00 AM,2025-12-19 10:00,CST
401829281,2025-12-19,2025-12-19T17:00:00Z,2025-12-19T17:00:00Z,2025-12-19,11:00 AM,2025-12-19 11:00,CST
401829436,2025-12-19,2025-12-19T18:00:00Z,2025-12-19T18:00:00Z,2025-12-19,12:00 PM,2025-12-19 12:00,CST
401812292,2025-12-19,2025-12-19T20:00:00Z,2025-12-19T20:00:00Z,2025-12-19,2:00 PM,2025-12-19 14:00,CST
401827091,2025-12-19,2025-12-19T22:00:00Z,2025-12-19T22:00:00Z,2025-12-19,4:00 PM,2025-12-19 16:00,CST
401823263,2025-12-19,2025-12-19T22:00:00Z,2025-12-19T22:00:00Z,2025-12-19,4:00 PM,2025-12-19 16:00,CST
401822315,2025-12-19,2025-12-19T22:00:00Z,2025-12-19T22:00:00Z,2025-12-19,4:00 PM,2025-12-19 16:00,CST
401820158,2025-12-19,2025-12-19T22:00:00Z,2025-12-19T22:00:00Z,2025-12-19,4:00 PM,2025-12-19 16:00,CST
401827501,2025-12-19,2025-12-19T23:00:00Z,2025-12-19T23:00:00Z,2025-12-19,5:00 PM,2025-12-19 17:00,CST
401822872,2025-12-19,2025-12-19T23:30:00Z,2025-12-19T23:30:00Z,2025-12-19,5:30 PM,2025-12-19 17:30,CST
401826712,2025-12-19,2025-12-20T00:00:00Z,2025-12-20T00:00:00Z,2025-12-19,6:00 PM,2025-12-19 18:00,CST
401822184,2025-12-19,2025-12-20T00:00:00Z,2025-12-20T00:00:00Z,2025-12-19,6:00 PM,2025-12-19 18:00,CST
401813767,2025-12-19,2025-12-20T00:00:00Z,2025-12-20T00:00:00Z,2025-12-19,6:00 PM,2025-12-19 18:00,CST
401813405,2025-12-19,2025-12-20T00:00:00Z,2025-12-20T00:00:00Z,2025-12-19,6:00 PM,2025-12-19 18:00,CST
401828733,2025-12-19,2025-12-20T00:30:00Z,2025-12-20T00:30:00Z,2025-12-19,6:30 PM,2025-12-19 18:30,CST
401823366,2025-12-19,2025-12-20T00:30:00Z,2025-12-20T00:30:00Z,2025-12-19,6:30 PM,2025-12-19 18:30,CST
401827002,2025-12-19,2025-12-20T01:00:00Z,2025-12-20T01:00:00Z,2025-12-19,7:00 PM,2025-12-19 19:00,CST
401823567,2025-12-19,2025-12-20T01:00:00Z,2025-12-20T01:00:00Z,2025-12-19,7:00 PM,2025-12-19 19:00,CST
401819831,2025-12-19,2025-12-20T01:00:00Z,2025-12-20T01:00:00Z,2025-12-19,7:00 PM,2025-12-19 19:00,CST
401808954,2025-12-19,2025-12-20T01:00:00Z,2025-12-20T01:00:00Z,2025-12-19,7:00 PM,2025-12-19 19:00,CST
401811973,2025-12-19,2025-12-20T02:00:00Z,2025-12-20T02:00:00Z,2025-12-19,8:00 PM,2025-12-19 20:00,CST
401819840,2025-12-19,2025-12-20T02:30:00Z,2025-12-20T02:30:00Z,2025-12-19,8:30 PM,2025-12-19 20:30,CST
401826796,2025-12-19,2025-12-20T03:00:00Z,2025-12-20T03:00:00Z,2025-12-19,9:00 PM,2025-12-19 21:00,CST
401824116,2025-12-19,2025-12-20T03:00:00Z,2025-12-20T03:00:00Z,2025-12-19,9:00 PM,2025-12-19 21:00,CST
401823440,2025-12-19,2025-12-20T03:00:00Z,2025-12-20T03:00:00Z,2025-12-19,9:00 PM,2025-12-19 21:00,CST
401813765,2025-12-19,2025-12-20T03:00:00Z,2025-12-20T03:00:00Z,2025-12-19,9:00 PM,2025-12-19 21:00,CST
401813282,2025-12-19,2025-12-20T03:00:00Z,2025-12-20T03:00:00Z,2025-12-19,9:00 PM,2025-12-19 21:00,CST
401824132,2025-12-19,2025-12-20T04:30:00Z,2025-12-20T04:30:00Z,2025-12-19,10:30 PM,2025-12-19 22:30,CST
