game_id,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name
fde64d143b014b41bbd8d14ce7cd263f,FanDuel,2026-01-29 22:33:02.181101+00:00,-184.0,142.0,-2.5,144.5,2026-01-29 22:08:00+00:00,Furman Paladins,Samford Bulldogs
fde64d143b014b41bbd8d14ce7cd263f,Fanatics,2026-01-29 22:33:02.181101+00:00,-200.0,150.0,-2.5,145.5,2026-01-29 22:08:00+00:00,Furman Paladins,Samford Bulldogs
fde64d143b014b41bbd8d14ce7cd263f,BetRivers,2026-01-29 22:33:02.181101+00:00,-215.0,143.0,-3.5,,2026-01-29 22:08:00+00:00,Furman Paladins,Samford Bulldogs
fde64d143b014b41bbd8d14ce7cd263f,DraftKings,2026-01-29 22:33:02.181101+00:00,-154.0,120.0,-2.5,144.5,2026-01-29 22:08:00+00:00,Furman Paladins,Samford Bulldogs
fde64d143b014b41bbd8d14ce7cd263f,Caesars,2026-01-29 22:33:02.181101+00:00,-150.0,120.0,-2.5,149.5,2026-01-29 22:08:00+00:00,Furman Paladins,Samford Bulldogs
fde64d143b014b41bbd8d14ce7cd263f,BetMGM,2026-01-29 22:33:02.181101+00:00,-160.0,125.0,-2.5,144.5,2026-01-29 22:08:00+00:00,Furman Paladins,Samford Bulldogs
cd830e84d813c56211fed50607c8c4d5,BetOnline.ag,2026-01-29 22:33:02.181101+00:00,,,0.0,150.0,2026-01-29 23:00:00+00:00,Chattanooga Mocs,Wofford Terriers
cd830e84d813c56211fed50607c8c4d5,LowVig.ag,2026-01-29 22:33:02.181101+00:00,,,0.0,150.0,2026-01-29 23:00:00+00:00,Chattanooga Mocs,Wofford Terriers
cd830e84d813c56211fed50607c8c4d5,FanDuel,2026-01-29 22:33:02.181101+00:00,-118.0,-102.0,-1.5,150.5,2026-01-29 23:00:00+00:00,Chattanooga Mocs,Wofford Terriers
cd830e84d813c56211fed50607c8c4d5,Fanatics,2026-01-29 22:33:02.181101+00:00,-120.0,100.0,-1.0,151.0,2026-01-29 23:00:00+00:00,Chattanooga Mocs,Wofford Terriers
cd830e84d813c56211fed50607c8c4d5,DraftKings,2026-01-29 22:33:02.181101+00:00,-120.0,100.0,-1.5,150.5,2026-01-29 23:00:00+00:00,Chattanooga Mocs,Wofford Terriers
cd830e84d813c56211fed50607c8c4d5,BetRivers,2026-01-29 22:33:02.181101+00:00,-117.0,-107.0,0.5,,2026-01-29 23:00:00+00:00,Chattanooga Mocs,Wofford Terriers
cd830e84d813c56211fed50607c8c4d5,Caesars,2026-01-29 22:33:02.181101+00:00,-120.0,100.0,-1.0,150.5,2026-01-29 23:00:00+00:00,Chattanooga Mocs,Wofford Terriers
cd830e84d813c56211fed50607c8c4d5,BetMGM,2026-01-29 22:33:02.181101+00:00,-110.0,-110.0,1.5,150.5,2026-01-29 23:00:00+00:00,Chattanooga Mocs,Wofford Terriers
cd830e84d813c56211fed50607c8c4d5,BetUS,2026-01-29 22:33:02.181101+00:00,,,0.0,150.0,2026-01-29 23:00:00+00:00,Chattanooga Mocs,Wofford Terriers
cd830e84d813c56211fed50607c8c4d5,Bovada,2026-01-29 22:33:02.181101+00:00,-120.0,100.0,-1.5,151.0,2026-01-29 23:00:00+00:00,Chattanooga Mocs,Wofford Terriers
6280d9998ef7268d3e544e92fcddfe37,FanDuel,2026-01-29 22:33:02.181101+00:00,-182.0,150.0,-3.5,145.5,2026-01-29 23:00:00+00:00,New Hampshire Wildcats,UMass Lowell River Hawks
6280d9998ef7268d3e544e92fcddfe37,BetRivers,2026-01-29 22:33:02.181101+00:00,-180.0,143.0,-3.5,,2026-01-29 23:00:00+00:00,New Hampshire Wildcats,UMass Lowell River Hawks
6280d9998ef7268d3e544e92fcddfe37,BetOnline.ag,2026-01-29 22:33:02.181101+00:00,-165.0,145.0,-3.5,145.5,2026-01-29 23:00:00+00:00,New Hampshire Wildcats,UMass Lowell River Hawks
6280d9998ef7268d3e544e92fcddfe37,LowVig.ag,2026-01-29 22:33:02.181101+00:00,-165.0,145.0,-3.5,145.5,2026-01-29 23:00:00+00:00,New Hampshire Wildcats,UMass Lowell River Hawks
6280d9998ef7268d3e544e92fcddfe37,DraftKings,2026-01-29 22:33:02.181101+00:00,-166.0,140.0,-3.5,146.5,2026-01-29 23:00:00+00:00,New Hampshire Wildcats,UMass Lowell River Hawks
6280d9998ef7268d3e544e92fcddfe37,BetMGM,2026-01-29 22:33:02.181101+00:00,-165.0,135.0,-3.5,146.5,2026-01-29 23:00:00+00:00,New Hampshire Wildcats,UMass Lowell River Hawks
6280d9998ef7268d3e544e92fcddfe37,Fanatics,2026-01-29 22:33:02.181101+00:00,-145.0,120.0,-2.5,146.0,2026-01-29 23:00:00+00:00,New Hampshire Wildcats,UMass Lowell River Hawks
6280d9998ef7268d3e544e92fcddfe37,Bovada,2026-01-29 22:33:02.181101+00:00,-150.0,130.0,-2.5,142.5,2026-01-29 23:00:00+00:00,New Hampshire Wildcats,UMass Lowell River Hawks
6280d9998ef7268d3e544e92fcddfe37,Caesars,2026-01-29 22:33:02.181101+00:00,-165.0,140.0,-3.5,146.5,2026-01-29 23:00:00+00:00,New Hampshire Wildcats,UMass Lowell River Hawks
