game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,game_date,game_key,event_id,book,fetched_at,last_update,commence_time,home_team_name,away_team_name,market,period,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,odds_date,odds_key
401826896,2025,2025-11-09,2025-11-09 20:00:00+00:00,Louisiana Tech Bulldogs,Lyon Scots,93,35,48,22,45,13,False,Thomas Assembly Center,2025-11-09,louisianatech__lyonscots,,,,,,,,,,,,,,,,,,,,
401825577,2025,2025-11-09,2025-11-09 20:00:00+00:00,Montana State Bobcats,Denver Pioneers,73,75,38,38,35,37,False,Worthington Arena,2025-11-09,denver__montanastate,,,,,,,,,,,,,,,,,,,,
401819916,2025,2025-11-09,2025-11-09 20:00:00+00:00,West Virginia Mountaineers,Lehigh Mountain Hawks,69,47,42,20,27,27,False,WVU Coliseum,2025-11-09,lehighmountain__westvirginia,,,,,,,,,,,,,,,,,,,,
401819814,2025,2025-11-09,2025-11-09 20:00:00+00:00,Arizona State Sun Devils,Utah Tech Trailblazers,81,66,39,25,42,41,False,Desert Financial Arena,2025-11-09,arizonastate__utahtechtrailblazers,,,,,,,,,,,,,,,,,,,,
401828912,2025,2025-11-09,2025-11-09 21:00:00+00:00,Evansville Purple Aces,Oakland City Mighty Oaks,76,47,39,26,37,21,False,Ford Center,2025-11-09,evansville__oaklandcitymightyoaks,,,,,,,,,,,,,,,,,,,,
401823515,2025,2025-11-09,2025-11-09 21:30:00+00:00,Missouri Tigers,VMI Keydets,106,68,50,40,56,28,False,Mizzou Arena,2025-11-09,missouri__vmikeydets,,,,,,,,,,,,,,,,,,,,
401828276,2025,2025-11-09,2025-11-09 22:00:00+00:00,Loyola Chicago Ramblers,North Texas Mean Green,62,64,20,34,42,30,True,Now Arena,2025-11-09,loyolachicago__northtexas,,,,,,,,,,,,,,,,,,,,
401824089,2025,2025-11-09,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,67,63,31,32,36,31,False,Chiles Center,2025-11-09,californiadavis__portlandpilots,,,,,,,,,,,,,,,,,,,,
401823555,2025,2025-11-09,2025-11-09 22:00:00+00:00,San Diego State Aztecs,Idaho State Bengals,73,57,34,21,39,36,False,Viejas Arena,2025-11-09,idahostate__sandiegostate,,,,,,,,,,,,,,,,,,,,
401827088,2025,2025-11-09,2025-11-09 23:00:00+00:00,Howard Bison,Grambling Tigers,70,73,33,32,37,41,False,Burr Gymnasium,2025-11-09,grambling__howard,,,,,,,,,,,,,,,,,,,,
401826772,2025,2025-11-09,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,88,68,48,30,40,38,False,Liberty Arena (VA),2025-11-09,floridaatlantic__libertyflames,,,,,,,,,,,,,,,,,,,,
401823858,2025,2025-11-09,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,114,83,55,37,59,46,False,Galen Center,2025-11-09,manhattan__usctrojans,,,,,,,,,,,,,,,,,,,,
401823808,2025,2025-11-09,2025-11-09 23:00:00+00:00,Colorado State Rams,Omaha Mavericks,97,74,48,38,49,36,False,Moby Arena,2025-11-09,coloradostate__omaha,,,,,,,,,,,,,,,,,,,,
401827257,2025,2025-11-09,2025-11-09 23:30:00+00:00,South Carolina Gamecocks,Southern Miss Golden Eagles,83,79,38,34,32,36,False,Colonial Life Arena,2025-11-09,southcarolinagamecocks__southernmissgolden,,,,,,,,,,,,,,,,,,,,
401829390,2025,2025-11-09,2025-11-10 00:30:00+00:00,UT Martin Skyhawks,Kentucky Christian Knights,97,42,44,29,53,13,False,Kathleen and Tom Elam Center,2025-11-09,kentuckychristian__utmartinskyhawks,,,,,,,,,,,,,,,,,,,,
401819824,2025,2025-11-09,2025-11-10 01:30:00+00:00,Baylor Bears,Washington Huskies,78,69,38,32,40,37,False,Foster Pavilion,2025-11-09,baylor__washington,,,,,,,,,,,,,,,,,,,,
401824896,2025,2025-11-09,2025-11-10 06:00:00+00:00,Hawai'i Rainbow Warriors,East Texas A&M Lions,100,74,51,30,49,44,False,Stan Sheriff Center,2025-11-09,easttexasaandm__hawaiirainbow,,,,,,,,,,,,,,,,,,,,
