game_id,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name
c783d43735f1a8f0fc89d60aaf123b9f,BetOnline.ag,2026-02-25 14:05:04.884019+00:00,-150.0,130.0,-3.0,142.5,2026-02-25 16:00:00+00:00,Army Knights,Bucknell Bison
c783d43735f1a8f0fc89d60aaf123b9f,LowVig.ag,2026-02-25 14:05:04.884019+00:00,-150.0,130.0,-3.0,142.5,2026-02-25 16:00:00+00:00,Army Knights,Bucknell Bison
c783d43735f1a8f0fc89d60aaf123b9f,FanDuel,2026-02-25 14:05:04.884019+00:00,-166.0,138.0,-2.5,142.5,2026-02-25 16:00:00+00:00,Army Knights,Bucknell Bison
c783d43735f1a8f0fc89d60aaf123b9f,Fanatics,2026-02-25 14:05:04.884019+00:00,-170.0,140.0,-3.0,142.0,2026-02-25 16:00:00+00:00,Army Knights,Bucknell Bison
c783d43735f1a8f0fc89d60aaf123b9f,BetRivers,2026-02-25 14:05:04.884019+00:00,-175.0,140.0,-3.5,143.5,2026-02-25 16:00:00+00:00,Army Knights,Bucknell Bison
c783d43735f1a8f0fc89d60aaf123b9f,BetMGM,2026-02-25 14:05:04.884019+00:00,-160.0,135.0,-3.5,142.5,2026-02-25 16:00:00+00:00,Army Knights,Bucknell Bison
c783d43735f1a8f0fc89d60aaf123b9f,Bovada,2026-02-25 14:05:04.884019+00:00,-165.0,140.0,-3.0,143.5,2026-02-25 16:00:00+00:00,Army Knights,Bucknell Bison
2c5682c7a9de2fa5ca57b372c22ac2ff,DraftKings,2026-02-25 14:05:04.884019+00:00,164.0,-198.0,4.5,145.5,2026-02-25 23:00:00+00:00,Boston College Eagles,Wake Forest Demon Deacons
2c5682c7a9de2fa5ca57b372c22ac2ff,Fanatics,2026-02-25 14:05:04.884019+00:00,160.0,-190.0,4.5,146.0,2026-02-25 23:00:00+00:00,Boston College Eagles,Wake Forest Demon Deacons
2c5682c7a9de2fa5ca57b372c22ac2ff,BetRivers,2026-02-25 14:05:04.884019+00:00,170.0,-225.0,4.5,146.5,2026-02-25 23:00:00+00:00,Boston College Eagles,Wake Forest Demon Deacons
2c5682c7a9de2fa5ca57b372c22ac2ff,LowVig.ag,2026-02-25 14:05:04.884019+00:00,170.0,-195.0,4.5,145.5,2026-02-25 23:00:00+00:00,Boston College Eagles,Wake Forest Demon Deacons
2c5682c7a9de2fa5ca57b372c22ac2ff,BetOnline.ag,2026-02-25 14:05:04.884019+00:00,170.0,-195.0,4.5,145.5,2026-02-25 23:00:00+00:00,Boston College Eagles,Wake Forest Demon Deacons
2c5682c7a9de2fa5ca57b372c22ac2ff,FanDuel,2026-02-25 14:05:04.884019+00:00,180.0,-220.0,4.5,145.5,2026-02-25 23:00:00+00:00,Boston College Eagles,Wake Forest Demon Deacons
2c5682c7a9de2fa5ca57b372c22ac2ff,Bovada,2026-02-25 14:05:04.884019+00:00,160.0,-185.0,4.5,146.5,2026-02-25 23:00:00+00:00,Boston College Eagles,Wake Forest Demon Deacons
2c5682c7a9de2fa5ca57b372c22ac2ff,BetUS,2026-02-25 14:05:04.884019+00:00,167.0,-195.0,4.5,145.5,2026-02-25 23:00:00+00:00,Boston College Eagles,Wake Forest Demon Deacons
2c5682c7a9de2fa5ca57b372c22ac2ff,Caesars,2026-02-25 14:05:04.884019+00:00,170.0,-205.0,4.5,145.5,2026-02-25 23:00:00+00:00,Boston College Eagles,Wake Forest Demon Deacons
460ee62be3a136a72f4834fcd53ae2c2,BetOnline.ag,2026-02-25 14:05:04.884019+00:00,,,-15.5,142.0,2026-02-25 23:00:00+00:00,Furman Paladins,The Citadel Bulldogs
460ee62be3a136a72f4834fcd53ae2c2,LowVig.ag,2026-02-25 14:05:04.884019+00:00,,,-15.5,142.0,2026-02-25 23:00:00+00:00,Furman Paladins,The Citadel Bulldogs
460ee62be3a136a72f4834fcd53ae2c2,FanDuel,2026-02-25 14:05:04.884019+00:00,-2000.0,980.0,-15.5,142.5,2026-02-25 23:00:00+00:00,Furman Paladins,The Citadel Bulldogs
460ee62be3a136a72f4834fcd53ae2c2,Fanatics,2026-02-25 14:05:04.884019+00:00,-1700.0,1000.0,-15.5,142.0,2026-02-25 23:00:00+00:00,Furman Paladins,The Citadel Bulldogs
460ee62be3a136a72f4834fcd53ae2c2,DraftKings,2026-02-25 14:05:04.884019+00:00,-1650.0,950.0,-15.5,141.5,2026-02-25 23:00:00+00:00,Furman Paladins,The Citadel Bulldogs
460ee62be3a136a72f4834fcd53ae2c2,BetRivers,2026-02-25 14:05:04.884019+00:00,-2500.0,950.0,-15.5,142.5,2026-02-25 23:00:00+00:00,Furman Paladins,The Citadel Bulldogs
460ee62be3a136a72f4834fcd53ae2c2,Bovada,2026-02-25 14:05:04.884019+00:00,-1800.0,850.0,-15.5,142.5,2026-02-25 23:00:00+00:00,Furman Paladins,The Citadel Bulldogs
460ee62be3a136a72f4834fcd53ae2c2,BetMGM,2026-02-25 14:05:04.884019+00:00,-1600.0,900.0,-15.5,141.5,2026-02-25 23:00:00+00:00,Furman Paladins,The Citadel Bulldogs
460ee62be3a136a72f4834fcd53ae2c2,Caesars,2026-02-25 14:05:04.884019+00:00,-1700.0,950.0,-15.5,142.0,2026-02-25 23:00:00+00:00,Furman Paladins,The Citadel Bulldogs
460ee62be3a136a72f4834fcd53ae2c2,BetUS,2026-02-25 14:05:04.884019+00:00,,,-15.5,142.0,2026-02-25 23:00:00+00:00,Furman Paladins,The Citadel Bulldogs
3b8678099ab35af3f658c7ee3d8c9460,BetOnline.ag,2026-02-25 14:05:04.884019+00:00,,,-1.0,157.0,2026-02-25 23:00:00+00:00,South Carolina St Bulldogs,Morgan St Bears
3b8678099ab35af3f658c7ee3d8c9460,LowVig.ag,2026-02-25 14:05:04.884019+00:00,,,-1.0,157.0,2026-02-25 23:00:00+00:00,South Carolina St Bulldogs,Morgan St Bears
3b8678099ab35af3f658c7ee3d8c9460,FanDuel,2026-02-25 14:05:04.884019+00:00,-122.0,102.0,-1.5,156.5,2026-02-25 23:00:00+00:00,South Carolina St Bulldogs,Morgan St Bears
3b8678099ab35af3f658c7ee3d8c9460,Fanatics,2026-02-25 14:05:04.884019+00:00,-120.0,100.0,-1.0,156.5,2026-02-25 23:00:00+00:00,South Carolina St Bulldogs,Morgan St Bears
3b8678099ab35af3f658c7ee3d8c9460,DraftKings,2026-02-25 14:05:04.884019+00:00,,,-1.5,156.5,2026-02-25 23:00:00+00:00,South Carolina St Bulldogs,Morgan St Bears
3b8678099ab35af3f658c7ee3d8c9460,BetRivers,2026-02-25 14:05:04.884019+00:00,-122.0,-105.0,-1.5,156.5,2026-02-25 23:00:00+00:00,South Carolina St Bulldogs,Morgan St Bears
