game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401808702,2025,2025-12-12,2025-12-13 01:30:00+00:00,2025-12-12 20:30,EST,McNeese Cowboys,East Texas A&M Lions,0,0,,,,,False,Townsley Law Arena,2025-12-13T01:30:00Z,2025-12-12,,,2025-12-12,easttexasaandm__mcneese,,,,,,,,,,,,
401812794,2025,2025-12-12,2025-12-13 01:00:00+00:00,2025-12-12 20:00,EST,UConn Huskies,Texas Longhorns,0,0,,,,,False,PeoplesBank Arena,2025-12-13T01:00:00Z,2025-12-12,,,2025-12-12,connecticut__texas,,,,,,,,,,,,
401820489,2025,2025-12-12,2025-12-13 01:00:00+00:00,2025-12-12 20:00,EST,Texas A&M-Corpus Christi Islanders,Dallas Christian Crusaders,0,0,,,,,False,American Bank Center,2025-12-13T01:00:00Z,2025-12-12,,,2025-12-12,dallaschristiancrusaders__texasaandmcorpuschristi,,,,,,,,,,,,
401822353,2025,2025-12-12,2025-12-13 00:00:00+00:00,2025-12-12 19:00,EST,Stonehill Skyhawks,Vermont State - Johnson Badgers,0,0,,,,,False,Merkert Gymnasium,2025-12-13T00:00:00Z,2025-12-12,,,2025-12-12,stonehillskyhawks__vermontstatejohnsonbadgers,,,,,,,,,,,,
401823042,2025,2025-12-12,2025-12-13 00:00:00+00:00,2025-12-12 19:00,EST,North Carolina A&T Aggies,Maryland Eastern Shore Hawks,0,0,,,,,False,Corbett Sports Center,2025-12-13T00:00:00Z,2025-12-12,,,2025-12-12,marylandeasternshore__northcarolinaaandt,,,,,,,,,,,,
401823328,2025,2025-12-12,2025-12-13 00:00:00+00:00,2025-12-12 19:00,EST,Xavier Musketeers,Missouri State Bears,0,0,,,,,False,Cintas Center,2025-12-13T00:00:00Z,2025-12-12,,,2025-12-12,missouristate__xavier,,,,,,,,,,,,
401823496,2025,2025-12-12,2025-12-13 00:00:00+00:00,2025-12-12 19:00,EST,Queens University Royals,South Carolina State Bulldogs,0,0,,,,,False,Curry Arena,2025-12-13T00:00:00Z,2025-12-12,,,2025-12-12,queensroyals__southcarolinastate,,,,,,,,,,,,
401823506,2025,2025-12-12,2025-12-13 02:00:00+00:00,2025-12-12 21:00,EST,Eastern Washington Eagles,California Baptist Lancers,0,0,,,,,False,Reese Court,2025-12-13T02:00:00Z,2025-12-12,,,2025-12-12,californiabaptist__easternwashington,,,,,,,,,,,,
401824893,2025,2025-12-12,2025-12-13 01:00:00+00:00,2025-12-12 20:00,EST,Austin Peay Governors,East Tennessee State Buccaneers,0,0,,,,,False,F&M Bank Arena,2025-12-13T01:00:00Z,2025-12-12,,,2025-12-12,austinpeay__easttennesseestate,,,,,,,,,,,,
401826056,2025,2025-12-12,2025-12-12 23:00:00+00:00,2025-12-12 18:00,EST,UMBC Retrievers,Army Black Knights,0,0,,,,,False,Chesapeake Employers Insurance Arena,2025-12-12T23:00:00Z,2025-12-12,,,2025-12-12,armyblack__umbcretrievers,,,,,,,,,,,,
401826971,2025,2025-12-12,2025-12-13 00:00:00+00:00,2025-12-12 19:00,EST,Gardner-Webb Runnin' Bulldogs,Brevard Tornados,0,0,,,,,False,Paul Porter Arena,2025-12-13T00:00:00Z,2025-12-12,,,2025-12-12,brevardtornados__gardnerwebbrunnin,,,,,,,,,,,,
401829476,2025,2025-12-12,2025-12-13 01:00:00+00:00,2025-12-12 20:00,EST,South Dakota State Jackrabbits,Dakota Wesleyan Tigers,0,0,,,,,False,First Bank & Trust Arena,2025-12-13T01:00:00Z,2025-12-12,,,2025-12-12,dakotawesleyan__southdakotastate,,,,,,,,,,,,
401830119,2025,2025-12-12,2025-12-13 00:00:00+00:00,2025-12-12 19:00,EST,UNC Greensboro Spartans,William Peace Pacers,0,0,,,,,False,Bodford Arena,2025-12-13T00:00:00Z,2025-12-12,,,2025-12-12,uncgreensboro__williampeacepacers,,,,,,,,,,,,
fce0128d3adafdf0d2f3229cb20aad9c,2025,2025-12-12,2025-12-12 23:00:00+00:00,2025-12-12 18:00,EST,UMBC Retrievers,Army Black Knights,0,0,,,,,False,Chesapeake Employers Insurance Arena,2025-12-12T23:00:00Z,2025-12-12,,,2025-12-12,armyblack__umbcretrievers,,FanDuel,2025-12-12 15:51:02.972912+00:00,-310.0,245.0,-6.5,146.5,2025-12-12 23:00:00+00:00,UMBC Retrievers,Army Knights,2025-12-12,army__umbcretrievers
