game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401826056,2025-12-12,2025-12-12T23:00:00Z,2025-12-12T23:00:00Z,2025-12-12,5:00 PM,2025-12-12 17:00,CST
401830119,2025-12-12,2025-12-13T00:00:00Z,2025-12-13T00:00:00Z,2025-12-12,6:00 PM,2025-12-12 18:00,CST
401826971,2025-12-12,2025-12-13T00:00:00Z,2025-12-13T00:00:00Z,2025-12-12,6:00 PM,2025-12-12 18:00,CST
401823496,2025-12-12,2025-12-13T00:00:00Z,2025-12-13T00:00:00Z,2025-12-12,6:00 PM,2025-12-12 18:00,CST
401823328,2025-12-12,2025-12-13T00:00:00Z,2025-12-13T00:00:00Z,2025-12-12,6:00 PM,2025-12-12 18:00,CST
401823042,2025-12-12,2025-12-13T00:00:00Z,2025-12-13T00:00:00Z,2025-12-12,6:00 PM,2025-12-12 18:00,CST
401822353,2025-12-12,2025-12-13T00:00:00Z,2025-12-13T00:00:00Z,2025-12-12,6:00 PM,2025-12-12 18:00,CST
401812794,2025-12-12,2025-12-13T01:00:00Z,2025-12-13T01:00:00Z,2025-12-12,7:00 PM,2025-12-12 19:00,CST
401829476,2025-12-12,2025-12-13T01:00:00Z,2025-12-13T01:00:00Z,2025-12-12,7:00 PM,2025-12-12 19:00,CST
401824893,2025-12-12,2025-12-13T01:00:00Z,2025-12-13T01:00:00Z,2025-12-12,7:00 PM,2025-12-12 19:00,CST
401820489,2025-12-12,2025-12-13T01:00:00Z,2025-12-13T01:00:00Z,2025-12-12,7:00 PM,2025-12-12 19:00,CST
401808702,2025-12-12,2025-12-13T01:30:00Z,2025-12-13T01:30:00Z,2025-12-12,7:30 PM,2025-12-12 19:30,CST
401823506,2025-12-12,2025-12-13T02:00:00Z,2025-12-13T02:00:00Z,2025-12-12,8:00 PM,2025-12-12 20:00,CST
