game_id,season,date_game,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time,source,start_time_local,start_tz_abbr,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401813454,2025.0,2025-12-13,Nevada Wolf Pack,Duquesne Dukes,0.0,3.0,0.0,0.0,,,False,Lawlor Events Center,2025-12-14 03:00:00+00:00,,2025-12-13 22:00,EST,2025-12-14T03:00:00Z,2025-12-13,,,duquesne::nevadawolfpack,cf28fb25363d384e6f44a394f52c341f,BetUS,h2h,2h,2025-12-14 03:00:00+00:00,2025-12-14 02:59:18+00:00,Nevada Wolf Pack,Duquesne Dukes,-290.0,240.0,,,,,,,,2025-12-14,1.0,False,144.17859497070313,2.7591755867004397,69.66195,76.629234,0.2463522,2.0350342,76.629234,2.0350342,,,,,,0.7435897435897436,0.29411764705882354,0.5721721888811054,0.42782781111889456,-0.6685284633636888,0.18942273241843394,-0.23052705633230647,0.4546145578042414,0.3448275862068966,2.4
401813454,2025.0,2025-12-13,Nevada Wolf Pack,Duquesne Dukes,0.0,3.0,0.0,0.0,,,False,Lawlor Events Center,2025-12-14 03:00:00+00:00,,2025-12-13 22:00,EST,2025-12-14T03:00:00Z,2025-12-13,,,duquesne::nevadawolfpack,cf28fb25363d384e6f44a394f52c341f,BetUS,spreads,full_game,2025-12-14 03:00:00+00:00,2025-12-14 02:59:18+00:00,Nevada Wolf Pack,Duquesne Dukes,,,-6.0,-110.0,6.0,-110.0,,,,2025-12-14,1.0,False,144.17859497070313,2.7591755867004397,69.66195,76.629234,0.2463522,2.0350342,144.17859497070313,2.7591755867004397,,-3.2408244132995603,,-0.5401374022165933,,,,0.5972856422969888,0.4027143577030112,,,,,,
401813454,2025.0,2025-12-13,Nevada Wolf Pack,Duquesne Dukes,0.0,3.0,0.0,0.0,,,False,Lawlor Events Center,2025-12-14 03:00:00+00:00,,2025-12-13 22:00,EST,2025-12-14T03:00:00Z,2025-12-13,,,duquesne::nevadawolfpack,cf28fb25363d384e6f44a394f52c341f,BetUS,totals,full_game,2025-12-14 03:00:00+00:00,2025-12-14 02:59:18+00:00,Nevada Wolf Pack,Duquesne Dukes,,,,,,,152.5,-110.0,-110.0,2025-12-14,1.0,False,144.17859497070313,2.7591755867004397,69.66195,76.629234,0.2463522,2.0350342,144.17859497070313,2.7591755867004397,-8.32140502929687,,-0.054566590356045046,,-0.277380167643229,,,0.5972856422969888,0.4027143577030112,,,,,,
401813763,2025.0,2025-12-13,Gonzaga Bulldogs,UCLA Bruins,0.0,0.0,,,,,True,Climate Pledge Arena,2025-12-14 04:30:00+00:00,,2025-12-13 23:30,EST,2025-12-14T04:30:00Z,2025-12-13,,,gonzaga::ucla,121808c4a890277b03bebde2e60f87f2,BetMGM,h2h,2h,2025-12-14 04:30:00+00:00,2025-12-14 03:08:06+00:00,Gonzaga Bulldogs,UCLA Bruins,-500.0,375.0,,,,,,,,2025-12-14,1.0,False,161.68341064453125,2.499701976776123,76.574356,76.36902,3.3479717,-2.59706,76.36902,-2.59706,,,,,,0.8333333333333334,0.21052631578947367,0.4082973376513958,0.5917026623486041,-1.0,0.4828233723082319,-0.5100431948183249,1.8105876461558696,0.2,3.75
401813763,2025.0,2025-12-13,Gonzaga Bulldogs,UCLA Bruins,0.0,0.0,,,,,True,Climate Pledge Arena,2025-12-14 04:30:00+00:00,,2025-12-13 23:30,EST,2025-12-14T04:30:00Z,2025-12-13,,,gonzaga::ucla,121808c4a890277b03bebde2e60f87f2,BetMGM,spreads,full_game,2025-12-14 04:30:00+00:00,2025-12-14 03:08:06+00:00,Gonzaga Bulldogs,UCLA Bruins,,,-9.5,-110.0,9.5,-110.0,,,,2025-12-14,1.0,False,161.68341064453125,2.499701976776123,76.574356,76.36902,3.3479717,-2.59706,161.68341064453125,2.499701976776123,,-7.000298023223877,,-0.7368734761288291,,,,0.5883383134056763,0.4116616865943237,,,,,,
401813763,2025.0,2025-12-13,Gonzaga Bulldogs,UCLA Bruins,0.0,0.0,,,,,True,Climate Pledge Arena,2025-12-14 04:30:00+00:00,,2025-12-13 23:30,EST,2025-12-14T04:30:00Z,2025-12-13,,,gonzaga::ucla,121808c4a890277b03bebde2e60f87f2,BetMGM,totals,full_game,2025-12-14 04:30:00+00:00,2025-12-14 03:08:06+00:00,Gonzaga Bulldogs,UCLA Bruins,,,,,,,146.5,-110.0,-110.0,2025-12-14,1.0,False,161.68341064453125,2.499701976776123,76.574356,76.36902,3.3479717,-2.59706,161.68341064453125,2.499701976776123,15.18341064453125,,0.1036410282903157,,0.5061136881510416,,,0.5883383134056763,0.4116616865943237,,,,,,
401813763,2025.0,2025-12-13,Gonzaga Bulldogs,UCLA Bruins,0.0,0.0,,,,,True,Climate Pledge Arena,2025-12-14 04:30:00+00:00,,2025-12-13 23:30,EST,2025-12-14T04:30:00Z,2025-12-13,,,gonzaga::ucla,121808c4a890277b03bebde2e60f87f2,BetOnline.ag,h2h,2h,2025-12-14 04:30:00+00:00,2025-12-14 03:07:54+00:00,Gonzaga Bulldogs,UCLA Bruins,-530.0,403.0,,,,,,,,2025-12-14,1.0,False,161.68341064453125,2.499701976776123,76.574356,76.36902,3.3479717,-2.59706,76.36902,-2.59706,,,,,,0.8412698412698413,0.1988071570576541,0.4082973376513958,0.5917026623486041,-1.0,0.4903881865045853,-0.5146654288294729,1.976264391613479,0.18867924528301888,4.03
401813763,2025.0,2025-12-13,Gonzaga Bulldogs,UCLA Bruins,0.0,0.0,,,,,True,Climate Pledge Arena,2025-12-14 04:30:00+00:00,,2025-12-13 23:30,EST,2025-12-14T04:30:00Z,2025-12-13,,,gonzaga::ucla,121808c4a890277b03bebde2e60f87f2,BetOnline.ag,spreads,full_game,2025-12-14 04:30:00+00:00,2025-12-14 03:07:54+00:00,Gonzaga Bulldogs,UCLA Bruins,,,-9.5,-108.0,9.5,-112.0,,,,2025-12-14,1.0,False,161.68341064453125,2.499701976776123,76.574356,76.36902,3.3479717,-2.59706,161.68341064453125,2.499701976776123,,-7.000298023223877,,-0.7368734761288291,,,,0.5883383134056763,0.4116616865943237,,,,,,
401813763,2025.0,2025-12-13,Gonzaga Bulldogs,UCLA Bruins,0.0,0.0,,,,,True,Climate Pledge Arena,2025-12-14 04:30:00+00:00,,2025-12-13 23:30,EST,2025-12-14T04:30:00Z,2025-12-13,,,gonzaga::ucla,121808c4a890277b03bebde2e60f87f2,BetOnline.ag,totals,full_game,2025-12-14 04:30:00+00:00,2025-12-14 03:07:54+00:00,Gonzaga Bulldogs,UCLA Bruins,,,,,,,147.0,-110.0,-110.0,2025-12-14,1.0,False,161.68341064453125,2.499701976776123,76.574356,76.36902,3.3479717,-2.59706,161.68341064453125,2.499701976776123,14.68341064453125,,0.09988714724170919,,0.489447021484375,,,0.5883383134056763,0.4116616865943237,,,,,,
401813763,2025.0,2025-12-13,Gonzaga Bulldogs,UCLA Bruins,0.0,0.0,,,,,True,Climate Pledge Arena,2025-12-14 04:30:00+00:00,,2025-12-13 23:30,EST,2025-12-14T04:30:00Z,2025-12-13,,,gonzaga::ucla,121808c4a890277b03bebde2e60f87f2,BetRivers,h2h,2h,2025-12-14 04:30:00+00:00,2025-12-14 03:08:44+00:00,Gonzaga Bulldogs,UCLA Bruins,-560.0,360.0,,,,,,,,2025-12-14,1.0,False,161.68341064453125,2.499701976776123,76.574356,76.36902,3.3479717,-2.59706,76.36902,-2.59706,,,,,,0.8484848484848485,0.21739130434782608,0.4082973376513958,0.5917026623486041,-1.0,0.47828673522321635,-0.5187924234822835,1.721832246803579,0.17857142857142858,3.6
