game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401822359,2025-11-28,2025-11-28 17:00:00+00:00,Purdue Boilermakers,Eastern Illinois Panthers,109,62,53,28,56,34,,Mackey Arena,False
401811096,2025-11-28,2025-11-28 17:30:00+00:00,UConn Huskies,Illinois Fighting Illini,74,61,43,32,31,29,,Madison Square Garden,True
401830886,2025-11-28,2025-11-29 02:30:00+00:00,Dayton Flyers,BYU Cougars,79,83,36,30,43,53,,State Farm Field House,True
401831223,2025-11-28,2025-11-28 20:00:00+00:00,Florida Gators,Providence Friars,90,78,45,39,45,39,,Jenny Craig Pavilion,True
401830879,2025-11-28,2025-11-28 18:00:00+00:00,Vanderbilt Commodores,Saint Mary's Gaels,96,71,51,34,45,37,,Imperial Arena,True
401830878,2025-11-28,2025-11-28 15:30:00+00:00,VCU Rams,Virginia Tech Hokies,86,68,45,35,41,33,,Imperial Arena,True
401823592,2025-11-28,2025-11-28 17:00:00+00:00,Gardner-Webb Runnin' Bulldogs,SE Louisiana Lions,68,76,35,25,33,51,,Trask Coliseum,True
401817533,2025-11-28,2025-11-28 17:00:00+00:00,Wake Forest Demon Deacons,Northeastern Huskies,86,73,45,44,41,29,,LJVM Coliseum,False
401830917,2025-11-28,2025-11-28 17:30:00+00:00,Charlotte 49ers,Richmond Spiders,66,71,26,32,40,39,,State Farm Field House,True
401822835,2025-11-28,2025-11-28 18:00:00+00:00,Siena Saints,Longwood Lancers,70,63,28,28,42,35,,Bender Arena,True
401830748,2025-11-28,2025-11-28 19:00:00+00:00,Nevada Wolf Pack,San Francisco Dons,81,65,38,37,43,28,,Acrisure Arena,True
401829431,2025-11-28,2025-11-28 19:00:00+00:00,Chattanooga Mocs,Tennessee Wesleyan Bulldogs,109,59,50,31,59,28,,McKenzie Arena,False
401828915,2025-11-28,2025-11-28 19:00:00+00:00,Alcorn State Braves,Indiana State Sycamores,81,74,36,16,45,58,,Hulman Center,True
401827486,2025-11-28,2025-11-28 19:00:00+00:00,Missouri Tigers,Cleveland State Vikings,86,59,46,24,40,35,,Mizzou Arena,False
401824127,2025-11-28,2025-11-28 19:00:00+00:00,Seattle U Redhawks,Texas State Bobcats,66,52,33,33,33,19,,Resorts World Event Center,True
401823404,2025-11-28,2025-11-28 19:00:00+00:00,Robert Morris Colonials,Southern Utah Thunderbirds,61,54,34,15,27,39,,UPMC Events Center,False
401823396,2025-11-28,2025-11-28 19:00:00+00:00,Purdue Fort Wayne Mastodons,Holy Cross College (IN) Saints,92,59,52,27,40,32,,Hilliard Gates Sports Center,False
401823026,2025-11-28,2025-11-28 19:00:00+00:00,Marquette Golden Eagles,Oklahoma Sooners,74,75,37,33,37,42,,Credit Union 1 Arena,True
401822322,2025-11-28,2025-11-28 19:00:00+00:00,Ball State Cardinals,Monmouth Hawks,73,80,29,35,44,45,,Kirby Sports Center,True
401822182,2025-11-28,2025-11-28 19:00:00+00:00,La Salle Explorers,Hofstra Pride,58,63,30,34,28,29,,The Palestra,True
401820826,2025-11-28,2025-11-28 19:00:00+00:00,Butler Bulldogs,Wright State Raiders,94,69,29,32,65,37,,Hinkle Fieldhouse,False
401830916,2025-11-28,2025-11-28 20:00:00+00:00,Illinois State Redbirds,Furman Paladins,72,65,33,36,39,29,,State Farm Field House,True
401829463,2025-11-28,2025-11-28 20:00:00+00:00,Arkansas State Red Wolves,North Dakota State Bison,85,80,39,35,31,35,,First National Bank Arena,False
401826748,2025-11-28,2025-11-28 20:00:00+00:00,Tulane Green Wave,Nicholls Colonels,82,72,46,36,36,36,,Devlin Fieldhouse,False
401822344,2025-11-28,2025-11-28 20:00:00+00:00,Youngstown State Penguins,Chicago State Cougars,87,64,46,26,41,38,,Beeghly Center,False
401820154,2025-11-28,2025-11-28 20:00:00+00:00,UNC Wilmington Seahawks,Navy Midshipmen,87,57,45,19,42,38,,Trask Coliseum,False
401829395,2025-11-28,2025-11-28 21:00:00+00:00,American University Eagles,Maine Black Bears,74,61,39,28,35,33,,Bender Arena,False
401829343,2025-11-28,2025-11-28 21:00:00+00:00,SIU Edwardsville Cougars,Missouri Baptist Spartans,92,55,43,26,49,29,,First Community Arena,False
401827755,2025-11-28,2025-11-28 21:00:00+00:00,Eastern Michigan Eagles,NJIT Highlanders,73,55,31,31,42,24,,Gervin GameAbove Center,False
401827733,2025-11-28,2025-11-28 21:00:00+00:00,Davidson Wildcats,North Carolina A&T Aggies,90,74,47,38,43,36,,John M. Belk Arena,False
401823526,2025-11-28,2025-11-28 21:00:00+00:00,Abilene Christian Wildcats,Jarvis Christian Bulldogs,87,55,39,31,48,24,,Moody Coliseum (Abilene),False
401820843,2025-11-28,2025-11-28 21:00:00+00:00,South Carolina Gamecocks,Charleston Southern Buccaneers,74,62,30,28,44,34,,Colonial Life Arena,False
401817492,2025-11-28,2025-11-28 21:00:00+00:00,Virginia Cavaliers,Queens University Royals,94,69,46,29,48,40,,John Paul Jones Arena,False
401830876,2025-11-28,2025-11-28 21:30:00+00:00,South Florida Bulls,Colorado State Rams,68,83,29,33,39,50,,Imperial Arena,True
401830749,2025-11-28,2025-11-28 21:30:00+00:00,Colorado Buffaloes,Washington Huskies,81,68,47,30,34,38,,Acrisure Arena,True
401829415,2025-11-28,2025-11-28 21:30:00+00:00,Lehigh Mountain Hawks,UC Santa Barbara Gauchos,70,72,34,33,36,39,,Resorts World Event Center,True
401826857,2025-11-28,2025-11-28 21:30:00+00:00,Lafayette Leopards,Le Moyne Dolphins,63,76,38,38,25,38,,Kirby Sports Center,False
401812578,2025-11-28,2025-11-28 21:30:00+00:00,Pennsylvania Quakers,Merrimack Warriors,77,65,35,30,42,35,,The Palestra,False
401830741,2025-11-28,2025-11-28 22:00:00+00:00,Fordham Rams,Franklin Pierce Ravens,74,72,42,31,32,41,,Place Bell,True
401826998,2025-11-28,2025-11-28 22:00:00+00:00,Tarleton State Texans,Midwestern State Mustangs,67,57,25,36,42,21,,Wisdom Gym,False
401826710,2025-11-28,2025-11-28 22:00:00+00:00,Florida State Seminoles,Texas A&M Aggies,59,95,24,52,35,43,,Benchmark International Arena,True
