game_id,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name
371217fd7269f9191dc350fe799ac62a,DraftKings,2025-11-26 17:51:22.915776+00:00,,,35.5,,2025-11-26 16:01:52+00:00,VMI Keydets,Bowling Green Falcons
371217fd7269f9191dc350fe799ac62a,Fanatics,2025-11-26 17:51:22.915776+00:00,,,34.5,128.5,2025-11-26 16:01:52+00:00,VMI Keydets,Bowling Green Falcons
371217fd7269f9191dc350fe799ac62a,FanDuel,2025-11-26 17:51:22.915776+00:00,,,34.5,127.5,2025-11-26 16:01:52+00:00,VMI Keydets,Bowling Green Falcons
371217fd7269f9191dc350fe799ac62a,Bovada,2025-11-26 17:51:22.915776+00:00,,,35.5,128.5,2025-11-26 16:01:52+00:00,VMI Keydets,Bowling Green Falcons
371217fd7269f9191dc350fe799ac62a,BetRivers,2025-11-26 17:51:22.915776+00:00,,,35.5,129.5,2025-11-26 16:01:52+00:00,VMI Keydets,Bowling Green Falcons
371217fd7269f9191dc350fe799ac62a,BetMGM,2025-11-26 17:51:22.915776+00:00,,,34.5,,2025-11-26 16:01:52+00:00,VMI Keydets,Bowling Green Falcons
371217fd7269f9191dc350fe799ac62a,Caesars,2025-11-26 17:51:22.915776+00:00,,,35.5,,2025-11-26 16:01:52+00:00,VMI Keydets,Bowling Green Falcons
ecae8daaa0be7393f1564197027c8d5f,DraftKings,2025-11-26 17:51:22.915776+00:00,-1750.0,850.0,-5.5,,2025-11-26 16:03:04+00:00,Troy Trojans,St. Francis (PA) Red Flash
ecae8daaa0be7393f1564197027c8d5f,FanDuel,2025-11-26 17:51:22.915776+00:00,-3000.0,1000.0,-5.5,135.5,2025-11-26 16:03:04+00:00,Troy Trojans,St. Francis (PA) Red Flash
ecae8daaa0be7393f1564197027c8d5f,BetRivers,2025-11-26 17:51:22.915776+00:00,-1115.0,500.0,-5.5,137.5,2025-11-26 16:03:04+00:00,Troy Trojans,St. Francis (PA) Red Flash
ecae8daaa0be7393f1564197027c8d5f,BetMGM,2025-11-26 17:51:22.915776+00:00,-700.0,450.0,-4.5,,2025-11-26 16:03:04+00:00,Troy Trojans,St. Francis (PA) Red Flash
