date,game_id,event_id,book,market,period,selection,line,price,edge,kelly,fractional,stake,q10_total,q50_total,q90_total,q10_margin,q50_margin,q90_margin
,401808934,66f84a5d713167a9a755eb105e95c91f,BetMGM,spreads,full_game,home,-7.5,-115.0,8.26954460144043,0.551302973429362,0.5,7.5,,,,,,
,401808934,66f84a5d713167a9a755eb105e95c91f,BetOnline.ag,spreads,full_game,home,-8.0,-110.0,7.76954460144043,0.4855965375900268,0.5,7.5,,,,,,
,401808934,66f84a5d713167a9a755eb105e95c91f,BetRivers,spreads,full_game,home,-7.5,-120.0,8.26954460144043,0.551302973429362,0.5,7.5,,,,,,
,401808934,66f84a5d713167a9a755eb105e95c91f,Bovada,spreads,full_game,home,-7.5,-110.0,8.26954460144043,0.551302973429362,0.5,7.5,,,,,,
,401808934,66f84a5d713167a9a755eb105e95c91f,DraftKings,spreads,full_game,home,-7.5,-110.0,8.26954460144043,0.551302973429362,0.5,7.5,,,,,,
,401808934,66f84a5d713167a9a755eb105e95c91f,FanDuel,spreads,full_game,home,-7.5,-120.0,8.26954460144043,0.551302973429362,0.5,7.5,,,,,,
,401808934,66f84a5d713167a9a755eb105e95c91f,Fanatics,spreads,full_game,home,-8.0,-115.0,7.76954460144043,0.4855965375900268,0.5,7.5,,,,,,
,401808934,66f84a5d713167a9a755eb105e95c91f,LowVig.ag,spreads,full_game,home,-8.0,-106.0,7.76954460144043,0.4855965375900268,0.5,7.5,,,,,,
,401811972,406cf3026098ec9002c9d838d4b94bf0,BetMGM,spreads,full_game,home,1.5,-105.0,8.297568321228027,1.0,0.5,6.666666666666666,,,,,,
,401811972,406cf3026098ec9002c9d838d4b94bf0,BetOnline.ag,spreads,full_game,home,2.0,-110.0,8.797568321228027,1.0,0.5,6.666666666666666,,,,,,
,401811972,406cf3026098ec9002c9d838d4b94bf0,BetRivers,spreads,full_game,home,2.5,-117.0,9.297568321228027,1.0,0.5,6.666666666666666,,,,,,
,401811972,406cf3026098ec9002c9d838d4b94bf0,BetUS,spreads,full_game,home,2.0,-110.0,8.797568321228027,1.0,0.5,6.666666666666666,,,,,,
,401811972,406cf3026098ec9002c9d838d4b94bf0,Bovada,spreads,full_game,home,2.0,-115.0,8.797568321228027,1.0,0.5,6.666666666666666,,,,,,
,401811972,406cf3026098ec9002c9d838d4b94bf0,DraftKings,spreads,full_game,home,1.5,100.0,8.297568321228027,1.0,0.5,6.666666666666666,,,,,,
,401811972,406cf3026098ec9002c9d838d4b94bf0,FanDuel,spreads,full_game,home,2.5,-120.0,9.297568321228027,1.0,0.5,6.666666666666666,,,,,,
,401811972,406cf3026098ec9002c9d838d4b94bf0,Fanatics,spreads,full_game,home,2.0,-110.0,8.797568321228027,1.0,0.5,6.666666666666666,,,,,,
,401811972,406cf3026098ec9002c9d838d4b94bf0,LowVig.ag,spreads,full_game,home,2.0,-106.0,8.797568321228027,1.0,0.5,6.666666666666666,,,,,,
,401812255,c7d079b56f720688496545889bc44171,BetMGM,spreads,full_game,home,8.5,-115.0,13.424865484237673,0.7896979696610396,0.5,6.666666666666666,,,,,,
,401812255,c7d079b56f720688496545889bc44171,BetOnline.ag,spreads,full_game,home,8.5,-115.0,13.424865484237673,0.7896979696610396,0.5,6.666666666666666,,,,,,
,401812255,c7d079b56f720688496545889bc44171,BetRivers,spreads,full_game,home,8.5,-114.0,13.424865484237673,0.7896979696610396,0.5,6.666666666666666,,,,,,
,401812255,c7d079b56f720688496545889bc44171,BetUS,spreads,full_game,home,8.5,-115.0,13.424865484237673,0.7896979696610396,0.5,6.666666666666666,,,,,,
,401812255,c7d079b56f720688496545889bc44171,Bovada,spreads,full_game,home,9.5,-115.0,14.424865484237673,0.7592034465388249,0.5,6.666666666666666,,,,,,
,401812255,c7d079b56f720688496545889bc44171,DraftKings,spreads,full_game,home,8.5,-108.0,13.424865484237673,0.7896979696610396,0.5,6.666666666666666,,,,,,
,401812255,c7d079b56f720688496545889bc44171,FanDuel,spreads,full_game,home,8.5,-120.0,13.424865484237673,0.7896979696610396,0.5,6.666666666666666,,,,,,
,401812255,c7d079b56f720688496545889bc44171,Fanatics,spreads,full_game,home,8.5,-110.0,13.424865484237673,0.7896979696610396,0.5,6.666666666666666,,,,,,
,401812255,c7d079b56f720688496545889bc44171,LowVig.ag,spreads,full_game,home,8.5,-111.0,13.424865484237673,0.7896979696610396,0.5,6.666666666666666,,,,,,
,401813309,2976142e31411c2ae66261a9c95defed,BetMGM,spreads,full_game,home,-8.5,-105.0,6.600840174357096,0.3882847161386527,0.5,6.666666666666666,,,,,,
,401813309,2976142e31411c2ae66261a9c95defed,BetOnline.ag,spreads,full_game,home,-8.0,-110.0,7.100840174357096,0.4438025108973185,0.5,6.666666666666666,,,,,,
,401813309,2976142e31411c2ae66261a9c95defed,BetRivers,spreads,full_game,home,-7.5,-118.0,7.600840174357096,0.506722678290473,0.5,6.666666666666666,,,,,,
,401813309,2976142e31411c2ae66261a9c95defed,BetUS,spreads,full_game,home,-8.0,-110.0,7.100840174357096,0.4438025108973185,0.5,6.666666666666666,,,,,,
,401813309,2976142e31411c2ae66261a9c95defed,Bovada,spreads,full_game,home,-8.0,-115.0,7.100840174357096,0.4438025108973185,0.5,6.666666666666666,,,,,,
,401813309,2976142e31411c2ae66261a9c95defed,DraftKings,spreads,full_game,home,-8.5,-102.0,6.600840174357096,0.3882847161386527,0.5,6.666666666666666,,,,,,
,401813309,2976142e31411c2ae66261a9c95defed,FanDuel,spreads,full_game,home,-7.5,-115.0,7.600840174357096,0.506722678290473,0.5,6.666666666666666,,,,,,
,401813309,2976142e31411c2ae66261a9c95defed,Fanatics,spreads,full_game,home,-8.0,-115.0,7.100840174357096,0.4438025108973185,0.5,6.666666666666666,,,,,,
,401813309,2976142e31411c2ae66261a9c95defed,LowVig.ag,spreads,full_game,home,-8.0,-106.0,7.100840174357096,0.4438025108973185,0.5,6.666666666666666,,,,,,
,401813381,1d68bc11105a6e7ea65c6f2ddfcc5c8e,BetMGM,spreads,full_game,home,-5.5,-102.0,6.453512191772459,0.586682926524769,0.5,6.666666666666666,,,,,,
,401813381,1d68bc11105a6e7ea65c6f2ddfcc5c8e,BetOnline.ag,spreads,full_game,home,-5.0,-110.0,6.953512191772459,0.695351219177246,0.5,6.666666666666666,,,,,,
,401813381,1d68bc11105a6e7ea65c6f2ddfcc5c8e,BetRivers,spreads,full_game,home,-5.5,-106.0,6.453512191772459,0.586682926524769,0.5,6.666666666666666,,,,,,
,401813381,1d68bc11105a6e7ea65c6f2ddfcc5c8e,BetUS,spreads,full_game,home,-5.0,-110.0,6.953512191772459,0.695351219177246,0.5,6.666666666666666,,,,,,
,401813381,1d68bc11105a6e7ea65c6f2ddfcc5c8e,Bovada,spreads,full_game,home,-5.0,-110.0,6.953512191772459,0.695351219177246,0.5,6.666666666666666,,,,,,
,401813381,1d68bc11105a6e7ea65c6f2ddfcc5c8e,DraftKings,spreads,full_game,home,-4.5,-112.0,7.453512191772459,0.828168021308051,0.5,6.666666666666666,,,,,,
,401813381,1d68bc11105a6e7ea65c6f2ddfcc5c8e,FanDuel,spreads,full_game,home,-5.5,-110.0,6.453512191772459,0.586682926524769,0.5,6.666666666666666,,,,,,
,401813381,1d68bc11105a6e7ea65c6f2ddfcc5c8e,Fanatics,spreads,full_game,home,-5.5,-110.0,6.453512191772459,0.586682926524769,0.5,6.666666666666666,,,,,,
,401813381,1d68bc11105a6e7ea65c6f2ddfcc5c8e,LowVig.ag,spreads,full_game,home,-5.0,-106.0,6.953512191772459,0.695351219177246,0.5,6.666666666666666,,,,,,
,401817268,928b2e60002dbdf3dad1f54b7f69c618,BetMGM,spreads,full_game,home,-11.5,-110.0,9.315255737304687,0.4050111190132472,0.5,6.666666666666666,,,,,,
,401817268,928b2e60002dbdf3dad1f54b7f69c618,BetOnline.ag,spreads,full_game,home,-11.5,-110.0,9.315255737304687,0.4050111190132472,0.5,6.666666666666666,,,,,,
,401817268,928b2e60002dbdf3dad1f54b7f69c618,BetRivers,spreads,full_game,home,-11.5,-113.0,9.315255737304687,0.4050111190132472,0.5,6.666666666666666,,,,,,
,401817268,928b2e60002dbdf3dad1f54b7f69c618,BetUS,spreads,full_game,home,-11.5,-110.0,9.315255737304687,0.4050111190132472,0.5,6.666666666666666,,,,,,
,401817268,928b2e60002dbdf3dad1f54b7f69c618,Bovada,spreads,full_game,home,-12.0,-110.0,8.815255737304689,0.3673023223876954,0.5,6.666666666666666,,,,,,
,401817268,928b2e60002dbdf3dad1f54b7f69c618,DraftKings,spreads,full_game,home,-11.5,-112.0,9.315255737304687,0.4050111190132472,0.5,6.666666666666666,,,,,,
,401817268,928b2e60002dbdf3dad1f54b7f69c618,FanDuel,spreads,full_game,home,-11.5,-110.0,9.315255737304687,0.4050111190132472,0.5,6.666666666666666,,,,,,
,401817268,928b2e60002dbdf3dad1f54b7f69c618,Fanatics,spreads,full_game,home,-11.5,-115.0,9.315255737304687,0.4050111190132472,0.5,6.666666666666666,,,,,,
,401817268,928b2e60002dbdf3dad1f54b7f69c618,LowVig.ag,spreads,full_game,home,-11.5,-106.0,9.315255737304687,0.4050111190132472,0.5,6.666666666666666,,,,,,
,401817510,7f4721fdde9f5e908109196bcf85668c,BetMGM,spreads,full_game,home,-6.5,-105.0,18.69565353393555,1.0,0.5,6.666666666666666,,,,,,
,401817510,7f4721fdde9f5e908109196bcf85668c,BetOnline.ag,spreads,full_game,home,-6.5,-110.0,18.69565353393555,1.0,0.5,6.666666666666666,,,,,,
,401817510,7f4721fdde9f5e908109196bcf85668c,BetRivers,spreads,full_game,home,-6.5,-110.0,18.69565353393555,1.0,0.5,6.666666666666666,,,,,,
,401817510,7f4721fdde9f5e908109196bcf85668c,BetUS,spreads,full_game,home,-6.5,-110.0,18.69565353393555,1.0,0.5,6.666666666666666,,,,,,
,401817510,7f4721fdde9f5e908109196bcf85668c,Bovada,spreads,full_game,home,-6.0,-115.0,19.19565353393555,1.0,0.5,6.666666666666666,,,,,,
,401817510,7f4721fdde9f5e908109196bcf85668c,DraftKings,spreads,full_game,home,-6.5,-105.0,18.69565353393555,1.0,0.5,6.666666666666666,,,,,,
,401817510,7f4721fdde9f5e908109196bcf85668c,FanDuel,spreads,full_game,home,-6.5,-105.0,18.69565353393555,1.0,0.5,6.666666666666666,,,,,,
,401817510,7f4721fdde9f5e908109196bcf85668c,Fanatics,spreads,full_game,home,-6.5,-110.0,18.69565353393555,1.0,0.5,6.666666666666666,,,,,,
,401817510,7f4721fdde9f5e908109196bcf85668c,LowVig.ag,spreads,full_game,home,-6.5,-106.0,18.69565353393555,1.0,0.5,6.666666666666666,,,,,,
,401819885,64f004d716520e08f48c716ca6ccb551,BetMGM,spreads,full_game,home,-5.5,-115.0,5.164339065551758,0.4694853695956143,0.5,6.666666666666666,,,,,,
,401819885,64f004d716520e08f48c716ca6ccb551,BetOnline.ag,spreads,full_game,home,-5.5,-115.0,5.164339065551758,0.4694853695956143,0.5,6.666666666666666,,,,,,
,401819885,64f004d716520e08f48c716ca6ccb551,BetRivers,spreads,full_game,home,-5.5,-115.0,5.164339065551758,0.4694853695956143,0.5,6.666666666666666,,,,,,
,401819885,64f004d716520e08f48c716ca6ccb551,BetUS,spreads,full_game,home,-6.0,-110.0,4.664339065551758,0.3886949221293131,0.5,6.666666666666666,,,,,,
,401819885,64f004d716520e08f48c716ca6ccb551,Bovada,spreads,full_game,home,-6.0,-110.0,4.664339065551758,0.3886949221293131,0.5,6.666666666666666,,,,,,
,401819885,64f004d716520e08f48c716ca6ccb551,DraftKings,spreads,full_game,home,-5.5,-115.0,5.164339065551758,0.4694853695956143,0.5,6.666666666666666,,,,,,
,401819885,64f004d716520e08f48c716ca6ccb551,FanDuel,spreads,full_game,home,-5.5,-120.0,5.164339065551758,0.4694853695956143,0.5,6.666666666666666,,,,,,
,401819885,64f004d716520e08f48c716ca6ccb551,Fanatics,spreads,full_game,home,-6.0,-110.0,4.664339065551758,0.3886949221293131,0.5,6.666666666666666,,,,,,
,401819885,64f004d716520e08f48c716ca6ccb551,LowVig.ag,spreads,full_game,home,-5.5,-111.0,5.164339065551758,0.4694853695956143,0.5,6.666666666666666,,,,,,
,401823192,a8c6f821d5ccaa923f5d1e89bc9a3c79,BetMGM,spreads,full_game,home,-2.5,-115.0,9.334661483764648,1.0,0.5,6.666666666666666,,,,,,
,401823192,a8c6f821d5ccaa923f5d1e89bc9a3c79,BetOnline.ag,spreads,full_game,home,-3.0,-110.0,8.834661483764648,1.0,0.5,6.666666666666666,,,,,,
,401823192,a8c6f821d5ccaa923f5d1e89bc9a3c79,BetRivers,spreads,full_game,home,-2.5,-114.0,9.334661483764648,1.0,0.5,6.666666666666666,,,,,,
,401823192,a8c6f821d5ccaa923f5d1e89bc9a3c79,BetUS,spreads,full_game,home,-2.5,-110.0,9.334661483764648,1.0,0.5,6.666666666666666,,,,,,
,401823192,a8c6f821d5ccaa923f5d1e89bc9a3c79,Bovada,spreads,full_game,home,-2.5,-110.0,9.334661483764648,1.0,0.5,6.666666666666666,,,,,,
,401823192,a8c6f821d5ccaa923f5d1e89bc9a3c79,DraftKings,spreads,full_game,home,-2.5,-110.0,9.334661483764648,1.0,0.5,6.666666666666666,,,,,,
,401823192,a8c6f821d5ccaa923f5d1e89bc9a3c79,FanDuel,spreads,full_game,home,-2.5,-110.0,9.334661483764648,1.0,0.5,6.666666666666666,,,,,,
,401823192,a8c6f821d5ccaa923f5d1e89bc9a3c79,Fanatics,spreads,full_game,home,-2.5,-110.0,9.334661483764648,1.0,0.5,6.666666666666666,,,,,,
,401823192,a8c6f821d5ccaa923f5d1e89bc9a3c79,LowVig.ag,spreads,full_game,home,-3.0,-106.0,8.834661483764648,1.0,0.5,6.666666666666666,,,,,,
,401823423,039f67011b440fb37a9f4e2bc2f16e35,BetMGM,spreads,full_game,home,-1.5,100.0,0.9882855415344238,0.3294285138448079,0.5,6.0,,,,,,
,401823423,039f67011b440fb37a9f4e2bc2f16e35,BetOnline.ag,spreads,full_game,home,0.0,-115.0,2.488285541534424,1.0,0.5,6.0,,,,,,
,401823423,039f67011b440fb37a9f4e2bc2f16e35,BetRivers,spreads,full_game,home,-1.0,-109.0,1.4882855415344238,0.7441427707672119,0.5,6.0,,,,,,
,401823423,039f67011b440fb37a9f4e2bc2f16e35,BetUS,spreads,full_game,home,-1.0,-110.0,1.4882855415344238,0.7441427707672119,0.5,6.0,,,,,,
,401823423,039f67011b440fb37a9f4e2bc2f16e35,Bovada,spreads,full_game,home,-1.0,-110.0,1.4882855415344238,0.7441427707672119,0.5,6.0,,,,,,
,401823423,039f67011b440fb37a9f4e2bc2f16e35,Caesars,spreads,full_game,home,-1.0,-110.0,1.4882855415344238,0.7441427707672119,0.5,6.0,,,,,,
,401823423,039f67011b440fb37a9f4e2bc2f16e35,DraftKings,spreads,full_game,home,-1.5,100.0,0.9882855415344238,0.3294285138448079,0.5,6.0,,,,,,
,401823423,039f67011b440fb37a9f4e2bc2f16e35,FanDuel,spreads,full_game,home,-1.5,-104.0,0.9882855415344238,0.3294285138448079,0.5,6.0,,,,,,
,401823423,039f67011b440fb37a9f4e2bc2f16e35,Fanatics,spreads,full_game,home,-1.0,-110.0,1.4882855415344238,0.7441427707672119,0.5,6.0,,,,,,
,401823423,039f67011b440fb37a9f4e2bc2f16e35,LowVig.ag,spreads,full_game,home,0.0,-111.0,2.488285541534424,1.0,0.5,6.0,,,,,,
,401823448,f16605f0ac5210c7e5f93da5cf15ce0c,BetMGM,spreads,full_game,home,-44.5,-105.0,6.429197743733731,0.0722381768958846,0.5,7.5,,,,,,
,401823448,f16605f0ac5210c7e5f93da5cf15ce0c,BetOnline.ag,spreads,full_game,home,-44.0,-105.0,6.929197743733731,0.0787408834515196,0.5,7.5,,,,,,
,401823448,f16605f0ac5210c7e5f93da5cf15ce0c,BetRivers,spreads,full_game,home,-43.5,-118.0,7.429197743733731,0.0853930775141808,0.5,7.5,,,,,,
,401823448,f16605f0ac5210c7e5f93da5cf15ce0c,Bovada,spreads,full_game,home,-44.0,-115.0,6.929197743733731,0.0787408834515196,0.5,7.5,,,,,,
,401823448,f16605f0ac5210c7e5f93da5cf15ce0c,DraftKings,spreads,full_game,home,-44.5,-105.0,6.429197743733731,0.0722381768958846,0.5,7.5,,,,,,
,401823448,f16605f0ac5210c7e5f93da5cf15ce0c,FanDuel,spreads,full_game,home,-43.5,-118.0,7.429197743733731,0.0853930775141808,0.5,7.5,,,,,,
,401823448,f16605f0ac5210c7e5f93da5cf15ce0c,Fanatics,spreads,full_game,home,-44.0,-110.0,6.929197743733731,0.0787408834515196,0.5,7.5,,,,,,
,401823448,f16605f0ac5210c7e5f93da5cf15ce0c,LowVig.ag,spreads,full_game,home,-44.0,-101.0,6.929197743733731,0.0787408834515196,0.5,7.5,,,,,,
,401824139,5814afcda2771fee032ab5e90437aecb,BetMGM,spreads,full_game,home,2.5,-110.0,1.6062908172607422,0.3212581634521484,0.5,6.666666666666666,,,,,,
,401824139,5814afcda2771fee032ab5e90437aecb,BetOnline.ag,spreads,full_game,home,2.5,-112.0,1.6062908172607422,0.3212581634521484,0.5,6.666666666666666,,,,,,
,401824139,5814afcda2771fee032ab5e90437aecb,BetRivers,spreads,full_game,home,2.5,-107.0,1.6062908172607422,0.3212581634521484,0.5,6.666666666666666,,,,,,
,401824139,5814afcda2771fee032ab5e90437aecb,BetUS,spreads,full_game,home,2.5,-110.0,1.6062908172607422,0.3212581634521484,0.5,6.666666666666666,,,,,,
,401824139,5814afcda2771fee032ab5e90437aecb,Bovada,spreads,full_game,home,2.5,-110.0,1.6062908172607422,0.3212581634521484,0.5,6.666666666666666,,,,,,
,401824139,5814afcda2771fee032ab5e90437aecb,DraftKings,spreads,full_game,home,2.5,-108.0,1.6062908172607422,0.3212581634521484,0.5,6.666666666666666,,,,,,
,401824139,5814afcda2771fee032ab5e90437aecb,FanDuel,spreads,full_game,home,2.5,-110.0,1.6062908172607422,0.3212581634521484,0.5,6.666666666666666,,,,,,
,401824139,5814afcda2771fee032ab5e90437aecb,Fanatics,spreads,full_game,home,2.5,-110.0,1.6062908172607422,0.3212581634521484,0.5,6.666666666666666,,,,,,
,401824139,5814afcda2771fee032ab5e90437aecb,LowVig.ag,spreads,full_game,home,2.5,-108.0,1.6062908172607422,0.3212581634521484,0.5,6.666666666666666,,,,,,
,401824828,e9594517e5d0d299eb8db61b6864fbe0,BetMGM,spreads,full_game,home,-8.5,-110.0,3.746084213256836,0.2203578948974609,0.5,6.666666666666666,,,,,,
,401824828,e9594517e5d0d299eb8db61b6864fbe0,BetOnline.ag,spreads,full_game,home,-8.5,-105.0,3.746084213256836,0.2203578948974609,0.5,6.666666666666666,,,,,,
,401824828,e9594517e5d0d299eb8db61b6864fbe0,BetRivers,spreads,full_game,home,-8.5,-114.0,3.746084213256836,0.2203578948974609,0.5,6.666666666666666,,,,,,
,401824828,e9594517e5d0d299eb8db61b6864fbe0,BetUS,spreads,full_game,home,-8.5,-110.0,3.746084213256836,0.2203578948974609,0.5,6.666666666666666,,,,,,
,401824828,e9594517e5d0d299eb8db61b6864fbe0,Bovada,spreads,full_game,home,-8.5,-110.0,3.746084213256836,0.2203578948974609,0.5,6.666666666666666,,,,,,
,401824828,e9594517e5d0d299eb8db61b6864fbe0,DraftKings,spreads,full_game,home,-8.5,-112.0,3.746084213256836,0.2203578948974609,0.5,6.666666666666666,,,,,,
,401824828,e9594517e5d0d299eb8db61b6864fbe0,FanDuel,spreads,full_game,home,-8.5,-110.0,3.746084213256836,0.2203578948974609,0.5,6.666666666666666,,,,,,
,401824828,e9594517e5d0d299eb8db61b6864fbe0,Fanatics,spreads,full_game,home,-8.5,-110.0,3.746084213256836,0.2203578948974609,0.5,6.666666666666666,,,,,,
,401824828,e9594517e5d0d299eb8db61b6864fbe0,LowVig.ag,spreads,full_game,home,-8.5,-101.0,3.746084213256836,0.2203578948974609,0.5,6.666666666666666,,,,,,
,401824939,995eebc36fc686488433d0181d0ca20c,BetMGM,spreads,full_game,home,1.5,-120.0,14.93259048461914,1.0,0.5,8.571428571428571,,,,,,
,401824939,995eebc36fc686488433d0181d0ca20c,BetOnline.ag,spreads,full_game,home,1.0,-111.0,14.43259048461914,1.0,0.5,8.571428571428571,,,,,,
,401824939,995eebc36fc686488433d0181d0ca20c,BetRivers,spreads,full_game,home,1.5,-120.0,14.93259048461914,1.0,0.5,8.571428571428571,,,,,,
,401824939,995eebc36fc686488433d0181d0ca20c,Bovada,spreads,full_game,home,1.0,-110.0,14.43259048461914,1.0,0.5,8.571428571428571,,,,,,
,401824939,995eebc36fc686488433d0181d0ca20c,DraftKings,spreads,full_game,home,1.5,-118.0,14.93259048461914,1.0,0.5,8.571428571428571,,,,,,
,401824939,995eebc36fc686488433d0181d0ca20c,FanDuel,spreads,full_game,home,1.5,-115.0,14.93259048461914,1.0,0.5,8.571428571428571,,,,,,
,401824939,995eebc36fc686488433d0181d0ca20c,LowVig.ag,spreads,full_game,home,1.0,-107.0,14.43259048461914,1.0,0.5,8.571428571428571,,,,,,
,401824953,ad17cf2a579b02ff9c5823d944a0c963,BetOnline.ag,spreads,full_game,home,-9.5,-110.0,18.43745803833008,0.970392528333162,0.5,8.571428571428571,,,,,,
,401824953,ad17cf2a579b02ff9c5823d944a0c963,BetRivers,spreads,full_game,home,-9.5,-108.0,18.43745803833008,0.970392528333162,0.5,8.571428571428571,,,,,,
,401824953,ad17cf2a579b02ff9c5823d944a0c963,Bovada,spreads,full_game,home,-9.5,-115.0,18.43745803833008,0.970392528333162,0.5,8.571428571428571,,,,,,
,401824953,ad17cf2a579b02ff9c5823d944a0c963,DraftKings,spreads,full_game,home,-9.5,-110.0,18.43745803833008,0.970392528333162,0.5,8.571428571428571,,,,,,
,401824953,ad17cf2a579b02ff9c5823d944a0c963,FanDuel,spreads,full_game,home,-9.5,-105.0,18.43745803833008,0.970392528333162,0.5,8.571428571428571,,,,,,
,401824953,ad17cf2a579b02ff9c5823d944a0c963,Fanatics,spreads,full_game,home,-9.5,-110.0,18.43745803833008,0.970392528333162,0.5,8.571428571428571,,,,,,
,401824953,ad17cf2a579b02ff9c5823d944a0c963,LowVig.ag,spreads,full_game,home,-9.5,-106.0,18.43745803833008,0.970392528333162,0.5,8.571428571428571,,,,,,
,401826730,90dc04470c7dd1afc2a35439ba460c4f,BetMGM,spreads,full_game,home,-4.5,-105.0,1.0599241256713867,0.1177693472968207,0.5,7.5,,,,,,
,401826730,90dc04470c7dd1afc2a35439ba460c4f,BetOnline.ag,spreads,full_game,home,-4.0,-110.0,1.5599241256713867,0.1949905157089233,0.5,7.5,,,,,,
,401826730,90dc04470c7dd1afc2a35439ba460c4f,BetRivers,spreads,full_game,home,-4.5,-108.0,1.0599241256713867,0.1177693472968207,0.5,7.5,,,,,,
,401826730,90dc04470c7dd1afc2a35439ba460c4f,BetUS,spreads,full_game,home,-4.0,-110.0,1.5599241256713867,0.1949905157089233,0.5,7.5,,,,,,
,401826730,90dc04470c7dd1afc2a35439ba460c4f,Bovada,spreads,full_game,home,-4.0,-110.0,1.5599241256713867,0.1949905157089233,0.5,7.5,,,,,,
,401826730,90dc04470c7dd1afc2a35439ba460c4f,DraftKings,spreads,full_game,home,-4.5,-105.0,1.0599241256713867,0.1177693472968207,0.5,7.5,,,,,,
,401826730,90dc04470c7dd1afc2a35439ba460c4f,FanDuel,spreads,full_game,home,-4.5,-105.0,1.0599241256713867,0.1177693472968207,0.5,7.5,,,,,,
,401826730,90dc04470c7dd1afc2a35439ba460c4f,LowVig.ag,spreads,full_game,home,-4.0,-106.0,1.5599241256713867,0.1949905157089233,0.5,7.5,,,,,,
,401827156,b2265e6fcf8209cd0d1116654b136bce,BetMGM,spreads,full_game,home,-6.5,-105.0,17.23398780822754,1.0,0.5,7.5,,,,,,
,401827156,b2265e6fcf8209cd0d1116654b136bce,BetOnline.ag,spreads,full_game,home,-6.0,-105.0,17.73398780822754,1.0,0.5,7.5,,,,,,
,401827156,b2265e6fcf8209cd0d1116654b136bce,BetRivers,spreads,full_game,home,-6.5,-108.0,17.23398780822754,1.0,0.5,7.5,,,,,,
,401827156,b2265e6fcf8209cd0d1116654b136bce,Bovada,spreads,full_game,home,-6.0,-110.0,17.73398780822754,1.0,0.5,7.5,,,,,,
,401827156,b2265e6fcf8209cd0d1116654b136bce,DraftKings,spreads,full_game,home,-5.5,-115.0,18.23398780822754,1.0,0.5,7.5,,,,,,
,401827156,b2265e6fcf8209cd0d1116654b136bce,FanDuel,spreads,full_game,home,-6.5,-108.0,17.23398780822754,1.0,0.5,7.5,,,,,,
,401827156,b2265e6fcf8209cd0d1116654b136bce,Fanatics,spreads,full_game,home,-6.0,-110.0,17.73398780822754,1.0,0.5,7.5,,,,,,
,401827156,b2265e6fcf8209cd0d1116654b136bce,LowVig.ag,spreads,full_game,home,-6.0,-101.0,17.73398780822754,1.0,0.5,7.5,,,,,,
,401829434,dec6c71c6c77a12cbbdadf4ea075999f,BetMGM,spreads,full_game,home,1.5,-115.0,9.951939048767091,1.0,0.5,6.666666666666666,,,,,,
,401829434,dec6c71c6c77a12cbbdadf4ea075999f,BetOnline.ag,spreads,full_game,home,1.0,-111.0,9.451939048767091,1.0,0.5,6.666666666666666,,,,,,
,401829434,dec6c71c6c77a12cbbdadf4ea075999f,BetRivers,spreads,full_game,home,1.5,-120.0,9.951939048767091,1.0,0.5,6.666666666666666,,,,,,
,401829434,dec6c71c6c77a12cbbdadf4ea075999f,BetUS,spreads,full_game,home,1.5,-110.0,9.951939048767091,1.0,0.5,6.666666666666666,,,,,,
,401829434,dec6c71c6c77a12cbbdadf4ea075999f,Bovada,spreads,full_game,home,-1.0,-105.0,7.451939048767091,1.0,0.5,6.666666666666666,,,,,,
,401829434,dec6c71c6c77a12cbbdadf4ea075999f,DraftKings,spreads,full_game,home,1.5,-118.0,9.951939048767091,1.0,0.5,6.666666666666666,,,,,,
,401829434,dec6c71c6c77a12cbbdadf4ea075999f,FanDuel,spreads,full_game,home,1.5,-118.0,9.951939048767091,1.0,0.5,6.666666666666666,,,,,,
,401829434,dec6c71c6c77a12cbbdadf4ea075999f,Fanatics,spreads,full_game,home,1.0,-115.0,9.451939048767091,1.0,0.5,6.666666666666666,,,,,,
,401829434,dec6c71c6c77a12cbbdadf4ea075999f,LowVig.ag,spreads,full_game,home,1.0,-107.0,9.451939048767091,1.0,0.5,6.666666666666666,,,,,,
,401830122,d58fc6880a9430b95a38f4964bfd633b,BetMGM,spreads,full_game,home,-1.5,-115.0,17.623899459838867,1.0,0.5,7.5,,,,,,
,401830122,d58fc6880a9430b95a38f4964bfd633b,BetOnline.ag,spreads,full_game,home,-1.5,-115.0,17.623899459838867,1.0,0.5,7.5,,,,,,
,401830122,d58fc6880a9430b95a38f4964bfd633b,BetRivers,spreads,full_game,home,-1.5,-120.0,17.623899459838867,1.0,0.5,7.5,,,,,,
,401830122,d58fc6880a9430b95a38f4964bfd633b,Bovada,spreads,full_game,home,-1.5,-105.0,17.623899459838867,1.0,0.5,7.5,,,,,,
,401830122,d58fc6880a9430b95a38f4964bfd633b,DraftKings,spreads,full_game,home,-1.5,-110.0,17.623899459838867,1.0,0.5,7.5,,,,,,
