game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401812018,2026,2026-01-19,2026-01-19 16:00:00+00:00,2026-01-19 11:00,EST,Monmouth Hawks,Northeastern Huskies,0,0,,,,,False,OceanFirst Bank Center
401812391,2026,2026-01-19,2026-01-19 17:00:00+00:00,2026-01-19 12:00,EST,Saint Francis Red Flash,Stonehill Skyhawks,0,0,,,,,False,DeGol Arena
401812125,2026,2026-01-19,2026-01-19 18:00:00+00:00,2026-01-19 13:00,EST,UAlbany Great Danes,Vermont Catamounts,0,0,,,,,False,Broadview Center
401812019,2026,2026-01-19,2026-01-19 18:00:00+00:00,2026-01-19 13:00,EST,Towson Tigers,Drexel Dragons,0,0,,,,,False,SECU Arena
401823848,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Saint Peter's Peacocks,Iona Gaels,0,0,,,,,False,Yanitelli Center
401823732,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Rider Broncs,Sacred Heart Pioneers,0,0,,,,,False,Alumni Gymnasium (Rider)
401818559,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Brown Bears,Cornell Big Red,0,0,,,,,False,Pizzitola Sports Center
401818310,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Yale Bulldogs,Columbia Lions,0,0,,,,,False,John J. Lee Amphitheater
401813426,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Siena Saints,Fairfield Stags,0,0,,,,,False,MVP Arena
401813387,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Niagara Purple Eagles,Mount St. Mary's Mountaineers,0,0,,,,,False,Gallagher Center
401813334,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Marist Red Foxes,Merrimack Warriors,0,0,,,,,False,McCann Arena
401813313,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Quinnipiac Bobcats,Manhattan Jaspers,0,0,,,,,False,M&T Bank Arena
401812654,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Mercyhurst Lakers,Central Connecticut Blue Devils,0,0,,,,,False,Mercyhurst Athletic Center
401812588,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Harvard Crimson,Pennsylvania Quakers,0,0,,,,,False,Lavietes Pavilion
401812320,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Fairleigh Dickinson Knights,Wagner Seahawks,0,0,,,,,False,Bogota Savings Bank Center
401812124,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Maine Black Bears,New Hampshire Wildcats,0,0,,,,,False,Skip Chappelle Court in Memorial Gymnasium
401812123,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,Binghamton Bearcats,UMBC Retrievers,0,0,,,,,False,Events Center (Binghamton)
401812122,2026,2026-01-19,2026-01-19 19:00:00+00:00,2026-01-19 14:00,EST,NJIT Highlanders,Bryant Bulldogs,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center
401828381,2026,2026-01-19,2026-01-19 20:00:00+00:00,2026-01-19 15:00,EST,VCU Rams,Saint Joseph's Hawks,0,0,,,,,False,Siegel Center
401827051,2026,2026-01-19,2026-01-19 20:00:00+00:00,2026-01-19 15:00,EST,Alcorn State Braves,Prairie View A&M Panthers,0,0,,,,,False,Davey L. Whitney Complex
401812339,2026,2026-01-19,2026-01-19 20:00:00+00:00,2026-01-19 15:00,EST,Le Moyne Dolphins,Long Island University Sharks,0,0,,,,,False,Ted Grant Court
401830241,2026,2026-01-19,2026-01-19 21:00:00+00:00,2026-01-19 16:00,EST,Howard Bison,Morehouse Maroon Tigers,0,0,,,,,False,Burr Gymnasium
401808878,2026,2026-01-19,2026-01-19 21:00:00+00:00,2026-01-19 16:00,EST,Texas A&M-Corpus Christi Islanders,McNeese Cowboys,0,0,,,,,False,American Bank Center
401828380,2026,2026-01-19,2026-01-19 22:00:00+00:00,2026-01-19 17:00,EST,George Mason Patriots,George Washington Revolutionaries,0,0,,,,,False,EagleBank Arena
401827163,2026,2026-01-19,2026-01-19 22:00:00+00:00,2026-01-19 17:00,EST,Alabama State Hornets,Alabama A&M Bulldogs,0,0,,,,,True,Mitchell Center
401826865,2026,2026-01-19,2026-01-19 23:00:00+00:00,2026-01-19 18:00,EST,Dartmouth Big Green,Princeton Tigers,0,0,,,,,False,Leede Arena
