game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue
401856427,2026,2026-03-08,2026-03-08 16:00:00+00:00,2026-03-08 12:00,EDT,UNC Wilmington Seahawks,Campbell Fighting Camels,0,0,,,,,STATUS_SCHEDULED,False,True,CareFirst Arena
401851547,2026,2026-03-08,2026-03-08 16:00:00+00:00,2026-03-08 12:00,EDT,Lehigh Mountain Hawks,Colgate Raiders,0,0,,,,,STATUS_SCHEDULED,False,False,Stabler Arena
401851494,2026,2026-03-08,2026-03-08 16:00:00+00:00,2026-03-08 12:00,EDT,UIC Flames,Northern Iowa Panthers,0,0,,,,,STATUS_SCHEDULED,False,True,Enterprise Center
401851353,2026,2026-03-08,2026-03-08 16:00:00+00:00,2026-03-08 12:00,EDT,High Point Panthers,Winthrop Eagles,0,0,,,,,STATUS_SCHEDULED,False,True,Freedom Hall (TN)
401825570,2026,2026-03-08,2026-03-08 16:00:00+00:00,2026-03-08 12:00,EDT,Rutgers Scarlet Knights,Penn State Nittany Lions,0,0,,,,,STATUS_SCHEDULED,False,False,Jersey Mike’s Arena
401851548,2026,2026-03-08,2026-03-08 18:00:00+00:00,2026-03-08 14:00,EDT,Navy Midshipmen,Boston University Terriers,0,0,,,,,STATUS_SCHEDULED,False,False,Alumni Hall (Navy)
401851251,2026,2026-03-08,2026-03-08 18:00:00+00:00,2026-03-08 14:00,EDT,Central Arkansas Bears,Queens University Royals,0,0,,,,,STATUS_SCHEDULED,False,True,VyStar Veterans Memorial Arena
401828264,2026,2026-03-08,2026-03-08 18:00:00+00:00,2026-03-08 14:00,EDT,Tulane Green Wave,Memphis Tigers,0,0,,,,,STATUS_SCHEDULED,False,False,Devlin Fieldhouse
401828263,2026,2026-03-08,2026-03-08 18:00:00+00:00,2026-03-08 14:00,EDT,South Florida Bulls,Charlotte 49ers,0,0,,,,,STATUS_SCHEDULED,False,False,Yuengling Center
401856428,2026,2026-03-08,2026-03-08 18:30:00+00:00,2026-03-08 14:30,EDT,Monmouth Hawks,Drexel Dragons,0,0,,,,,STATUS_SCHEDULED,False,True,CareFirst Arena
