game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin
401812590,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Columbia Lions,Pennsylvania Quakers,0,0,,,,,False,Levien Gymnasium,2026-01-31T00:00:00Z,2026-01-30,,,,columbia::pennsylvania,af126efe55d463930a7f55c2d6f16dab,BetMGM,h2h,full_game,2026-01-31 00:00:00+00:00,2026-01-30 15:21:52+00:00,Columbia Lions,Pennsylvania Quakers,-225.0,185.0,,,,,,,,2026-01-31,1,False,141.1245574951172,-4.251797199249268,69.3664,76.290146,-2.6164434,-1.2085791,141.1245574951172,-4.251797199249268
401812617,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Brown Bears,Harvard Crimson,0,0,,,,,False,Pizzitola Sports Center,2026-01-31T00:00:00Z,2026-01-30,,,,brown::harvardcrimson,ea3458dd218fe0bbf7468ad9d6bb686b,BetMGM,h2h,full_game,2026-01-31 00:00:00+00:00,2026-01-30 15:21:52+00:00,Brown Bears,Harvard Crimson,105.0,-125.0,,,,,,,,2026-01-31,1,False,142.2134130859375,-4.9303067978223165,69.80002,76.47059,-2.9049447,-1.9837992,142.2134130859375,-4.9303067978223165
401813304,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Manhattan Jaspers,Rider Broncs,0,0,,,,,False,Draddy Gymnasium,2026-01-31T00:00:00Z,2026-01-30,,,,manhattan::rider,a0debd190c843124caccec3a6b2f6650,BetMGM,h2h,full_game,2026-01-31 00:00:00+00:00,2026-01-30 15:21:52+00:00,Manhattan Jaspers,Rider Broncs,-275.0,220.0,,,,,,,,2026-01-31,1,False,137.62889099121094,-8.167095184326172,67.84012,75.41176,-5.0449314,-2.7260034,137.62889099121094,-8.167095184326172
401813337,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Canisius Golden Griffins,Marist Red Foxes,0,0,,,,,False,Koessler Athletic Center,2026-01-31T00:00:00Z,2026-01-30,,,,canisiusgolden::maristredfoxes,44d17431122aa04868b69ea97d568cce,BetMGM,h2h,full_game,2026-01-31 00:00:00+00:00,2026-01-30 15:21:52+00:00,Canisius Golden Griffins,Marist Red Foxes,500.0,-700.0,,,,,,,,2026-01-31,1,False,139.3107285563151,0.7971822516123453,68.72612,76.13692,-0.5877187,1.9121165,139.3107285563151,0.7971822516123453
401813390,2026,2026-01-30,2026-01-30 23:30:00+00:00,2026-01-30 18:30,EST,Niagara Purple Eagles,Siena Saints,0,0,,,,,False,Gallagher Center,2026-01-30T23:30:00Z,2026-01-30,,,,niagarapurple::sienasaints,0504f3462a6531cc80dfd3e18be985e6,BetMGM,h2h,full_game,2026-01-30 23:30:00+00:00,2026-01-30 15:21:52+00:00,Niagara Purple Eagles,Siena Saints,350.0,-475.0,,,,,,,,2026-01-30,0,False,90.79881286621094,1.5561736106872557,68.77672,76.14402,-0.8188677,1.578175,90.79881286621094,1.5561736106872557
401814549,2026,2026-01-30,2026-01-30 23:00:00+00:00,2026-01-30 18:00,EST,Akron Zips,Kent State Golden Flashes,0,0,,,,,False,James A. Rhodes Arena,2026-01-30T23:00:00Z,2026-01-30,,,,akron::kentstategoldenflashes,c1505aaac6d0e5f83caea3d58dbce3ed,BetMGM,h2h,full_game,2026-01-30 23:00:00+00:00,2026-01-30 15:21:52+00:00,Akron Zips,Kent State Golden Flashes,-650.0,475.0,,,,,,,,2026-01-30,0,False,143.92564900716147,2.347500840822856,71.188286,77.41063,1.3013836,1.8590603,143.92564900716147,2.347500840822856
401817644,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Detroit Mercy Titans,Northern Kentucky Norse,0,0,,,,,False,Calihan Hall,2026-01-31T00:00:00Z,2026-01-30,,,,detroitmercy::northernkentucky,0ab6bfdc10ca8866a177023ac4f76dda,BetMGM,h2h,full_game,2026-01-31 00:00:00+00:00,2026-01-30 15:21:52+00:00,Detroit Mercy Titans,Northern Kentucky Norse,200.0,-250.0,,,,,,,,2026-01-31,1,False,143.0738525390625,-8.829103469848633,70.20044,76.560905,-4.2516956,-4.031622,143.0738525390625,-8.829103469848633
401817645,2026,2026-01-30,2026-01-31 01:00:00+00:00,2026-01-30 20:00,EST,Milwaukee Panthers,Wright State Raiders,0,0,,,,,False,UW-Milwaukee Panther Arena,2026-01-31T01:00:00Z,2026-01-30,,,,milwaukee::wrightstateraiders,fc9be04da38d8d529b91e01a3e17d25a,BetMGM,h2h,full_game,2026-01-31 01:00:00+00:00,2026-01-30 15:21:52+00:00,Milwaukee Panthers,Wright St Raiders,135.0,-160.0,,,,,,,,2026-01-31,1,False,143.04998474121095,-9.29681236743927,69.87309,76.3004,-5.7934456,-5.6157465,143.04998474121095,-9.29681236743927
401817646,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Green Bay Phoenix,Cleveland State Vikings,0,0,,,,,False,Resch Center,2026-01-31T00:00:00Z,2026-01-30,,,,clevelandstate::greenbayphoenix,c3110538602dbb08312f1f41c3c08296,BetMGM,h2h,full_game,2026-01-31 00:00:00+00:00,2026-01-30 15:21:52+00:00,Green Bay Phoenix,Cleveland St Vikings,-350.0,280.0,,,,,,,,2026-01-31,1,False,138.94430541992188,-9.116267848014832,68.25011,75.565125,-5.5618114,-3.7599251,138.94430541992188,-9.116267848014832
401818311,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Yale Bulldogs,Dartmouth Big Green,0,0,,,,,False,John J. Lee Amphitheater,2026-01-31T00:00:00Z,2026-01-30,,,,dartmouthbiggreen::yale,4321294482f8b3c18f1e71b1125267dd,BetMGM,h2h,full_game,2026-01-31 00:00:00+00:00,2026-01-30 15:21:52+00:00,Yale Bulldogs,Dartmouth Big Green,-1400.0,800.0,,,,,,,,2026-01-31,1,False,144.27304077148438,15.420045852661133,70.78184,77.60444,6.710149,8.9207945,144.27304077148438,15.420045852661133
