date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,start_min,end_min,half,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end
2026-01-28,401804903,Missouri State Bears,Sam Houston Bearkats,,,,10,15,1,30.26975,31.16475,59.67735075960679,-0.895,21.0,30.0,40.0,22.0,31.0,41.0,44.24285075960679,59.24285075960679,75.2428507596068,-12.0,-1.0,10.0
2026-01-28,401804903,Missouri State Bears,Sam Houston Bearkats,,,,15,20,1,38.10075,39.27675,76.42240616621984,-1.176,27.0,38.0,49.0,28.0,39.0,50.0,58.04490616621984,76.04490616621985,96.04490616621985,-13.0,-1.0,11.0
2026-01-28,401804903,Missouri State Bears,Sam Houston Bearkats,,,,20,25,2,48.67425,50.3,97.412140974084,-1.62575,37.0,48.0,60.0,38.0,50.0,62.0,78.437890974084,97.437890974084,117.437890974084,-15.0,-2.0,12.0
2026-01-28,401804903,Missouri State Bears,Sam Houston Bearkats,,,,25,30,2,58.98325,60.9595,117.78345598748884,-1.97625,47.0,59.0,72.0,48.0,61.0,74.0,97.84070598748885,117.84070598748885,138.84070598748883,-17.0,-2.0,13.0
2026-01-28,401804903,Missouri State Bears,Sam Houston Bearkats,,,,30,35,2,69.35425,71.595,138.8145315013405,-2.24075,56.0,69.0,83.0,58.0,72.0,85.0,116.86528150134048,138.8652815013405,160.8652815013405,-18.0,-2.0,14.0
2026-01-28,401804903,Missouri State Bears,Sam Houston Bearkats,,,,35,40,2,77.91775,80.3755,158.495886282395,-2.45775,64.0,78.0,92.0,66.0,80.0,95.0,135.202636282395,158.202636282395,181.202636282395,-20.0,-2.0,15.0
2026-01-28,401804904,Kennesaw State Owls,Western Kentucky Hilltoppers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,0,5,1,10.6445,11.094,20.58613181411975,-0.4495,6.0,10.0,16.0,6.0,11.0,17.0,12.84763181411975,19.84763181411975,28.84763181411975,-7.0,0.0,6.0
2026-01-28,401804904,Kennesaw State Owls,Western Kentucky Hilltoppers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,5,10,1,20.95225,21.7945,40.81332730116175,-0.84225,14.0,21.0,29.0,14.0,22.0,30.0,29.06657730116175,40.06657730116175,53.06657730116175,-10.0,-1.0,8.0
2026-01-28,401804904,Kennesaw State Owls,Western Kentucky Hilltoppers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,10,15,1,31.202,32.51875,61.96360075960679,-1.31675,22.0,31.0,41.0,22.0,32.0,43.0,46.24285075960679,61.24285075960679,78.2428507596068,-13.0,-1.0,10.0
2026-01-28,401804904,Kennesaw State Owls,Western Kentucky Hilltoppers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,15,20,1,39.7385,41.343,80.12640616621985,-1.6045,28.0,39.0,51.0,30.0,41.0,53.0,60.04490616621984,80.04490616621985,100.04490616621985,-14.0,-2.0,11.0
2026-01-28,401804904,Kennesaw State Owls,Western Kentucky Hilltoppers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,20,25,2,50.69,52.68775,101.815640974084,-1.99775,38.0,51.0,63.0,40.0,53.0,65.0,81.437890974084,101.437890974084,122.437890974084,-16.0,-2.0,12.0
2026-01-28,401804904,Kennesaw State Owls,Western Kentucky Hilltoppers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,25,30,2,61.25125,63.6365,122.72845598748884,-2.38525,48.0,61.0,75.0,50.0,64.0,77.0,100.84070598748885,122.84070598748885,144.84070598748883,-18.0,-2.0,13.0
2026-01-28,401804904,Kennesaw State Owls,Western Kentucky Hilltoppers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,30,35,2,71.93825,74.62525,144.4287815013405,-2.687,57.0,72.0,86.0,60.0,75.0,89.0,120.86528150134048,144.8652815013405,167.8652815013405,-19.0,-2.0,14.0
2026-01-28,401804904,Kennesaw State Owls,Western Kentucky Hilltoppers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,35,40,2,81.1215,84.067,165.391136282395,-2.9455,66.0,81.0,96.0,69.0,84.0,100.0,140.202636282395,165.202636282395,191.202636282395,-21.0,-2.0,15.0
2026-01-28,401804905,New Mexico State Aggies,Delaware Blue Hens,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,0,5,1,9.5575,10.32375,18.728881814119752,-0.76625,5.0,9.0,15.0,5.0,10.0,16.0,10.84763181411975,18.84763181411975,26.84763181411975,-7.0,-1.0,6.0
2026-01-28,401804905,New Mexico State Aggies,Delaware Blue Hens,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,5,10,1,18.87375,20.28275,37.22307730116175,-1.409,12.0,19.0,26.0,13.0,20.0,28.0,26.06657730116175,37.06657730116175,49.06657730116175,-10.0,-1.0,7.0
2026-01-28,401804905,New Mexico State Aggies,Delaware Blue Hens,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,10,15,1,28.13525,30.22375,56.60185075960679,-2.0885,19.0,28.0,37.0,21.0,30.0,40.0,41.24285075960679,56.24285075960679,72.2428507596068,-13.0,-2.0,9.0
2026-01-28,401804905,New Mexico State Aggies,Delaware Blue Hens,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,15,20,1,35.22925,37.8615,72.13565616621985,-2.63225,25.0,35.0,46.0,27.0,38.0,49.0,54.04490616621984,72.04490616621985,91.04490616621985,-15.0,-3.0,9.0
2026-01-28,401804905,New Mexico State Aggies,Delaware Blue Hens,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,20,25,2,45.21925,48.5815,92.238640974084,-3.36225,34.0,45.0,57.0,36.0,48.0,61.0,73.33789097408403,91.437890974084,112.437890974084,-17.0,-3.0,11.0
2026-01-28,401804905,New Mexico State Aggies,Delaware Blue Hens,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,25,30,2,54.67425,58.80025,111.31520598748884,-4.126,42.0,54.0,68.0,46.0,59.0,72.0,89.84070598748883,110.84070598748885,131.84070598748883,-19.0,-4.0,11.0
2026-01-28,401804905,New Mexico State Aggies,Delaware Blue Hens,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,30,35,2,64.2655,68.927,131.0577815013405,-4.6615,51.0,64.0,78.0,55.0,69.0,83.0,108.86528150134048,130.8652815013405,153.8652815013405,-21.0,-5.0,12.0
2026-01-28,401804905,New Mexico State Aggies,Delaware Blue Hens,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,35,40,2,72.2065,77.4735,149.882636282395,-5.267,57.0,72.0,87.0,62.0,77.0,93.0,125.202636282395,149.202636282395,175.202636282395,-22.0,-5.0,12.0
2026-01-28,401804906,Florida International Panthers,Jacksonville State Gamecocks,,,,0,5,1,10.43975,10.6545,19.94188181411975,-0.21475,5.0,10.0,16.0,6.0,11.0,16.0,11.84763181411975,19.84763181411975,27.84763181411975,-6.0,0.0,6.0
2026-01-28,401804906,Florida International Panthers,Jacksonville State Gamecocks,,,,5,10,1,20.50375,21.0035,39.57382730116175,-0.49975,13.0,20.0,28.0,14.0,21.0,29.0,27.06657730116175,39.06657730116175,52.06657730116175,-10.0,0.0,8.0
2026-01-28,401804906,Florida International Panthers,Jacksonville State Gamecocks,,,,10,15,1,30.4435,31.35225,60.03860075960679,-0.90875,21.0,30.0,40.0,22.0,31.0,41.0,44.24285075960679,59.24285075960679,76.2428507596068,-12.0,-1.0,10.0
2026-01-28,401804906,Florida International Panthers,Jacksonville State Gamecocks,,,,15,20,1,38.42975,39.52525,76.99990616621984,-1.0955,27.0,38.0,50.0,28.0,39.0,51.0,58.04490616621984,76.04490616621985,97.04490616621985,-13.0,-1.0,11.0
2026-01-28,401804906,Florida International Panthers,Jacksonville State Gamecocks,,,,20,25,2,49.1965,50.522,98.156390974084,-1.3255,37.0,49.0,62.0,39.0,50.0,63.0,77.437890974084,97.437890974084,118.437890974084,-15.0,-1.0,12.0
2026-01-28,401804906,Florida International Panthers,Jacksonville State Gamecocks,,,,25,30,2,59.5375,61.2545,118.63270598748883,-1.717,46.0,59.0,73.0,48.0,61.0,75.0,96.84070598748885,118.84070598748885,139.84070598748883,-17.0,-2.0,13.0
2026-01-28,401804906,Florida International Panthers,Jacksonville State Gamecocks,,,,30,35,2,69.88525,71.92325,139.6737815013405,-2.038,56.0,70.0,84.0,58.0,72.0,86.0,116.86528150134048,139.8652815013405,162.8652815013405,-19.0,-2.0,14.0
2026-01-28,401804906,Florida International Panthers,Jacksonville State Gamecocks,,,,35,40,2,78.76825,80.97925,159.950136282395,-2.211,64.0,78.0,94.0,66.0,81.0,96.0,135.202636282395,160.202636282395,185.202636282395,-20.0,-2.0,15.0
2026-01-28,401807709,Eastern Kentucky Colonels,Austin Peay Governors,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,0,5,1,10.13325,10.87525,19.856131814119752,-0.742,5.0,10.0,15.0,6.0,11.0,16.0,11.84763181411975,19.84763181411975,27.84763181411975,-7.0,-1.0,6.0
2026-01-28,401807709,Eastern Kentucky Colonels,Austin Peay Governors,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,5,10,1,19.87575,21.3965,39.33882730116175,-1.52075,13.0,20.0,28.0,14.0,21.0,29.0,27.06657730116175,39.06657730116175,52.06657730116175,-11.0,-2.0,7.0
2026-01-28,401807709,Eastern Kentucky Colonels,Austin Peay Governors,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,10,15,1,29.64275,31.9995,59.88510075960679,-2.35675,20.0,29.0,39.0,22.0,32.0,42.0,44.24285075960679,59.24285075960679,76.2428507596068,-13.0,-3.0,9.0
2026-01-28,401807709,Eastern Kentucky Colonels,Austin Peay Governors,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,15,20,1,37.56425,40.4235,77.03265616621985,-2.85925,27.0,37.0,49.0,29.0,40.0,52.0,58.04490616621984,76.04490616621985,97.04490616621985,-15.0,-3.0,9.0
2026-01-28,401807709,Eastern Kentucky Colonels,Austin Peay Governors,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,20,25,2,47.995,51.663,98.095890974084,-3.668,36.0,48.0,60.0,39.0,51.0,64.0,77.437890974084,97.437890974084,118.437890974084,-17.0,-4.0,10.0
2026-01-28,401807709,Eastern Kentucky Colonels,Austin Peay Governors,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,25,30,2,58.018,62.41225,118.27095598748885,-4.39425,45.0,58.0,71.0,49.0,62.0,76.0,95.84070598748885,117.84070598748885,139.84070598748883,-20.0,-4.0,11.0
2026-01-28,401807709,Eastern Kentucky Colonels,Austin Peay Governors,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,30,35,2,68.07925,73.32675,139.2712815013405,-5.2475,54.0,68.0,82.0,59.0,73.0,88.0,114.86528150134048,138.8652815013405,163.8652815013405,-22.0,-5.0,11.0
2026-01-28,401807709,Eastern Kentucky Colonels,Austin Peay Governors,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,35,40,2,76.59975,82.464,159.266386282395,-5.86425,61.0,77.0,92.0,67.0,82.0,98.09999999999992,133.202636282395,159.202636282395,185.202636282395,-24.0,-6.0,12.0
2026-01-28,401807710,Queens University Royals,Central Arkansas Bears,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,0,5,1,10.167,11.02975,20.044381814119756,-0.86275,5.0,10.0,15.0,6.0,11.0,17.0,11.84763181411975,19.84763181411975,28.84763181411975,-7.0,-1.0,5.0
2026-01-28,401807710,Queens University Royals,Central Arkansas Bears,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,5,10,1,19.95875,21.65925,39.68457730116175,-1.7005,13.0,20.0,28.0,14.0,21.0,30.0,28.06657730116175,39.06657730116175,52.06657730116175,-11.0,-2.0,7.0
2026-01-28,401807710,Queens University Royals,Central Arkansas Bears,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,10,15,1,29.751,32.2665,60.26035075960679,-2.5155,20.0,29.0,40.0,22.0,32.0,42.0,44.24285075960679,59.24285075960679,77.2428507596068,-13.0,-3.0,8.0
2026-01-28,401807710,Queens University Royals,Central Arkansas Bears,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,15,20,1,37.64525,40.7095,77.39965616621984,-3.06425,27.0,37.0,49.0,29.0,40.0,53.0,59.04490616621984,76.54490616621985,97.04490616621985,-15.0,-3.0,9.0
2026-01-28,401807710,Queens University Royals,Central Arkansas Bears,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,20,25,2,48.122,52.048,98.607890974084,-3.926,36.0,48.0,61.0,40.0,52.0,64.09999999999991,78.437890974084,98.437890974084,118.437890974084,-18.0,-4.0,10.0
2026-01-28,401807710,Queens University Royals,Central Arkansas Bears,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,25,30,2,58.03225,62.9025,118.77545598748884,-4.87025,45.0,58.0,71.0,50.0,63.0,77.0,97.84070598748885,118.84070598748885,139.84070598748883,-20.0,-5.0,10.0
2026-01-28,401807710,Queens University Royals,Central Arkansas Bears,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,30,35,2,67.984,73.70975,139.55903150134048,-5.72575,54.0,68.0,82.0,59.0,73.0,89.0,116.86528150134048,138.8652815013405,162.8652815013405,-22.0,-6.0,11.0
2026-01-28,401807710,Queens University Royals,Central Arkansas Bears,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,35,40,2,76.4275,82.9305,159.560636282395,-6.503,62.0,76.0,91.0,68.0,83.0,99.0,134.202636282395,159.202636282395,184.202636282395,-24.0,-7.0,11.0
2026-01-28,401807711,Bellarmine Knights,West Georgia Wolves,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,0,5,1,10.273,10.547,19.66763181411975,-0.274,5.0,10.0,15.0,5.0,10.0,16.0,11.84763181411975,18.84763181411975,27.84763181411975,-7.0,0.0,6.0
2026-01-28,401807711,Bellarmine Knights,West Georgia Wolves,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,5,10,1,20.22725,20.6475,38.94132730116175,-0.42025,13.0,20.0,28.0,13.0,20.0,28.0,27.06657730116175,38.06657730116175,51.06657730116175,-9.0,0.0,8.0
2026-01-28,401807711,Bellarmine Knights,West Georgia Wolves,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,10,15,1,30.22725,30.80925,59.27935075960679,-0.582,21.0,30.0,40.0,21.0,31.0,40.0,44.24285075960679,59.24285075960679,75.2428507596068,-11.0,-1.0,10.0
2026-01-28,401807711,Bellarmine Knights,West Georgia Wolves,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,15,20,1,38.0115,38.7085,75.76490616621984,-0.697,27.0,38.0,49.0,28.0,39.0,50.0,57.94490616621987,75.54490616621985,95.04490616621985,-13.0,-1.0,11.0
2026-01-28,401807711,Bellarmine Knights,West Georgia Wolves,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,20,25,2,48.5895,49.57,96.597390974084,-0.9805,37.0,48.0,61.0,37.0,49.0,61.0,77.437890974084,96.437890974084,115.437890974084,-15.0,-1.0,13.0
2026-01-28,401807711,Bellarmine Knights,West Georgia Wolves,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,25,30,2,58.8565,59.9035,116.60070598748884,-1.047,47.0,58.0,72.0,47.0,60.0,73.0,95.84070598748885,115.84070598748885,137.84070598748883,-16.0,-1.0,14.0
2026-01-28,401807711,Bellarmine Knights,West Georgia Wolves,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,30,35,2,69.06975,70.364,137.2990315013405,-1.29425,56.0,69.0,83.0,56.0,70.0,84.0,114.86528150134048,136.8652815013405,159.8652815013405,-18.0,-2.0,15.0
2026-01-28,401807711,Bellarmine Knights,West Georgia Wolves,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,35,40,2,77.632,79.17775,157.012386282395,-1.54575,63.0,77.0,93.0,65.0,79.0,94.0,134.202636282395,156.202636282395,181.202636282395,-19.0,-2.0,16.0
2026-01-28,401808200,Auburn Tigers,Texas Longhorns,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,0,5,1,9.704,10.55425,19.10588181411975,-0.85025,5.0,10.0,15.0,6.0,10.0,16.0,11.84763181411975,18.84763181411975,26.84763181411975,-7.0,-1.0,5.0
2026-01-28,401808200,Auburn Tigers,Texas Longhorns,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,5,10,1,19.07075,20.817,37.95432730116175,-1.74625,12.0,19.0,26.0,14.0,21.0,28.0,26.06657730116175,37.06657730116175,50.06657730116175,-10.0,-2.0,7.0
2026-01-28,401808200,Auburn Tigers,Texas Longhorns,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,10,15,1,28.451,31.1215,57.81535075960679,-2.6705,19.0,28.0,38.0,22.0,31.0,41.0,42.24285075960679,57.24285075960679,73.2428507596068,-13.0,-3.0,8.0
2026-01-28,401808200,Auburn Tigers,Texas Longhorns,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,15,20,1,35.79475,39.12025,73.95990616621985,-3.3255,25.0,36.0,47.0,28.0,39.0,50.0,57.04490616621984,74.04490616621985,92.04490616621985,-15.0,-3.0,9.0
2026-01-28,401808200,Auburn Tigers,Texas Longhorns,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,20,25,2,45.9595,50.2515,94.648890974084,-4.292,35.0,46.0,58.0,39.0,50.0,62.0,76.33789097408403,94.437890974084,113.437890974084,-18.0,-4.0,9.0
2026-01-28,401808200,Auburn Tigers,Texas Longhorns,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,25,30,2,55.82875,60.9225,114.59195598748884,-5.09375,43.0,56.0,68.0,49.0,61.0,73.0,94.84070598748885,114.84070598748885,134.84070598748883,-20.0,-5.0,10.0
2026-01-28,401808200,Auburn Tigers,Texas Longhorns,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,30,35,2,65.667,71.557,135.08928150134048,-5.89,52.0,66.0,79.0,58.0,71.0,85.0,113.86528150134048,134.8652815013405,156.8652815013405,-22.0,-6.0,11.0
2026-01-28,401808200,Auburn Tigers,Texas Longhorns,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,35,40,2,73.9095,80.5925,154.704636282395,-6.683,60.0,74.0,88.0,66.0,80.0,95.0,132.202636282395,154.202636282395,177.202636282395,-24.0,-7.0,11.0
2026-01-28,401808201,Georgia Bulldogs,Tennessee Volunteers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,0,5,1,10.87375,10.94425,20.665631814119752,-0.0705,6.0,11.0,16.0,6.0,11.0,16.0,12.84763181411975,19.84763181411975,28.84763181411975,-6.0,0.0,6.0
2026-01-28,401808201,Georgia Bulldogs,Tennessee Volunteers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,5,10,1,21.33875,21.37625,40.78157730116176,-0.0375,14.0,21.0,29.0,14.0,21.0,29.0,29.06657730116175,40.06657730116175,53.06657730116175,-9.0,0.0,9.0
2026-01-28,401808201,Georgia Bulldogs,Tennessee Volunteers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,10,15,1,31.83675,31.78725,61.86685075960679,0.0495,22.0,32.0,42.0,22.0,31.0,42.0,46.24285075960679,61.24285075960679,78.2428507596068,-11.0,0.0,11.0
2026-01-28,401808201,Georgia Bulldogs,Tennessee Volunteers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,15,20,1,40.21925,40.1945,79.45865616621984,0.02475,29.0,40.0,52.0,29.0,40.0,52.0,60.04490616621984,79.04490616621985,99.04490616621985,-12.0,0.0,12.0
2026-01-28,401808201,Georgia Bulldogs,Tennessee Volunteers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,20,25,2,51.36375,51.41675,101.218390974084,-0.053,39.0,51.0,64.0,39.0,51.0,64.0,81.437890974084,100.937890974084,121.437890974084,-14.0,0.0,14.0
2026-01-28,401808201,Georgia Bulldogs,Tennessee Volunteers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,25,30,2,62.24875,62.29625,122.38570598748883,-0.0475,49.0,62.0,76.0,49.0,62.0,76.0,101.84070598748885,122.84070598748885,143.84070598748883,-16.0,0.0,15.0
2026-01-28,401808201,Georgia Bulldogs,Tennessee Volunteers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,30,35,2,73.05325,73.2025,144.1210315013405,-0.14925,59.0,73.0,87.0,59.0,73.0,88.0,121.76528150134052,143.8652815013405,166.8652815013405,-17.0,0.0,17.0
2026-01-28,401808201,Georgia Bulldogs,Tennessee Volunteers,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,35,40,2,82.45375,82.45925,165.115636282395,-0.0055,68.0,82.0,98.0,67.0,82.0,98.0,141.202636282395,165.202636282395,189.202636282395,-18.0,0.0,18.0
2026-01-28,401808202,LSU Tigers,Mississippi State Bulldogs,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,0,5,1,10.348,10.73825,19.93388181411975,-0.39025,6.0,10.0,15.0,6.0,10.0,16.0,11.84763181411975,19.84763181411975,27.84763181411975,-7.0,0.0,6.0
2026-01-28,401808202,LSU Tigers,Mississippi State Bulldogs,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,5,10,1,20.33825,20.9455,39.35032730116175,-0.60725,13.0,20.0,28.0,14.0,21.0,29.0,28.06657730116175,39.06657730116175,51.06657730116175,-9.0,-1.0,8.0
2026-01-28,401808202,LSU Tigers,Mississippi State Bulldogs,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,10,15,1,30.3415,31.2385,59.82285075960679,-0.897,21.0,30.0,40.0,22.0,31.0,41.0,44.24285075960679,59.24285075960679,76.2428507596068,-12.0,-1.0,10.0
2026-01-28,401808202,LSU Tigers,Mississippi State Bulldogs,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,15,20,1,38.2985,39.47675,76.82015616621985,-1.17825,28.0,38.0,49.0,29.0,39.0,50.0,59.04490616621984,76.04490616621985,95.04490616621985,-13.0,-1.0,11.0
2026-01-28,401808202,LSU Tigers,Mississippi State Bulldogs,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,20,25,2,49.133,50.738,98.308890974084,-1.605,38.0,49.0,61.0,39.0,50.0,63.0,80.33789097408403,97.437890974084,117.437890974084,-15.0,-2.0,12.0
2026-01-28,401808202,LSU Tigers,Mississippi State Bulldogs,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,25,30,2,59.64925,61.44425,118.93420598748884,-1.795,47.0,59.0,72.0,49.0,61.0,74.0,98.84070598748885,118.84070598748885,138.84070598748883,-17.0,-2.0,14.0
2026-01-28,401808202,LSU Tigers,Mississippi State Bulldogs,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,30,35,2,70.052,72.28575,140.2030315013405,-2.23375,57.0,70.0,83.0,59.0,72.0,86.0,118.86528150134048,139.8652815013405,161.8652815013405,-18.0,-2.0,14.0
2026-01-28,401808202,LSU Tigers,Mississippi State Bulldogs,2026-01-28 19:00,2026-01-29T00:00:00Z,EST,35,40,2,78.945,81.493,160.64063628239498,-2.548,65.0,79.0,93.0,67.0,81.0,96.0,139.10263628239505,160.202636282395,183.202636282395,-20.0,-3.0,16.0
2026-01-28,401808203,South Carolina Gamecocks,Florida Gators,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,0,5,1,10.61675,11.0375,20.501881814119752,-0.42075,6.0,10.0,16.0,6.0,11.0,16.0,12.84763181411975,19.84763181411975,28.84763181411975,-7.0,0.0,6.0
2026-01-28,401808203,South Carolina Gamecocks,Florida Gators,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,5,10,1,20.9695,21.62925,40.66532730116175,-0.65975,14.0,21.0,28.0,14.0,21.5,29.0,29.06657730116175,40.06657730116175,53.06657730116175,-10.0,-1.0,8.0
2026-01-28,401808203,South Carolina Gamecocks,Florida Gators,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,10,15,1,31.3085,32.332,61.88335075960679,-1.0235,22.0,31.0,41.0,23.0,32.0,42.0,46.24285075960679,62.24285075960679,77.2428507596068,-12.0,-1.0,10.0
2026-01-28,401808203,South Carolina Gamecocks,Florida Gators,2026-01-28 21:00,2026-01-29T02:00:00Z,EST,15,20,1,39.6345,41.0555,79.73490616621984,-1.421,29.0,39.0,51.0,30.0,41.0,52.0,62.04490616621984,79.04490616621985,98.04490616621985,-14.0,-1.0,11.0
