date,game_id,event_id,book,market,period,selection,line,price,edge,kelly,fractional,prob,ev,stake
2025-11-15,401812919,012ebd70ff82139a83b970ec69904be9,DraftKings,h2h,2h,away,,-115.0,,0.5331022683782484,0.3,0.782838264361976,0.463567189894129,0.20157579523077437
2025-11-15,401812919,012ebd70ff82139a83b970ec69904be9,FanDuel,h2h,2h,away,,-122.0,,0.5179009468835868,0.3,0.782838264361976,0.424508972855399,0.20157579523077437
2025-11-15,401812919,012ebd70ff82139a83b970ec69904be9,Fanatics,h2h,2h,away,,-120.0,,0.5222441815963472,0.3,0.782838264361976,0.4352034846636227,0.20157579523077437
2025-11-15,401812919,012ebd70ff82139a83b970ec69904be9,LowVig.ag,h2h,2h,away,,-119.0,,0.5244157989527274,0.3,0.782838264361976,0.4406855453384264,0.20157579523077437
2025-11-15,401813275,5f0bd06c2e584b3d66e3f44f694bbaa0,BetMGM,h2h,2h,home,,-325.0,,0.0475143113965935,0.3,0.7758857203286103,0.0146197881220287,0.1436660265691647
2025-11-15,401813275,5f0bd06c2e584b3d66e3f44f694bbaa0,DraftKings,h2h,2h,home,,-340.0,,0.0138971694458851,0.3,0.7758857203286103,0.0040874027782015,0.04201999473766664
2025-11-15,401813447,91ee64ecc1d66cf7735deaf5b954bd03,BetMGM,h2h,2h,home,,-600.0,,0.2342249888803543,0.3,0.8906035698400506,0.0390374981467257,0.20157579523077437
2025-11-15,401813447,91ee64ecc1d66cf7735deaf5b954bd03,BetOnline.ag,h2h,2h,home,,-525.0,,0.3162723115003163,0.3,0.8906035698400506,0.0602423450476793,0.20157579523077437
2025-11-15,401813447,91ee64ecc1d66cf7735deaf5b954bd03,BetRivers,h2h,2h,home,,-590.0,,0.2451646318963492,0.3,0.8906035698400506,0.0415533274400591,0.20157579523077437
2025-11-15,401813447,91ee64ecc1d66cf7735deaf5b954bd03,BetUS,h2h,2h,home,,-525.0,,0.3162723115003163,0.3,0.8906035698400506,0.0602423450476793,0.20157579523077437
2025-11-15,401813447,91ee64ecc1d66cf7735deaf5b954bd03,Bovada,h2h,2h,home,,-600.0,,0.2342249888803543,0.3,0.8906035698400506,0.0390374981467257,0.20157579523077437
2025-11-15,401813447,91ee64ecc1d66cf7735deaf5b954bd03,Caesars,h2h,2h,home,,-550.0,,0.2889232039603291,0.3,0.8906035698400506,0.0525314916291507,0.20157579523077437
2025-11-15,401813447,91ee64ecc1d66cf7735deaf5b954bd03,DraftKings,h2h,2h,home,,-575.0,,0.2615740964203417,0.3,0.8906035698400506,0.0454911472035376,0.20157579523077437
2025-11-15,401813447,91ee64ecc1d66cf7735deaf5b954bd03,FanDuel,h2h,2h,home,,-650.0,,0.1795267738003797,0.3,0.8906035698400506,0.0276195036615968,0.20157579523077437
2025-11-15,401813447,91ee64ecc1d66cf7735deaf5b954bd03,LowVig.ag,h2h,2h,home,,-525.0,,0.3162723115003163,0.3,0.8906035698400506,0.0602423450476793,0.20157579523077437
2025-11-15,401817196,4d53f5368acf94b0fca72932b9f9e9f4,BetMGM,h2h,2h,away,,450.0,,0.2435463971123422,0.3,0.3810834158191891,1.0959587870055405,0.20157579523077437
2025-11-15,401817196,4d53f5368acf94b0fca72932b9f9e9f4,BetOnline.ag,h2h,2h,away,,446.0,,0.2423128812495006,0.3,0.3810834158191891,1.0807154503727727,0.20157579523077437
2025-11-15,401817196,4d53f5368acf94b0fca72932b9f9e9f4,BetRivers,h2h,2h,away,,370.0,,0.2138086633378889,0.3,0.3810834158191891,0.7910920543501891,0.20157579523077437
2025-11-15,401817196,4d53f5368acf94b0fca72932b9f9e9f4,BetUS,h2h,2h,away,,450.0,,0.2435463971123422,0.3,0.3810834158191891,1.0959587870055405,0.20157579523077437
2025-11-15,401817196,4d53f5368acf94b0fca72932b9f9e9f4,Bovada,h2h,2h,away,,425.0,,0.2354559842472336,0.3,0.3810834158191891,1.000687933050743,0.20157579523077437
2025-11-15,401817196,4d53f5368acf94b0fca72932b9f9e9f4,Caesars,h2h,2h,away,,430.0,,0.2371493264748145,0.3,0.3810834158191891,1.0197421038417025,0.20157579523077437
2025-11-15,401817196,4d53f5368acf94b0fca72932b9f9e9f4,DraftKings,h2h,2h,away,,440.0,,0.2404205557780957,0.3,0.3810834158191891,1.0578504454236215,0.20157579523077437
2025-11-15,401817196,4d53f5368acf94b0fca72932b9f9e9f4,FanDuel,h2h,2h,away,,470.0,,0.2493990362062507,0.3,0.3810834158191891,1.1721754701693785,0.20157579523077437
2025-11-15,401817196,4d53f5368acf94b0fca72932b9f9e9f4,Fanatics,h2h,2h,away,,375.0,,0.2160389933709729,0.3,0.3810834158191891,0.8101462251411484,0.20157579523077437
2025-11-15,401817196,4d53f5368acf94b0fca72932b9f9e9f4,LowVig.ag,h2h,2h,away,,446.0,,0.2423128812495006,0.3,0.3810834158191891,1.0807154503727727,0.20157579523077437
2025-11-15,401817213,f61ec9ac63985e018064ffd9075c0335,BetMGM,h2h,2h,away,,140.0,,0.0809651671121506,0.3,0.4638963474820878,0.1133512339570108,0.20157579523077437
2025-11-15,401817213,f61ec9ac63985e018064ffd9075c0335,BetOnline.ag,h2h,2h,away,,149.0,,0.1040952384096636,0.3,0.4638963474820878,0.1551019052303988,0.20157579523077437
2025-11-15,401817213,f61ec9ac63985e018064ffd9075c0335,BetRivers,h2h,2h,away,,138.0,,0.0754154398604123,0.3,0.4638963474820878,0.104073307007369,0.20157579523077437
2025-11-15,401817213,f61ec9ac63985e018064ffd9075c0335,BetUS,h2h,2h,away,,146.0,,0.0967020649355727,0.3,0.4638963474820878,0.1411850148059361,0.20157579523077437
2025-11-15,401817213,f61ec9ac63985e018064ffd9075c0335,Bovada,h2h,2h,away,,155.0,,0.1180230232769832,0.3,0.4638963474820878,0.1829356860793241,0.20157579523077437
2025-11-15,401817213,f61ec9ac63985e018064ffd9075c0335,Caesars,h2h,2h,away,,143.0,,0.0889986883786528,0.3,0.4638963474820878,0.1272681243814735,0.20157579523077437
2025-11-15,401817213,f61ec9ac63985e018064ffd9075c0335,DraftKings,h2h,2h,away,,140.0,,0.0809651671121506,0.3,0.4638963474820878,0.1133512339570108,0.20157579523077437
2025-11-15,401817213,f61ec9ac63985e018064ffd9075c0335,FanDuel,h2h,2h,away,,155.0,,0.1180230232769832,0.3,0.4638963474820878,0.1829356860793241,0.20157579523077437
2025-11-15,401817213,f61ec9ac63985e018064ffd9075c0335,Fanatics,h2h,2h,away,,140.0,,0.0809651671121506,0.3,0.4638963474820878,0.1133512339570108,0.20157579523077437
2025-11-15,401817213,f61ec9ac63985e018064ffd9075c0335,LowVig.ag,h2h,2h,away,,149.0,,0.1040952384096636,0.3,0.4638963474820878,0.1551019052303988,0.20157579523077437
2025-11-15,401817242,78c491e6032b017351d37d7e846bcd6a,DraftKings,h2h,2h,away,,5000.0,,0.2876093484728652,0.3,0.301577792620456,14.38046742364326,0.20157579523077437
2025-11-15,401817455,25b1a5f3ad3dc01c557f435eafdeb25b,BetMGM,h2h,2h,away,,275.0,,0.3242172115113735,0.3,0.5044259551083405,0.8915973316562771,0.20157579523077437
2025-11-15,401817455,25b1a5f3ad3dc01c557f435eafdeb25b,BetOnline.ag,h2h,2h,away,,280.0,,0.3274352247898907,0.3,0.5044259551083405,0.916818629411694,0.20157579523077437
2025-11-15,401817455,25b1a5f3ad3dc01c557f435eafdeb25b,BetRivers,h2h,2h,away,,260.0,,0.3138205532269331,0.3,0.5044259551083405,0.8159334383900261,0.20157579523077437
2025-11-15,401817455,25b1a5f3ad3dc01c557f435eafdeb25b,BetUS,h2h,2h,away,,300.0,,0.3392346068111207,0.3,0.5044259551083405,1.0177038204333622,0.20157579523077437
2025-11-15,401817455,25b1a5f3ad3dc01c557f435eafdeb25b,Bovada,h2h,2h,away,,285.0,,0.3305403253217934,0.3,0.5044259551083405,0.9420399271671112,0.20157579523077437
2025-11-15,401817455,25b1a5f3ad3dc01c557f435eafdeb25b,Caesars,h2h,2h,away,,278.0,,0.3261619101832831,0.3,0.5044259551083405,0.9067301103095272,0.20157579523077437
2025-11-15,401817455,25b1a5f3ad3dc01c557f435eafdeb25b,DraftKings,h2h,2h,away,,270.0,,0.3208800125558741,0.3,0.5044259551083405,0.8663760339008602,0.20157579523077437
2025-11-15,401817455,25b1a5f3ad3dc01c557f435eafdeb25b,FanDuel,h2h,2h,away,,300.0,,0.3392346068111207,0.3,0.5044259551083405,1.0177038204333622,0.20157579523077437
2025-11-15,401817455,25b1a5f3ad3dc01c557f435eafdeb25b,Fanatics,h2h,2h,away,,260.0,,0.3138205532269331,0.3,0.5044259551083405,0.8159334383900261,0.20157579523077437
2025-11-15,401817455,25b1a5f3ad3dc01c557f435eafdeb25b,LowVig.ag,h2h,2h,away,,280.0,,0.3274352247898907,0.3,0.5044259551083405,0.916818629411694,0.20157579523077437
2025-11-15,401817478,d66d31475c8d174ed98c381f6278c3a6,BetMGM,h2h,2h,away,,600.0,,0.7403758581175466,0.3,0.7774650212436114,4.44225514870528,0.20157579523077437
2025-11-15,401817478,d66d31475c8d174ed98c381f6278c3a6,BetOnline.ag,h2h,2h,away,,637.0,,0.7425301737151359,0.3,0.7774650212436114,4.729917206565416,0.20157579523077437
2025-11-15,401817478,d66d31475c8d174ed98c381f6278c3a6,BetRivers,h2h,2h,away,,550.0,,0.7370041160151771,0.3,0.7774650212436114,4.053522638083474,0.20157579523077437
2025-11-15,401817478,d66d31475c8d174ed98c381f6278c3a6,BetUS,h2h,2h,away,,630.0,,0.7421420087425974,0.3,0.7774650212436114,4.675494655078364,0.20157579523077437
2025-11-15,401817478,d66d31475c8d174ed98c381f6278c3a6,Bovada,h2h,2h,away,,600.0,,0.7403758581175466,0.3,0.7774650212436114,4.44225514870528,0.20157579523077437
2025-11-15,401817478,d66d31475c8d174ed98c381f6278c3a6,Caesars,h2h,2h,away,,600.0,,0.7403758581175466,0.3,0.7774650212436114,4.44225514870528,0.20157579523077437
2025-11-15,401817478,d66d31475c8d174ed98c381f6278c3a6,DraftKings,h2h,2h,away,,625.0,,0.7418594246425892,0.3,0.7774650212436114,4.636621404016183,0.20157579523077437
2025-11-15,401817478,d66d31475c8d174ed98c381f6278c3a6,FanDuel,h2h,2h,away,,610.0,,0.740983877185187,0.3,0.7774650212436114,4.520001650829641,0.20157579523077437
2025-11-15,401817478,d66d31475c8d174ed98c381f6278c3a6,Fanatics,h2h,2h,away,,600.0,,0.7403758581175466,0.3,0.7774650212436114,4.44225514870528,0.20157579523077437
2025-11-15,401817478,d66d31475c8d174ed98c381f6278c3a6,LowVig.ag,h2h,2h,away,,637.0,,0.7425301737151359,0.3,0.7774650212436114,4.729917206565416,0.20157579523077437
2025-11-15,401817489,7673964fc4cdcb1e9fd76c51a3c9e424,BetMGM,h2h,2h,away,,1200.0,,0.173471865121457,0.3,0.2370509524198064,2.081662381457484,0.20157579523077437
2025-11-15,401817489,7673964fc4cdcb1e9fd76c51a3c9e424,BetRivers,h2h,2h,away,,1150.0,,0.1707075569780505,0.3,0.2370509524198064,1.9631369052475809,0.20157579523077437
2025-11-15,401817489,7673964fc4cdcb1e9fd76c51a3c9e424,Bovada,h2h,2h,away,,1250.0,,0.1760150286133909,0.3,0.2370509524198064,2.200187857667387,0.20157579523077437
2025-11-15,401817489,7673964fc4cdcb1e9fd76c51a3c9e424,DraftKings,h2h,2h,away,,1300.0,,0.1783625641444069,0.3,0.2370509524198064,2.3187133338772905,0.20157579523077437
2025-11-15,401817489,7673964fc4cdcb1e9fd76c51a3c9e424,FanDuel,h2h,2h,away,,1600.0,,0.1893666369460443,0.3,0.2370509524198064,3.0298661911367097,0.20157579523077437
2025-11-15,401817489,7673964fc4cdcb1e9fd76c51a3c9e424,Fanatics,h2h,2h,away,,1500.0,,0.1861876825811269,0.3,0.2370509524198064,2.792815238716903,0.20157579523077437
2025-11-15,401818300,64a904d6c0463a9ae284206aee75e8c1,BetMGM,h2h,2h,away,,1100.0,,0.2961834200676459,0.3,0.3548348017286754,3.258017620744105,0.20157579523077437
2025-11-15,401818300,64a904d6c0463a9ae284206aee75e8c1,BetRivers,h2h,2h,away,,950.0,,0.2869226755948518,0.3,0.3548348017286754,2.725765418151092,0.20157579523077437
2025-11-15,401818300,64a904d6c0463a9ae284206aee75e8c1,Bovada,h2h,2h,away,,1200.0,,0.3010710352060651,0.3,0.3548348017286754,3.612852422472781,0.20157579523077437
2025-11-15,401818300,64a904d6c0463a9ae284206aee75e8c1,DraftKings,h2h,2h,away,,1100.0,,0.2961834200676459,0.3,0.3548348017286754,3.258017620744105,0.20157579523077437
2025-11-15,401818300,64a904d6c0463a9ae284206aee75e8c1,FanDuel,h2h,2h,away,,1260.0,,0.3036312145642845,0.3,0.3548348017286754,3.825753303509985,0.20157579523077437
2025-11-15,401818300,64a904d6c0463a9ae284206aee75e8c1,Fanatics,h2h,2h,away,,1500.0,,0.3118237885105871,0.3,0.3548348017286754,4.677356827658807,0.20157579523077437
2025-11-15,401819884,26b76d6cf08473bb4ba76c0cc0d90c83,DraftKings,h2h,2h,away,,1500.0,,0.1278590213594433,0.3,0.182367832524478,1.9178853203916493,0.20157579523077437
2025-11-15,401819884,26b76d6cf08473bb4ba76c0cc0d90c83,FanDuel,h2h,2h,away,,2400.0,,0.1482998255463313,0.3,0.182367832524478,3.559195813111952,0.20157579523077437
2025-11-15,401819884,26b76d6cf08473bb4ba76c0cc0d90c83,Fanatics,h2h,2h,away,,2000.0,,0.1414862241507019,0.3,0.182367832524478,2.82972448301404,0.20157579523077437
2025-11-15,401820224,b1b0504dcc23e4014f1b71fb5fe261f8,BetMGM,h2h,2h,home,,145.0,,0.2082671393484311,0.3,0.5314234090021327,0.3019873520552251,0.20157579523077437
2025-11-15,401820224,b1b0504dcc23e4014f1b71fb5fe261f8,BetOnline.ag,h2h,2h,home,,149.0,,0.216942475446517,0.3,0.5314234090021327,0.3232442884153104,0.20157579523077437
2025-11-15,401820224,b1b0504dcc23e4014f1b71fb5fe261f8,BetRivers,h2h,2h,home,,135.0,,0.1843296378926014,0.3,0.5314234090021327,0.2488450111550119,0.20157579523077437
2025-11-15,401820224,b1b0504dcc23e4014f1b71fb5fe261f8,BetUS,h2h,2h,home,,146.0,,0.2104805384556482,0.3,0.5314234090021327,0.3073015861452464,0.20157579523077437
2025-11-15,401820224,b1b0504dcc23e4014f1b71fb5fe261f8,Bovada,h2h,2h,home,,160.0,,0.2385630396284656,0.3,0.5314234090021327,0.3817008634055451,0.20157579523077437
2025-11-15,401820224,b1b0504dcc23e4014f1b71fb5fe261f8,Caesars,h2h,2h,home,,143.0,,0.2037474712413862,0.3,0.5314234090021327,0.2913588838751824,0.20157579523077437
2025-11-15,401820224,b1b0504dcc23e4014f1b71fb5fe261f8,DraftKings,h2h,2h,home,,142.0,,0.2014398942149022,0.3,0.5314234090021327,0.2860446497851611,0.20157579523077437
2025-11-15,401820224,b1b0504dcc23e4014f1b71fb5fe261f8,FanDuel,h2h,2h,home,,160.0,,0.2385630396284656,0.3,0.5314234090021327,0.3817008634055451,0.20157579523077437
2025-11-15,401820224,b1b0504dcc23e4014f1b71fb5fe261f8,LowVig.ag,h2h,2h,home,,149.0,,0.216942475446517,0.3,0.5314234090021327,0.3232442884153104,0.20157579523077437
2025-11-15,401820551,2c88580ba90a58e14e570672edcf0fb2,BetMGM,h2h,2h,home,,450.0,,0.2460627422777821,0.3,0.3831422436818217,1.1072823402500196,0.20157579523077437
2025-11-15,401820551,2c88580ba90a58e14e570672edcf0fb2,BetOnline.ag,h2h,2h,home,,446.0,,0.244833329709136,0.3,0.3831422436818217,1.0919566505027467,0.20157579523077437
2025-11-15,401820551,2c88580ba90a58e14e570672edcf0fb2,BetRivers,h2h,2h,home,,340.0,,0.201713491823534,0.3,0.3831422436818217,0.6858258722000157,0.20157579523077437
2025-11-15,401820551,2c88580ba90a58e14e570672edcf0fb2,BetUS,h2h,2h,home,,450.0,,0.2460627422777821,0.3,0.3831422436818217,1.1072823402500196,0.20157579523077437
2025-11-15,401820551,2c88580ba90a58e14e570672edcf0fb2,Bovada,h2h,2h,home,,475.0,,0.2532774528779947,0.3,0.3831422436818217,1.203067901170475,0.20157579523077437
2025-11-15,401820551,2c88580ba90a58e14e570672edcf0fb2,Caesars,h2h,2h,home,,430.0,,0.2396869515148035,0.3,0.3831422436818217,1.0306538915136552,0.20157579523077437
2025-11-15,401820551,2c88580ba90a58e14e570672edcf0fb2,DraftKings,h2h,2h,home,,440.0,,0.242947299064054,0.3,0.3831422436818217,1.0689681158818376,0.20157579523077437
2025-11-15,401820551,2c88580ba90a58e14e570672edcf0fb2,FanDuel,h2h,2h,home,,390.0,,0.2249735882156222,0.3,0.3831422436818217,0.8773969940409265,0.20157579523077437
2025-11-15,401820551,2c88580ba90a58e14e570672edcf0fb2,Fanatics,h2h,2h,home,,425.0,,0.2379992421951915,0.3,0.3831422436818217,1.0114967793295642,0.20157579523077437
2025-11-15,401820551,2c88580ba90a58e14e570672edcf0fb2,LowVig.ag,h2h,2h,home,,446.0,,0.244833329709136,0.3,0.3831422436818217,1.0919566505027467,0.20157579523077437
2025-11-15,401820606,479fdf00a705c450fea4e84c1aa6db5d,BetMGM,h2h,2h,away,,875.0,,0.4338133430428086,0.3,0.4918837693973923,3.795866751624575,0.20157579523077437
2025-11-15,401820606,479fdf00a705c450fea4e84c1aa6db5d,BetRivers,h2h,2h,away,,750.0,,0.4241349386503779,0.3,0.4918837693973923,3.1810120398778343,0.20157579523077437
2025-11-15,401820606,479fdf00a705c450fea4e84c1aa6db5d,Caesars,h2h,2h,away,,800.0,,0.4283692405720664,0.3,0.4918837693973923,3.426953924576531,0.20157579523077437
2025-11-15,401820606,479fdf00a705c450fea4e84c1aa6db5d,DraftKings,h2h,2h,away,,850.0,,0.4321053893264973,0.3,0.4918837693973923,3.672895809275227,0.20157579523077437
2025-11-15,401820606,479fdf00a705c450fea4e84c1aa6db5d,FanDuel,h2h,2h,away,,980.0,,0.4400351744379425,0.3,0.4918837693973923,4.312344709491837,0.20157579523077437
2025-11-15,401820606,479fdf00a705c450fea4e84c1aa6db5d,Fanatics,h2h,2h,away,,800.0,,0.4283692405720664,0.3,0.4918837693973923,3.426953924576531,0.20157579523077437
2025-11-15,401822179,8620f0a7ba1f26be145a2621c08f3bb6,BetMGM,h2h,2h,away,,290.0,,0.8352514033163033,0.3,0.8774946332351999,2.42222906961728,0.20157579523077437
2025-11-15,401822179,8620f0a7ba1f26be145a2621c08f3bb6,BetOnline.ag,h2h,2h,away,,316.0,,0.8387271121070987,0.3,0.8774946332351999,2.650377674258432,0.20157579523077437
2025-11-15,401822179,8620f0a7ba1f26be145a2621c08f3bb6,BetRivers,h2h,2h,away,,265.0,,0.8312661929465962,0.3,0.8774946332351999,2.20285541130848,0.20157579523077437
2025-11-15,401822179,8620f0a7ba1f26be145a2621c08f3bb6,BetUS,h2h,2h,away,,320.0,,0.8392117061211999,0.3,0.8774946332351999,2.68547745958784,0.20157579523077437
2025-11-15,401822179,8620f0a7ba1f26be145a2621c08f3bb6,Bovada,h2h,2h,away,,300.0,,0.8366595109802666,0.3,0.8774946332351999,2.5099785329408,0.20157579523077437
2025-11-15,401822179,8620f0a7ba1f26be145a2621c08f3bb6,Caesars,h2h,2h,away,,310.0,,0.8379767729884903,0.3,0.8774946332351999,2.59772799626432,0.20157579523077437
2025-11-15,401822179,8620f0a7ba1f26be145a2621c08f3bb6,DraftKings,h2h,2h,away,,300.0,,0.8366595109802666,0.3,0.8774946332351999,2.5099785329408,0.20157579523077437
2025-11-15,401822179,8620f0a7ba1f26be145a2621c08f3bb6,FanDuel,h2h,2h,away,,300.0,,0.8366595109802666,0.3,0.8774946332351999,2.5099785329408,0.20157579523077437
2025-11-15,401822179,8620f0a7ba1f26be145a2621c08f3bb6,Fanatics,h2h,2h,away,,275.0,,0.832947227138909,0.3,0.8774946332351999,2.290604874632,0.20157579523077437
2025-11-15,401822179,8620f0a7ba1f26be145a2621c08f3bb6,LowVig.ag,h2h,2h,away,,316.0,,0.8387271121070987,0.3,0.8774946332351999,2.650377674258432,0.20157579523077437
2025-11-15,401822340,ee2fa9f1356780f93252a7a8fc1ca0ea,BetMGM,h2h,2h,home,,450.0,,0.3723825281190658,0.3,0.486494795733781,1.675721376535796,0.20157579523077437
2025-11-15,401822340,ee2fa9f1356780f93252a7a8fc1ca0ea,BetRivers,h2h,2h,home,,400.0,,0.3581184946672263,0.3,0.486494795733781,1.4324739786689054,0.20157579523077437
2025-11-15,401822340,ee2fa9f1356780f93252a7a8fc1ca0ea,Bovada,h2h,2h,home,,475.0,,0.3783884369408928,0.3,0.486494795733781,1.797345075469241,0.20157579523077437
2025-11-15,401822340,ee2fa9f1356780f93252a7a8fc1ca0ea,Caesars,h2h,2h,home,,460.0,,0.3748632295889508,0.3,0.486494795733781,1.7243708561091735,0.20157579523077437
2025-11-15,401822340,ee2fa9f1356780f93252a7a8fc1ca0ea,DraftKings,h2h,2h,home,,490.0,,0.3816978152712874,0.3,0.486494795733781,1.8703192948293084,0.20157579523077437
2025-11-15,401822340,ee2fa9f1356780f93252a7a8fc1ca0ea,FanDuel,h2h,2h,home,,520.0,,0.3877437949133543,0.3,0.486494795733781,2.0162677335494426,0.20157579523077437
2025-11-15,401822340,ee2fa9f1356780f93252a7a8fc1ca0ea,Fanatics,h2h,2h,home,,475.0,,0.3783884369408928,0.3,0.486494795733781,1.797345075469241,0.20157579523077437
2025-11-15,401822730,a6ce280125f6ca8215cea725adf5c488,BetMGM,h2h,2h,home,,220.0,,0.5473754558144597,0.3,0.6888206258724411,1.2042260027918117,0.20157579523077437
2025-11-15,401822730,a6ce280125f6ca8215cea725adf5c488,BetOnline.ag,h2h,2h,home,,215.0,,0.5440860332549718,0.3,0.6888206258724411,1.1697849714981894,0.20157579523077437
2025-11-15,401822730,a6ce280125f6ca8215cea725adf5c488,BetRivers,h2h,2h,home,,210.0,,0.5406399715259844,0.3,0.6888206258724411,1.1353439402045673,0.20157579523077437
