date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,abs_margin_proxy,abs_margin_proxy_source,segment_probs_source,segment_probs_half1_len_passed,segment_probs_half2_len_passed,segment_probs_half1_hash_passed,segment_probs_half2_hash_passed,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end
2026-02-12,401804925,Missouri State Bears,Louisiana Tech Bulldogs,2026-02-12 20:30,2026-02-13T01:30:00Z,EST,4.5,spread,base,4,4,90bfa3d70f8c,b9f986c25d9f,1,1,0,5,8.75275,8.295,17.04775,0.45775,5.0,9.0,13.0,5.0,8.0,12.0,12.0,17.0,23.0,-5.0,0.0,5.0,8.75275,8.295,16.531821677388976,0.45775,5.0,9.0,13.0,5.0,8.0,12.0,11.484071677388975,16.484071677388975,22.48407167738897,-5.0,0.0,5.0
2026-02-12,401804925,Missouri State Bears,Louisiana Tech Bulldogs,2026-02-12 20:30,2026-02-13T01:30:00Z,EST,4.5,spread,base,4,4,90bfa3d70f8c,b9f986c25d9f,2,1,5,10,8.71575,8.34475,17.0605,0.371,5.0,9.0,13.0,5.0,8.0,12.0,11.0,17.0,23.0,-5.0,0.0,6.0,17.4685,16.63975,33.03753704979261,0.82875,12.0,17.0,23.0,11.0,16.0,22.0,23.929287049792613,32.92928704979261,41.92928704979261,-6.0,1.0,8.0
2026-02-12,401804925,Missouri State Bears,Louisiana Tech Bulldogs,2026-02-12 20:30,2026-02-13T01:30:00Z,EST,4.5,spread,base,4,4,90bfa3d70f8c,b9f986c25d9f,3,1,10,15,8.99125,8.63475,17.626,0.3565,5.0,9.0,13.0,5.0,8.0,13.0,12.0,17.0,24.0,-5.0,0.0,5.0,26.45975,25.2745,49.22898702630182,1.18525,19.0,26.0,34.0,18.0,25.0,32.0,37.49473702630182,49.49473702630182,60.49473702630182,-7.0,1.0,9.0
2026-02-12,401804925,Missouri State Bears,Louisiana Tech Bulldogs,2026-02-12 20:30,2026-02-13T01:30:00Z,EST,4.5,spread,base,4,4,90bfa3d70f8c,b9f986c25d9f,4,1,15,20,9.3395,8.93175,18.27125,0.40775,5.0,9.0,14.0,5.0,9.0,13.0,12.0,18.0,25.0,-5.0,0.0,6.0,35.79925,34.20625,70.0055,1.593,27.0,36.0,44.0,26.0,34.0,43.0,55.0,70.0,85.0,-7.0,1.0,10.0
2026-02-12,401804925,Missouri State Bears,Louisiana Tech Bulldogs,2026-02-12 20:30,2026-02-13T01:30:00Z,EST,4.5,spread,base,4,4,90bfa3d70f8c,b9f986c25d9f,5,2,20,25,9.97675,9.38125,19.358,0.5955,6.0,10.0,14.0,5.0,9.0,14.0,13.0,19.0,26.0,-5.0,1.0,6.0,45.776,43.5875,85.88387990814488,2.1885,36.0,46.0,55.0,35.0,43.0,53.0,68.24950041864483,85.50823918726357,103.76697795588233,-8.0,2.0,13.0
2026-02-12,401804925,Missouri State Bears,Louisiana Tech Bulldogs,2026-02-12 20:30,2026-02-13T01:30:00Z,EST,4.5,spread,base,4,4,90bfa3d70f8c,b9f986c25d9f,6,2,25,30,9.7525,9.11075,18.86325,0.64175,6.0,10.0,14.0,5.0,9.0,13.0,13.0,18.5,25.0,-5.0,1.0,6.0,55.5285,52.69825,103.82044471257905,2.83025,45.0,55.0,66.0,43.0,52.0,63.0,90.6947515798028,103.67621275272936,117.1866729028865,-9.0,3.0,14.0
2026-02-12,401804925,Missouri State Bears,Louisiana Tech Bulldogs,2026-02-12 20:30,2026-02-13T01:30:00Z,EST,4.5,spread,base,4,4,90bfa3d70f8c,b9f986c25d9f,7,2,30,35,9.93725,9.418,19.35525,0.51925,6.0,10.0,14.0,5.0,9.0,14.0,13.0,19.0,26.0,-5.0,0.0,6.0,65.46575,62.11625,122.82542996418476,3.3495,54.0,65.0,77.0,51.0,62.0,73.0,105.1415971368217,122.42914913262612,140.9533288566597,-9.0,3.0,16.0
2026-02-12,401804925,Missouri State Bears,Louisiana Tech Bulldogs,2026-02-12 20:30,2026-02-13T01:30:00Z,EST,4.5,spread,base,4,4,90bfa3d70f8c,b9f986c25d9f,8,2,35,40,11.122,10.4035,21.5255,0.7185,7.0,11.0,16.0,6.0,10.0,15.0,15.0,21.0,29.0,-5.0,1.0,6.0,76.58775,72.51975,149.1075,4.068,64.0,77.0,88.09999999999991,61.0,72.0,84.0,129.0,149.0,169.0,-9.0,4.0,17.0
2026-02-12,401804926,Kennesaw State Owls,Middle Tennessee Blue Raiders,2026-02-12 18:30,2026-02-12T23:30:00Z,EST,3.75,spread,base,4,4,90bfa3d70f8c,b9f986c25d9f,1,1,0,5,7.30725,8.89225,16.1995,-1.585,4.0,7.0,11.0,5.0,9.0,13.0,11.0,16.0,22.0,-7.0,-2.0,3.0,7.30725,8.89225,15.683571677388976,-1.585,4.0,7.0,11.0,5.0,9.0,13.0,10.484071677388975,15.484071677388975,21.48407167738897,-7.0,-2.0,3.0
2026-02-12,401804926,Kennesaw State Owls,Middle Tennessee Blue Raiders,2026-02-12 18:30,2026-02-12T23:30:00Z,EST,3.75,spread,base,4,4,90bfa3d70f8c,b9f986c25d9f,2,1,5,10,7.3645,9.0235,16.388,-1.659,4.0,7.0,11.0,5.0,9.0,13.0,11.0,16.0,22.0,-7.0,-2.0,3.0,14.67175,17.91575,31.51678704979261,-3.244,10.0,14.0,20.0,12.0,18.0,24.0,22.929287049792613,30.929287049792613,39.92928704979261,-10.0,-3.0,4.0
