date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,abs_margin_proxy,abs_margin_proxy_source,segment_probs_source,segment_probs_half1_len_passed,segment_probs_half2_len_passed,segment_probs_half1_hash_passed,segment_probs_half2_hash_passed,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end
2026-02-15,401807740,North Alabama Lions,Eastern Kentucky Colonels,2026-02-15 16:00,2026-02-15T21:00:00Z,EST,4.5,spread,base,4,4,67305b3ea6d7,093e86bf2871,1,1,0,5,8.92525,7.59975,16.525,1.3255,5.0,9.0,13.0,4.0,7.0,11.0,11.0,16.0,22.0,-4.0,1.0,6.0,8.92525,7.59975,16.14885098280302,1.3255,5.0,9.0,13.0,4.0,7.0,11.0,10.623850982803022,15.623850982803022,21.62385098280302,-4.0,1.0,6.0
2026-02-15,401807740,North Alabama Lions,Eastern Kentucky Colonels,2026-02-15 16:00,2026-02-15T21:00:00Z,EST,4.5,spread,base,4,4,67305b3ea6d7,093e86bf2871,2,1,5,10,8.95975,7.6695,16.62925,1.29025,5.0,9.0,13.0,4.0,8.0,11.0,11.0,16.0,22.0,-4.0,1.0,6.0,17.885,15.26925,32.028071368591114,2.61575,13.0,18.0,24.0,10.0,15.0,21.0,23.87382136859112,31.87382136859112,39.87382136859112,-4.0,3.0,10.0
2026-02-15,401807740,North Alabama Lions,Eastern Kentucky Colonels,2026-02-15 16:00,2026-02-15T21:00:00Z,EST,4.5,spread,base,4,4,67305b3ea6d7,093e86bf2871,3,1,10,15,9.238,7.93875,17.17675,1.29925,5.0,9.0,13.0,4.0,8.0,12.0,12.0,17.0,23.0,-4.0,1.0,6.0,27.123,23.208,48.09732906781205,3.915,20.0,27.0,34.0,17.0,23.0,30.0,37.766329067812045,47.766329067812045,58.766329067812045,-4.0,4.0,12.0
2026-02-15,401807740,North Alabama Lions,Eastern Kentucky Colonels,2026-02-15 16:00,2026-02-15T21:00:00Z,EST,4.5,spread,base,4,4,67305b3ea6d7,093e86bf2871,4,1,15,20,9.56875,8.25325,17.822,1.3155,6.0,9.0,14.0,5.0,8.0,12.0,12.0,18.0,24.0,-4.0,1.0,6.0,36.69175,31.46125,68.153,5.2305,29.0,37.0,45.0,24.0,31.0,39.0,56.0,68.0,81.0,-4.0,5.0,14.0
2026-02-15,401807740,North Alabama Lions,Eastern Kentucky Colonels,2026-02-15 16:00,2026-02-15T21:00:00Z,EST,4.5,spread,base,4,4,67305b3ea6d7,093e86bf2871,5,2,20,25,10.4075,8.543,18.9505,1.8645,6.0,10.0,15.0,5.0,8.0,13.0,13.0,19.0,25.0,-3.0,2.0,7.0,47.09925,40.00425,83.28429226268605,7.095,39.0,47.0,56.0,32.0,40.0,48.0,68.31321794742158,83.20165954230957,99.09010113719756,-3.0,7.0,18.0
2026-02-15,401807740,North Alabama Lions,Eastern Kentucky Colonels,2026-02-15 16:00,2026-02-15T21:00:00Z,EST,4.5,spread,base,4,4,67305b3ea6d7,093e86bf2871,6,2,25,30,10.17625,8.35325,18.5295,1.823,6.0,10.0,15.0,5.0,8.0,12.0,12.0,18.0,25.0,-3.0,2.0,7.0,57.2755,48.3575,101.2297776090854,8.918,48.0,57.0,67.0,39.0,48.0,57.0,82.86162897855647,101.63851216833244,120.4153953581084,-3.0,9.0,20.0
2026-02-15,401807740,North Alabama Lions,Eastern Kentucky Colonels,2026-02-15 16:00,2026-02-15T21:00:00Z,EST,4.5,spread,base,4,4,67305b3ea6d7,093e86bf2871,7,2,30,35,10.473,8.63875,19.11175,1.83425,6.0,10.0,15.0,5.0,8.0,13.0,13.0,19.0,26.0,-4.0,2.0,7.0,67.7485,56.99625,119.20113552643406,10.75225,57.0,68.0,79.0,47.0,57.0,67.0,104.16417651077164,119.4075489335176,134.6509213562635,-2.0,11.0,23.0
2026-02-15,401807740,North Alabama Lions,Eastern Kentucky Colonels,2026-02-15 16:00,2026-02-15T21:00:00Z,EST,4.5,spread,base,4,4,67305b3ea6d7,093e86bf2871,8,2,35,40,11.5785,9.45575,21.03425,2.12275,7.0,11.0,16.0,5.0,9.0,14.0,14.0,21.0,28.0,-3.0,2.0,8.0,79.327,66.452,145.779,12.875,67.0,79.0,92.0,55.0,66.0,78.0,126.0,146.0,166.0,0.0,13.0,26.0
2026-02-15,401812067,Monmouth Hawks,Towson Tigers,2026-02-15 19:00,2026-02-16T00:00:00Z,EST,2.0,spread,base,4,4,67305b3ea6d7,093e86bf2871,1,1,0,5,7.9335,8.48725,16.42075,-0.55375,4.0,8.0,12.0,5.0,8.0,12.0,11.0,16.0,22.0,-5.0,-1.0,4.0,7.9335,8.48725,16.044600982803022,-0.55375,4.0,8.0,12.0,5.0,8.0,12.0,10.623850982803022,15.623850982803022,21.62385098280302,-5.0,-1.0,4.0
2026-02-15,401812067,Monmouth Hawks,Towson Tigers,2026-02-15 19:00,2026-02-16T00:00:00Z,EST,2.0,spread,base,4,4,67305b3ea6d7,093e86bf2871,2,1,5,10,8.0025,8.51625,16.51875,-0.51375,4.0,8.0,12.0,5.0,8.0,12.0,11.0,16.0,22.09999999999991,-5.0,-1.0,5.0,15.936,17.0035,31.81332136859112,-1.0675,11.0,16.0,21.0,12.0,17.0,23.0,22.87382136859112,31.87382136859112,40.87382136859112,-8.0,-1.0,6.0
