game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401808634,2026,2026-01-23,2026-01-23 17:00:00+00:00,2026-01-23 12:00,EST,App State Mountaineers,UL Monroe Warhawks,59,43,28.0,20.0,31.0,23.0,False,Holmes Convocation Center
401828191,2026,2026-01-23,2026-01-23 18:00:00+00:00,2026-01-23 13:00,EST,North Texas Mean Green,East Carolina Pirates,59,63,23.0,28.0,36.0,35.0,False,The Super Pit
401820217,2026,2026-01-23,2026-01-23 18:00:00+00:00,2026-01-23 13:00,EST,New Haven Chargers,Mercyhurst Lakers,57,61,28.0,27.0,29.0,34.0,False,Jeffery P. Hazell Athletics Center
401807708,2026,2026-01-23,2026-01-23 18:00:00+00:00,2026-01-23 13:00,EST,Austin Peay Governors,Stetson Hatters,73,65,31.0,32.0,42.0,33.0,False,F&M Bank Arena
401807706,2026,2026-01-23,2026-01-23 18:00:00+00:00,2026-01-23 13:00,EST,Lipscomb Bisons,Florida Gulf Coast Eagles,86,71,37.0,30.0,49.0,41.0,False,Allen Arena
401804895,2026,2026-01-23,2026-01-23 19:00:00+00:00,2026-01-23 14:00,EST,Louisiana Tech Bulldogs,Kennesaw State Owls,82,76,36.0,45.0,46.0,31.0,False,Thomas Assembly Center
401809340,2026,2026-01-23,2026-01-23 20:00:00+00:00,2026-01-23 15:00,EST,UNC Greensboro Spartans,Furman Paladins,66,89,30.0,35.0,36.0,54.0,False,Bodford Arena
401828387,2026,2026-01-23,2026-01-23 22:30:00+00:00,2026-01-23 17:30,EST,St. Bonaventure Bonnies,Saint Louis Billikens,0,0,,,,,False,Reilly Center
401825465,2026,2026-01-23,2026-01-23 23:00:00+00:00,2026-01-23 18:00,EST,Rutgers Scarlet Knights,Indiana Hoosiers,0,0,,,,,False,Jersey Mike’s Arena
401823924,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Gardner-Webb Runnin' Bulldogs,South Carolina Upstate Spartans,0,0,,,,,False,Paul Porter Arena
401823923,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Radford Highlanders,High Point Panthers,0,0,,,,,False,The Dedmon Center
401823922,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Longwood Lancers,Charleston Southern Buccaneers,0,0,,,,,False,Joan Perry Brock Center
401814538,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Buffalo Bulls,Massachusetts Minutemen,0,0,,,,,False,Alumni Arena
401812392,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Saint Francis Red Flash,Chicago State Cougars,0,0,,,,,False,DeGol Arena
401812369,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Stonehill Skyhawks,Long Island University Sharks,0,0,,,,,False,Merkert Gymnasium
401812340,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Le Moyne Dolphins,Wagner Seahawks,0,0,,,,,False,Ted Grant Court
401812321,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Central Connecticut Blue Devils,Fairleigh Dickinson Knights,0,0,,,,,False,Detrick Gymnasium
401809338,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,East Tennessee State Buccaneers,The Citadel Bulldogs,0,0,,,,,False,Freedom Hall (TN)
401804897,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Jacksonville State Gamecocks,Middle Tennessee Blue Raiders,0,0,,,,,False,Pete Mathews Coliseum
401828194,2026,2026-01-23,2026-01-24 00:30:00+00:00,2026-01-23 19:30,EST,Charlotte 49ers,Tulane Green Wave,0,0,,,,,False,Halton Arena
401825464,2026,2026-01-23,2026-01-24 01:00:00+00:00,2026-01-23 20:00,EST,Michigan Wolverines,Ohio State Buckeyes,0,0,,,,,False,Crisler Center
401822912,2026,2026-01-23,2026-01-24 01:00:00+00:00,2026-01-23 20:00,EST,Butler Bulldogs,Marquette Golden Eagles,0,0,,,,,False,Hinkle Fieldhouse
401814534,2026,2026-01-23,2026-01-24 01:00:00+00:00,2026-01-23 20:00,EST,Ohio Bobcats,Akron Zips,0,0,,,,,False,Convocation Center (OH)
401806457,2026,2026-01-23,2026-01-24 01:30:00+00:00,2026-01-23 20:30,EST,Southern Indiana Screaming Eagles,Western Illinois Leathernecks,0,0,,,,,False,Liberty Arena (IN)
401830829,2026,2026-01-23,2026-01-24 03:00:00+00:00,2026-01-23 22:00,EST,Colorado State Rams,Utah State Aggies,0,0,,,,,False,Moby Arena
