game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401812065,2026,2026-02-13,2026-02-14 04:00:00+00:00,2026-02-13 23:00,EST,North Carolina A&T Aggies,Hampton Pirates,0,0,,,,,True,The Forum (USA),2026-02-14T04:00:00Z,2026-02-13,,,,hampton::northcarolinaaandt,4af903c24764cae6775cd4bcece121ea,BetMGM,h2h,full_game,2026-02-14 04:00:00+00:00,2026-02-13 14:51:10+00:00,Hampton Pirates,North Carolina A&T Aggies,-145.0,118.0,,,,,,,,2026-02-14,1,False,139.70765686035156,1.1426334381103516,67.03799,71.600555,-1.6350453,0.48575497,139.70765686035156,1.1426334381103516,,,,,,0.5918367346938775,0.4587155963302752,0.5407179659225484,0.4592820340774516,-0.1252409834897564,0.0010464697363089,-0.0863730920619009,0.0012348342888445,0.6896551724137931,1.18
401812593,2026,2026-02-13,2026-02-14 00:00:00+00:00,2026-02-13 19:00,EST,Pennsylvania Quakers,Columbia Lions,0,0,,,,,False,The Palestra,2026-02-14T00:00:00Z,2026-02-13,2026-02-13 19:00,EST,,columbia::pennsylvania,5171153f1e742b310d4883bf97a95483,BetMGM,h2h,full_game,2026-02-14 00:00:00+00:00,2026-02-13 14:51:10+00:00,Pennsylvania Quakers,Columbia Lions,-155.0,125.0,,,,,,,,2026-02-14,1,False,142.32444763183594,10.25803565979004,69.92352,77.01826,4.038937,6.457858,142.32444763183594,10.25803565979004,,,,,,0.6078431372549019,0.4444444444444444,0.8123623333267991,0.1876376666732009,0.5215239499833376,-0.4622521999882384,0.3364670645053791,-0.577815249985298,0.6451612903225806,1.25
401812620,2026,2026-02-13,2026-02-14 00:00:00+00:00,2026-02-13 19:00,EST,Harvard Crimson,Brown Bears,0,0,,,,,False,Lavietes Pavilion,2026-02-14T00:00:00Z,2026-02-13,2026-02-13 19:00,EST,,brown::harvardcrimson,539b5f59c0c2eeaf8a5602681f257792,BetMGM,h2h,full_game,2026-02-14 00:00:00+00:00,2026-02-13 14:51:10+00:00,Harvard Crimson,Brown Bears,-450.0,333.0,,,,,,,,2026-02-14,1,False,144.0250264485677,9.536455624898275,70.38664,77.23725,4.1028256,6.088561,144.0250264485677,9.536455624898275,,,,,,0.8181818181818182,0.23094688221709,0.7961414992556834,0.2038585007443165,-0.121221754093741,-0.0352230305636964,-0.0269381675763868,-0.1172926917771093,0.2222222222222222,3.33
401813316,2026,2026-02-13,2026-02-13 23:30:00+00:00,2026-02-13 18:30,EST,Niagara Purple Eagles,Manhattan Jaspers,0,0,,,,,False,Gallagher Center,2026-02-13T23:30:00Z,2026-02-13,,,,manhattan::niagarapurple,dfb5c7b121980cb90f2c583d3a5d35d2,BetMGM,h2h,full_game,2026-02-13 23:30:00+00:00,2026-02-13 14:51:10+00:00,Niagara Purple Eagles,Manhattan Jaspers,-135.0,110.0,,,,,,,,2026-02-13,0,False,138.15289306640625,13.69107437133789,68.12259,76.232666,4.724991,9.046094,138.15289306640625,13.69107437133789,,,,,,0.574468085106383,0.4761904761904761,0.8760850538266791,0.1239149461733208,0.7087998764926959,-0.6725260118509327,0.5250369455501451,-0.7397786130360261,0.7407407407407407,1.1
401813368,2026,2026-02-13,2026-02-14 00:00:00+00:00,2026-02-13 19:00,EST,Canisius Golden Griffins,Iona Gaels,0,0,,,,,False,Koessler Athletic Center,2026-02-14T00:00:00Z,2026-02-13,,,,canisiusgolden::iona,c55f3f8e3bf3ecf359385de915f828af,BetMGM,h2h,full_game,2026-02-14 00:00:00+00:00,2026-02-13 14:51:10+00:00,Canisius Golden Griffins,Iona Gaels,200.0,-250.0,,,,,,,,2026-02-14,1,False,140.76028442382812,-8.535669326782227,69.19757,76.07303,-4.58337,-3.4702713,140.76028442382812,-8.535669326782227,,,,,,0.3333333333333333,0.7142857142857143,0.2280453429045046,0.7719546570954954,-0.157931985643243,0.2018412998342339,-0.3158639712864861,0.0807365199336935,2.0,0.4
401813429,2026,2026-02-13,2026-02-14 00:00:00+00:00,2026-02-13 19:00,EST,Siena Saints,Quinnipiac Bobcats,0,0,,,,,False,MVP Arena,2026-02-14T00:00:00Z,2026-02-13,,,,quinnipiac::sienasaints,073941696f38ec95e3095cbb3b033369,BetMGM,h2h,full_game,2026-02-14 00:00:00+00:00,2026-02-13 14:51:10+00:00,Siena Saints,Quinnipiac Bobcats,-180.0,145.0,,,,,,,,2026-02-14,1,False,94.46301956176758,5.044339561462403,69.16101,76.5053,1.7763323,4.406007,94.46301956176758,5.044339561462403,,,,,,0.6428571428571429,0.4081632653061224,0.6727435168885337,0.3272564831114662,0.0836818472878944,-0.136704563018557,0.0464899151599413,-0.1982216163769076,0.5555555555555556,1.45
401814563,2026,2026-02-13,2026-02-14 02:00:00+00:00,2026-02-13 21:00,EST,Akron Zips,Massachusetts Minutemen,0,0,,,,,False,James A. Rhodes Arena,2026-02-14T02:00:00Z,2026-02-13,,,,akron::massachusetts,00d8cab3603e5266f75ff6e8b23719b4,BetMGM,h2h,full_game,2026-02-14 02:00:00+00:00,2026-02-13 14:51:10+00:00,Akron Zips,Massachusetts Minutemen,-1100.0,675.0,,,,,,,,2026-02-14,1,False,143.93963623046875,6.1717047691345215,70.63574,77.24466,2.5848799,3.974109,143.93963623046875,6.1717047691345215,,,,,,0.9166666666666666,0.1290322580645161,0.7071686034718432,0.2928313965281568,-1.0,0.1880656774952911,-0.2285433416670801,1.2694433230932154,0.0909090909090909,6.75
401814565,2026,2026-02-13,2026-02-14 02:00:00+00:00,2026-02-13 21:00,EST,Miami (OH) RedHawks,Ohio Bobcats,0,0,,,,,False,Millett Hall,2026-02-14T02:00:00Z,2026-02-13,,,,miamioh::ohio,4cb3f6e6065cafae55154f237483d8b6,BetMGM,h2h,full_game,2026-02-14 02:00:00+00:00,2026-02-13 14:51:10+00:00,Miami (OH) RedHawks,Ohio Bobcats,-550.0,400.0,,,,,,,,2026-02-14,1,False,144.7313690185547,-6.47307825088501,70.92541,76.99359,-2.879309,-3.0409997,144.7313690185547,-6.47307825088501,,,,,,0.8461538461538461,0.2,0.2839960275671327,0.7160039724328673,-1.0,0.6450049655410841,-0.664368331057025,2.5800198621643364,0.1818181818181818,4.0
401818334,2026,2026-02-13,2026-02-14 00:00:00+00:00,2026-02-13 19:00,EST,Dartmouth Big Green,Yale Bulldogs,0,0,,,,,False,Leede Arena,2026-02-14T00:00:00Z,2026-02-13,,,,dartmouthbiggreen::yale,0fd17916b8c86722b274e6cb2a835884,BetMGM,h2h,full_game,2026-02-14 00:00:00+00:00,2026-02-13 14:51:10+00:00,Dartmouth Big Green,Yale Bulldogs,340.0,-450.0,,,,,,,,2026-02-14,1,False,142.05381774902344,-11.416120529174805,69.75143,76.25778,-5.599084,-5.258403,142.05381774902344,-11.416120529174805,,,,,,0.2272727272727272,0.8181818181818182,0.1637106176944625,0.8362893823055375,-0.0822568476895191,0.0995916026804563,-0.2796732821443649,0.0221314672623236,3.4,0.2222222222222222
401823754,2026,2026-02-13,2026-02-14 00:00:00+00:00,2026-02-13 19:00,EST,Sacred Heart Pioneers,Saint Peter's Peacocks,0,0,,,,,False,William H. Pitt Center,2026-02-14T00:00:00Z,2026-02-13,,,,sacredheart::saintpeters,b8b6387ac85f510db00d4d73d034deb5,BetMGM,h2h,full_game,2026-02-14 00:00:00+00:00,2026-02-13 14:51:10+00:00,Sacred Heart Pioneers,Saint Peter's Peacocks,115.0,-140.0,,,,,,,,2026-02-14,1,False,139.6165313720703,-7.262987613677978,68.70463,75.86837,-4.248723,-2.5807617,139.6165313720703,-7.262987613677978,,,,,,0.4651162790697674,0.5833333333333334,0.2616192019707028,0.7383807980292971,-0.3804510571852078,0.3721139152703132,-0.4375187157629889,0.2657956537645094,1.15,0.7142857142857143
