game_id,home_team,away_team,date,start_time,reason,has_model_total,has_model_margin,has_cal_total,has_cal_margin,basis_total,basis_margin
401828300,Jackson State Tigers,Hampton Pirates,2025-12-18,2025-12-18 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826973,Gardner-Webb Runnin' Bulldogs,Toccoa Falls Eagles,2025-12-18,2025-12-18 16:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820847,Charleston Southern Buccaneers,North Florida Ospreys,2025-12-18,2025-12-18 16:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401830424,UNC Asheville Bulldogs,Morris College Hornets,2025-12-18,2025-12-18 23:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401808579,App State Mountaineers,Coastal Carolina Chanticleers,2025-12-18,2025-12-18 23:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401806345,Eastern Illinois Panthers,SIU Edwardsville Cougars,2025-12-18,2025-12-18 23:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826775,Georgia Bulldogs,Western Carolina Catamounts,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401830220,Indiana State Sycamores,Bradley Braves,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401829416,Lehigh Mountain Hawks,Penn State Hazleton Nittany Lions,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826840,Davidson Wildcats,Temple Owls,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826074,William & Mary Tribe,Radford Highlanders,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823862,Manhattan Jaspers,Furman Paladins,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823549,Northern Arizona Lumberjacks,Southern Utah Thunderbirds,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401822741,VCU Rams,American University Eagles,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401822671,Saint Joseph's Hawks,Delaware State Hornets,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820804,Charlotte 49ers,Lafayette Leopards,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401812652,Central Connecticut Blue Devils,Fairfield Stags,2025-12-18,2025-12-19 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827092,Grambling Tigers,Norfolk State Spartans,2025-12-18,2025-12-19 00:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401830247,Murray State Racers,Drake Bulldogs,2025-12-18,2025-12-19 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827073,North Dakota Fighting Hawks,Winthrop Eagles,2025-12-18,2025-12-19 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401813295,Oklahoma State Cowboys,Kansas City Roos,2025-12-18,2025-12-19 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401812257,TCU Horned Frogs,Oral Roberts Golden Eagles,2025-12-18,2025-12-19 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401808576,Georgia Southern Eagles,Georgia State Panthers,2025-12-18,2025-12-19 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401808580,Southern Miss Golden Eagles,Louisiana Ragin' Cajuns,2025-12-18,2025-12-19 01:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401806349,Tennessee State Tigers,UT Martin Skyhawks,2025-12-18,2025-12-19 01:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401806348,Tennessee Tech Golden Eagles,Southeast Missouri State Redhawks,2025-12-18,2025-12-19 01:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401806347,Southern Indiana Screaming Eagles,Little Rock Trojans,2025-12-18,2025-12-19 01:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401806346,Lindenwood Lions,Western Illinois Leathernecks,2025-12-18,2025-12-19 01:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401830248,Southern Illinois Salukis,Illinois State Redbirds,2025-12-18,2025-12-19 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401824858,Idaho State Bengals,Montana-Western Bulldogs,2025-12-18,2025-12-19 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823740,Cal State Bakersfield Roadrunners,Nobel Knights,2025-12-18,2025-12-19 02:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823333,Long Beach State Beach,Pepperdine Waves,2025-12-18,2025-12-19 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
