game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401830127,2025-12-09,2025-12-09T18:00:00Z,2025-12-09T18:00:00Z,2025-12-09,12:00 PM,2025-12-09 12:00,CST
401823432,2025-12-09,2025-12-09T22:00:00Z,2025-12-09T22:00:00Z,2025-12-09,4:00 PM,2025-12-09 16:00,CST
401820191,2025-12-09,2025-12-09T23:00:00Z,2025-12-09T23:00:00Z,2025-12-09,5:00 PM,2025-12-09 17:00,CST
401812669,2025-12-09,2025-12-09T23:00:00Z,2025-12-09T23:00:00Z,2025-12-09,5:00 PM,2025-12-09 17:00,CST
401823566,2025-12-09,2025-12-09T23:30:00Z,2025-12-09T23:30:00Z,2025-12-09,5:30 PM,2025-12-09 17:30,CST
401812923,2025-12-09,2025-12-09T23:30:00Z,2025-12-09T23:30:00Z,2025-12-09,5:30 PM,2025-12-09 17:30,CST
401827071,2025-12-09,2025-12-09T23:30:00Z,2025-12-09T23:30:00Z,2025-12-09,5:30 PM,2025-12-09 17:30,CST
401824872,2025-12-09,2025-12-09T23:30:00Z,2025-12-09T23:30:00Z,2025-12-09,5:30 PM,2025-12-09 17:30,CST
401817513,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401829439,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401829432,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401828738,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401827529,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401826839,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401823389,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401822670,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401822395,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401822326,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401819920,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401818536,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401817170,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401809082,2025-12-09,2025-12-10T00:00:00Z,2025-12-10T00:00:00Z,2025-12-09,6:00 PM,2025-12-09 18:00,CST
401825404,2025-12-09,2025-12-10T00:30:00Z,2025-12-10T00:30:00Z,2025-12-09,6:30 PM,2025-12-09 18:30,CST
401818556,2025-12-09,2025-12-10T00:30:00Z,2025-12-10T00:30:00Z,2025-12-09,6:30 PM,2025-12-09 18:30,CST
401829469,2025-12-09,2025-12-10T01:00:00Z,2025-12-10T01:00:00Z,2025-12-09,7:00 PM,2025-12-09 19:00,CST
401813280,2025-12-09,2025-12-10T01:00:00Z,2025-12-10T01:00:00Z,2025-12-09,7:00 PM,2025-12-09 19:00,CST
401825403,2025-12-09,2025-12-10T01:30:00Z,2025-12-10T01:30:00Z,2025-12-09,7:30 PM,2025-12-09 19:30,CST
401811111,2025-12-09,2025-12-10T01:30:00Z,2025-12-10T01:30:00Z,2025-12-09,7:30 PM,2025-12-09 19:30,CST
401812793,2025-12-09,2025-12-10T02:00:00Z,2025-12-10T02:00:00Z,2025-12-09,8:00 PM,2025-12-09 20:00,CST
401826741,2025-12-09,2025-12-10T02:00:00Z,2025-12-10T02:00:00Z,2025-12-09,8:00 PM,2025-12-09 20:00,CST
401824114,2025-12-09,2025-12-10T02:00:00Z,2025-12-10T02:00:00Z,2025-12-09,8:00 PM,2025-12-09 20:00,CST
401823811,2025-12-09,2025-12-10T02:00:00Z,2025-12-10T02:00:00Z,2025-12-09,8:00 PM,2025-12-09 20:00,CST
401819820,2025-12-09,2025-12-10T02:00:00Z,2025-12-10T02:00:00Z,2025-12-09,8:00 PM,2025-12-09 20:00,CST
401823312,2025-12-09,2025-12-10T03:00:00Z,2025-12-10T03:00:00Z,2025-12-09,9:00 PM,2025-12-09 21:00,CST
401820295,2025-12-09,2025-12-10T03:00:00Z,2025-12-10T03:00:00Z,2025-12-09,9:00 PM,2025-12-09 21:00,CST
