game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401851170,2026,2026-03-10,2026-03-10 18:00:00+00:00,2026-03-10 14:00,EDT,Stanford Cardinal,Pittsburgh Panthers,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center,2026-03-10T18:00:00Z,2026-03-10,,,2026-03-10,pittsburgh__stanfordcardinal,f07afd2db2aa178b21a28de87d5bdf14,FanDuel,2026-03-10 14:31:58.410559+00:00,-230.0,188.0,-5.5,136.5,2026-03-10 18:00:00+00:00,Stanford Cardinal,Pittsburgh Panthers,2026-03-10,pittsburgh__stanfordcardinal
401851171,2026,2026-03-10,2026-03-10 20:30:00+00:00,2026-03-10 16:30,EDT,SMU Mustangs,Syracuse Orange,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center,2026-03-10T20:30:00Z,2026-03-10,,,2026-03-10,smu__syracuse,2c88a9f0d2e91344813a098601e40d7b,FanDuel,2026-03-10 14:31:58.410559+00:00,-220.0,180.0,-5.5,155.5,2026-03-10 20:30:08+00:00,SMU Mustangs,Syracuse Orange,2026-03-10,smu__syracuse
401851172,2026,2026-03-10,2026-03-10 23:00:00+00:00,2026-03-10 19:00,EDT,Virginia Tech Hokies,Wake Forest Demon Deacons,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center,2026-03-10T23:00:00Z,2026-03-10,,,2026-03-10,virginiatech__wakeforestdemon,6a1f2c0a7c04b13254f54a6b70fdfab6,FanDuel,2026-03-10 14:31:58.410559+00:00,-152.0,126.0,-2.5,151.5,2026-03-10 23:00:04+00:00,Virginia Tech Hokies,Wake Forest Demon Deacons,2026-03-10,virginiatech__wakeforestdemon
401851202,2026,2026-03-10,2026-03-10 22:00:00+00:00,2026-03-10 18:00,EDT,UMBC Retrievers,UMass Lowell River Hawks,0,0,,,,,STATUS_SCHEDULED,False,False,Chesapeake Employers Insurance Arena,2026-03-10T22:00:00Z,2026-03-10,,,2026-03-10,umasslowellriver__umbcretrievers,7f77b4583f93a9e97a294c82c6812b1c,FanDuel,2026-03-10 14:31:58.410559+00:00,-400.0,310.0,-8.5,145.5,2026-03-10 22:00:00+00:00,UMBC Retrievers,UMass Lowell River Hawks,2026-03-10,umasslowellriver__umbcretrievers
401851204,2026,2026-03-10,2026-03-10 23:00:00+00:00,2026-03-10 19:00,EDT,Vermont Catamounts,NJIT Highlanders,0,0,,,,,STATUS_SCHEDULED,False,False,Patrick Gymnasium,2026-03-10T23:00:00Z,2026-03-10,,,2026-03-10,njit__vermontcatamounts,f0201539b25a5b95a4744385eeb43d27,FanDuel,2026-03-10 14:31:58.410559+00:00,-1100.0,680.0,-13.5,135.5,2026-03-10 23:00:00+00:00,Vermont Catamounts,NJIT Highlanders,2026-03-10,njit__vermontcatamounts
401851282,2026,2026-03-10,2026-03-10 16:30:00+00:00,2026-03-10 12:30,EDT,Arizona State Sun Devils,Baylor Bears,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center,2026-03-10T16:30:00Z,2026-03-10,,,2026-03-10,arizonastate__baylor,fc4520f16b4582c48956b507f5f15886,FanDuel,2026-03-10 14:31:58.410559+00:00,150.0,-182.0,3.5,153.5,2026-03-10 16:30:00+00:00,Arizona State Sun Devils,Baylor Bears,2026-03-10,arizonastate__baylor
401851283,2026,2026-03-10,2026-03-10 19:00:00+00:00,2026-03-10 15:00,EDT,Cincinnati Bearcats,Utah Utes,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center,2026-03-10T19:00:00Z,2026-03-10,,,2026-03-10,cincinnati__utahutes,873982815bce991e0e334990ca56e228,FanDuel,2026-03-10 14:31:58.410559+00:00,-820.0,550.0,-11.5,137.5,2026-03-10 19:00:33+00:00,Cincinnati Bearcats,Utah Utes,2026-03-10,cincinnati__utahutes
401851285,2026,2026-03-10,2026-03-10 23:00:00+00:00,2026-03-10 19:00,EDT,BYU Cougars,Kansas State Wildcats,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center,2026-03-10T23:00:00Z,2026-03-10,,,2026-03-10,byu__kansasstate,2e1c94d7fbf44b7a3ecf7c32bd484b7d,FanDuel,2026-03-10 14:31:58.410559+00:00,-580.0,420.0,-10.5,165.5,2026-03-10 23:00:00+00:00,BYU Cougars,Kansas State Wildcats,2026-03-10,byu__kansasstate
401851287,2026,2026-03-10,2026-03-11 01:30:00+00:00,2026-03-10 21:30,EDT,Colorado Buffaloes,Oklahoma State Cowboys,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center,2026-03-11T01:30:00Z,2026-03-10,,,2026-03-10,colorado__oklahomastate,,,,,,,,,,,,
401851334,2026,2026-03-10,2026-03-11 01:00:00+00:00,2026-03-10 21:00,EDT,Portland State Vikings,Montana Grizzlies,0,0,,,,,STATUS_SCHEDULED,False,True,Idaho Central Arena,2026-03-11T01:00:00Z,2026-03-10,,,2026-03-10,montanagrizzlies__portlandstate,,,,,,,,,,,,
401851335,2026,2026-03-10,2026-03-11 03:30:00+00:00,2026-03-10 23:30,EDT,Eastern Washington Eagles,Idaho Vandals,0,0,,,,,STATUS_SCHEDULED,False,True,Idaho Central Arena,2026-03-11T03:30:00Z,2026-03-10,,,2026-03-10,easternwashington__idahovandals,,,,,,,,,,,,
401851362,2026,2026-03-10,2026-03-10 21:00:00+00:00,2026-03-10 17:00,EDT,Oregon Ducks,Maryland Terrapins,0,0,,,,,STATUS_SCHEDULED,False,True,United Center,2026-03-10T21:00:00Z,2026-03-10,,,2026-03-10,marylandterrapins__oregonducks,bec0f726a074c3996d7d212c2e8fe5c4,FanDuel,2026-03-10 14:31:58.410559+00:00,-192.0,158.0,-4.5,138.5,2026-03-10 21:00:55+00:00,Oregon Ducks,Maryland Terrapins,2026-03-10,marylandterrapins__oregonducks
401851363,2026,2026-03-10,2026-03-10 23:30:00+00:00,2026-03-10 19:30,EDT,Northwestern Wildcats,Penn State Nittany Lions,0,0,,,,,STATUS_SCHEDULED,False,True,United Center,2026-03-10T23:30:00Z,2026-03-10,,,2026-03-10,northwestern__pennstatenittany,663aa71584bf164317b7a4c34e982078,FanDuel,2026-03-10 14:31:58.410559+00:00,-265.0,215.0,-6.5,143.5,2026-03-10 23:30:00+00:00,Northwestern Wildcats,Penn State Nittany Lions,2026-03-10,northwestern__pennstatenittany
401851405,2026,2026-03-10,2026-03-10 22:30:00+00:00,2026-03-10 18:30,EDT,FIU Panthers,Missouri State Bears,0,0,,,,,STATUS_SCHEDULED,False,True,Propst Arena,2026-03-10T22:30:00Z,2026-03-10,,,2026-03-10,fiu__missouristate,,,,,,,,,,,,
401851406,2026,2026-03-10,2026-03-11 01:00:00+00:00,2026-03-10 21:00,EDT,Jacksonville State Gamecocks,New Mexico State Aggies,0,0,,,,,STATUS_SCHEDULED,False,True,Propst Arena,2026-03-11T01:00:00Z,2026-03-10,,,2026-03-10,jacksonvillestategamecocks__newmexicostate,,,,,,,,,,,,
