game_id,season,date_game,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin
401811096,2025.0,2025-11-28,UConn Huskies,Illinois Fighting Illini,0.0,0.0,,,,,True,Madison Square Garden,2025-11-28 17:30:00+00:00,,connecticut::illinoisfightingillini,a1cd905be539a3f209ccc5770fb7f066,BetMGM,h2h,2h,2025-11-28 17:30:00+00:00,2025-11-28 16:32:54+00:00,UConn Huskies,Illinois Fighting Illini,-185.0,150.0,,,,,,,,2025-11-28,0.0,False,78.86662368774414,1.7358940124511717,74.70709,75.31009,0.5991013,-4.1795874,75.31009,-4.1795874
401811096,2025.0,2025-11-28,UConn Huskies,Illinois Fighting Illini,0.0,0.0,,,,,True,Madison Square Garden,2025-11-28 17:30:00+00:00,,connecticut::illinoisfightingillini,a1cd905be539a3f209ccc5770fb7f066,BetMGM,spreads,full_game,2025-11-28 17:30:00+00:00,2025-11-28 16:32:54+00:00,UConn Huskies,Illinois Fighting Illini,,,-3.5,-115.0,3.5,-105.0,,,,2025-11-28,0.0,False,78.86662368774414,1.7358940124511717,74.70709,75.31009,0.5991013,-4.1795874,78.86662368774414,1.7358940124511717
401811096,2025.0,2025-11-28,UConn Huskies,Illinois Fighting Illini,0.0,0.0,,,,,True,Madison Square Garden,2025-11-28 17:30:00+00:00,,connecticut::illinoisfightingillini,a1cd905be539a3f209ccc5770fb7f066,BetMGM,totals,full_game,2025-11-28 17:30:00+00:00,2025-11-28 16:32:54+00:00,UConn Huskies,Illinois Fighting Illini,,,,,,,152.5,-105.0,-115.0,2025-11-28,0.0,False,78.86662368774414,1.7358940124511717,74.70709,75.31009,0.5991013,-4.1795874,78.86662368774414,1.7358940124511717
401811096,2025.0,2025-11-28,UConn Huskies,Illinois Fighting Illini,0.0,0.0,,,,,True,Madison Square Garden,2025-11-28 17:30:00+00:00,,connecticut::illinoisfightingillini,a1cd905be539a3f209ccc5770fb7f066,BetOnline.ag,h2h,2h,2025-11-28 17:30:00+00:00,2025-11-28 16:33:17+00:00,UConn Huskies,Illinois Fighting Illini,-190.0,165.0,,,,,,,,2025-11-28,0.0,False,78.86662368774414,1.7358940124511717,74.70709,75.31009,0.5991013,-4.1795874,75.31009,-4.1795874
401811096,2025.0,2025-11-28,UConn Huskies,Illinois Fighting Illini,0.0,0.0,,,,,True,Madison Square Garden,2025-11-28 17:30:00+00:00,,connecticut::illinoisfightingillini,a1cd905be539a3f209ccc5770fb7f066,BetOnline.ag,spreads,full_game,2025-11-28 17:30:00+00:00,2025-11-28 16:33:17+00:00,UConn Huskies,Illinois Fighting Illini,,,-4.0,-110.0,4.0,-110.0,,,,2025-11-28,0.0,False,78.86662368774414,1.7358940124511717,74.70709,75.31009,0.5991013,-4.1795874,78.86662368774414,1.7358940124511717
401811096,2025.0,2025-11-28,UConn Huskies,Illinois Fighting Illini,0.0,0.0,,,,,True,Madison Square Garden,2025-11-28 17:30:00+00:00,,connecticut::illinoisfightingillini,a1cd905be539a3f209ccc5770fb7f066,BetOnline.ag,totals,full_game,2025-11-28 17:30:00+00:00,2025-11-28 16:33:17+00:00,UConn Huskies,Illinois Fighting Illini,,,,,,,152.0,-115.0,-105.0,2025-11-28,0.0,False,78.86662368774414,1.7358940124511717,74.70709,75.31009,0.5991013,-4.1795874,78.86662368774414,1.7358940124511717
401811096,2025.0,2025-11-28,UConn Huskies,Illinois Fighting Illini,0.0,0.0,,,,,True,Madison Square Garden,2025-11-28 17:30:00+00:00,,connecticut::illinoisfightingillini,a1cd905be539a3f209ccc5770fb7f066,BetRivers,h2h,2h,2025-11-28 17:30:00+00:00,2025-11-28 16:33:16+00:00,UConn Huskies,Illinois Fighting Illini,-186.0,143.0,,,,,,,,2025-11-28,0.0,False,78.86662368774414,1.7358940124511717,74.70709,75.31009,0.5991013,-4.1795874,75.31009,-4.1795874
401811096,2025.0,2025-11-28,UConn Huskies,Illinois Fighting Illini,0.0,0.0,,,,,True,Madison Square Garden,2025-11-28 17:30:00+00:00,,connecticut::illinoisfightingillini,a1cd905be539a3f209ccc5770fb7f066,BetRivers,spreads,full_game,2025-11-28 17:30:00+00:00,2025-11-28 16:33:16+00:00,UConn Huskies,Illinois Fighting Illini,,,-4.0,-109.0,4.0,-114.0,,,,2025-11-28,0.0,False,78.86662368774414,1.7358940124511717,74.70709,75.31009,0.5991013,-4.1795874,78.86662368774414,1.7358940124511717
401811096,2025.0,2025-11-28,UConn Huskies,Illinois Fighting Illini,0.0,0.0,,,,,True,Madison Square Garden,2025-11-28 17:30:00+00:00,,connecticut::illinoisfightingillini,a1cd905be539a3f209ccc5770fb7f066,BetRivers,totals,full_game,2025-11-28 17:30:00+00:00,2025-11-28 16:33:16+00:00,UConn Huskies,Illinois Fighting Illini,,,,,,,152.0,-114.0,-109.0,2025-11-28,0.0,False,78.86662368774414,1.7358940124511717,74.70709,75.31009,0.5991013,-4.1795874,78.86662368774414,1.7358940124511717
401811096,2025.0,2025-11-28,UConn Huskies,Illinois Fighting Illini,0.0,0.0,,,,,True,Madison Square Garden,2025-11-28 17:30:00+00:00,,connecticut::illinoisfightingillini,a1cd905be539a3f209ccc5770fb7f066,BetUS,h2h,2h,2025-11-28 17:30:00+00:00,2025-11-28 16:33:17+00:00,UConn Huskies,Illinois Fighting Illini,-190.0,163.0,,,,,,,,2025-11-28,0.0,False,78.86662368774414,1.7358940124511717,74.70709,75.31009,0.5991013,-4.1795874,75.31009,-4.1795874
