game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401827067,2025,2025-11-23,2025-11-23 05:00:00+00:00,Jackson State Tigers,Winthrop Eagles,0,0,,,,,False,Lee E. Williams Athletics and Assembly Center,2025-11-23,jacksonstate__winthrop,,,,,,,,,,,,
401831230,2025,2025-11-23,2025-11-23 18:00:00+00:00,TBD,TBD,0,0,,,,,True,TD Arena,2025-11-23,tbd__tbd,,,,,,,,,,,,
401827154,2025,2025-11-23,2025-11-23 18:00:00+00:00,Alabama State Hornets,SIU Edwardsville Cougars,0,0,,,,,True,Clune Arena,2025-11-23,alabamastate__siuedwardsville,,,,,,,,,,,,
401827131,2025,2025-11-23,2025-11-23 18:00:00+00:00,Miami (OH) RedHawks,Arkansas-Pine Bluff Golden Lions,0,0,,,,,False,Millett Hall,2025-11-23,arkansaspinebluffgolden__miamioh,,,,,,,,,,,,
401813351,2025,2025-11-23,2025-11-23 18:00:00+00:00,Canisius Golden Griffins,Binghamton Bearcats,0,0,,,,,False,Koessler Athletic Center,2025-11-23,binghamton__canisiusgolden,,,,,,,,,,,,
401809418,2025,2025-11-23,2025-11-23 18:00:00+00:00,Miami Hurricanes,Delaware State Hornets,0,0,,,,,False,Watsco Center,2025-11-23,delawarestate__miamihurricanes,,,,,,,,,,,,
401831212,2025,2025-11-23,2025-11-23 18:30:00+00:00,TBD,TBD,0,0,,,,,True,Pensacola Bay Center,2025-11-23,tbd__tbd,,,,,,,,,,,,
401829279,2025,2025-11-23,2025-11-23 19:00:00+00:00,South Dakota Coyotes,South Carolina State Bulldogs,0,0,,,,,False,Sanford Coyote Sports Center,2025-11-23,southcarolinastate__southdakotacoyotes,,,,,,,,,,,,
401827514,2025,2025-11-23,2025-11-23 19:00:00+00:00,Drexel Dragons,Old Dominion Monarchs,0,0,,,,,False,Daskalakis Athletic Center,2025-11-23,drexel__olddominion,,,,,,,,,,,,
401826780,2025,2025-11-23,2025-11-23 19:00:00+00:00,Oklahoma Sooners,Alcorn State Braves,0,0,,,,,False,Lloyd Noble Center,2025-11-23,alcornstate__oklahomasooners,,,,,,,,,,,,
401825386,2025,2025-11-23,2025-11-23 19:00:00+00:00,Georgia Tech Yellow Jackets,West Georgia Wolves,0,0,,,,,False,McCamish Pavilion,2025-11-23,georgiatechyellowjackets__westgeorgiawolves,,,,,,,,,,,,
401823502,2025,2025-11-23,2025-11-23 19:00:00+00:00,Central Arkansas Bears,Eastern Washington Eagles,0,0,,,,,False,Farris Center,2025-11-23,centralarkansas__easternwashington,,,,,,,,,,,,
401823402,2025,2025-11-23,2025-11-23 19:00:00+00:00,Monmouth Hawks,Robert Morris Colonials,0,0,,,,,False,OceanFirst Bank Center,2025-11-23,monmouth__robertmorriscolonials,,,,,,,,,,,,
401823173,2025,2025-11-23,2025-11-23 19:00:00+00:00,Cal State Fullerton Titans,Northern Colorado Bears,0,0,,,,,True,Chiles Center,2025-11-23,calstfullerton__northerncolorado,,,,,,,,,,,,
401820800,2025,2025-11-23,2025-11-23 19:00:00+00:00,Charlotte 49ers,Shaw Bears,0,0,,,,,False,Halton Arena,2025-11-23,charlotte49ers__shaw,,,,,,,,,,,,
401818552,2025,2025-11-23,2025-11-23 19:00:00+00:00,Maine Black Bears,Brown Bears,0,0,,,,,False,Skip Chappelle Court in Memorial Gymnasium,2025-11-23,brown__maine,,,,,,,,,,,,
401818371,2025,2025-11-23,2025-11-23 19:00:00+00:00,Columbia Lions,Longwood Lancers,0,0,,,,,False,Levien Gymnasium,2025-11-23,columbia__longwood,,,,,,,,,,,,
401817491,2025,2025-11-23,2025-11-23 19:00:00+00:00,Butler Bulldogs,Virginia Cavaliers,0,0,,,,,True,Colonial Hall,2025-11-23,butler__virginiacavaliers,,,,,,,,,,,,
401828303,2025,2025-11-23,2025-11-23 20:00:00+00:00,Delaware Blue Hens,Southern Illinois Salukis,0,0,,,,,True,John Hurst Adams Gymnasium,2025-11-23,delawarebluehens__southernillinoissalukis,,,,,,,,,,,,
401813400,2025,2025-11-23,2025-11-23 20:00:00+00:00,Western Michigan Broncos,Mount St. Mary's Mountaineers,0,0,,,,,False,University Arena (MI),2025-11-23,mountstatemarys__westernmichigan,,,,,,,,,,,,
401831231,2025,2025-11-23,2025-11-23 20:30:00+00:00,TBD,TBD,0,0,,,,,True,TD Arena,2025-11-23,tbd__tbd,,,,,,,,,,,,
401817233,2025,2025-11-23,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,0,0,,,,,False,Cameron Indoor Stadium,2025-11-23,dukebluedevils__howard,a596603d6a57a92365da28291ae00742,FanDuel,2025-11-23 23:13:33.069646+00:00,,,-41.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,2025-11-23,dukebluedevils__howard
401817233,2025,2025-11-23,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,0,0,,,,,False,Cameron Indoor Stadium,2025-11-23,dukebluedevils__howard,a596603d6a57a92365da28291ae00742,Fanatics,2025-11-23 23:13:33.069646+00:00,,,-39.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,2025-11-23,dukebluedevils__howard
401817233,2025,2025-11-23,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,0,0,,,,,False,Cameron Indoor Stadium,2025-11-23,dukebluedevils__howard,a596603d6a57a92365da28291ae00742,DraftKings,2025-11-23 23:13:33.069646+00:00,,,-37.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,2025-11-23,dukebluedevils__howard
401817233,2025,2025-11-23,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,0,0,,,,,False,Cameron Indoor Stadium,2025-11-23,dukebluedevils__howard,a596603d6a57a92365da28291ae00742,BetRivers,2025-11-23 23:13:33.069646+00:00,,,-41.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,2025-11-23,dukebluedevils__howard
401817233,2025,2025-11-23,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,0,0,,,,,False,Cameron Indoor Stadium,2025-11-23,dukebluedevils__howard,a596603d6a57a92365da28291ae00742,BetMGM,2025-11-23 23:13:33.069646+00:00,,,-37.5,150.5,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,2025-11-23,dukebluedevils__howard
401817233,2025,2025-11-23,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,0,0,,,,,False,Cameron Indoor Stadium,2025-11-23,dukebluedevils__howard,a596603d6a57a92365da28291ae00742,Bovada,2025-11-23 23:13:33.069646+00:00,,,-44.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,2025-11-23,dukebluedevils__howard
401817233,2025,2025-11-23,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,0,0,,,,,False,Cameron Indoor Stadium,2025-11-23,dukebluedevils__howard,a596603d6a57a92365da28291ae00742,Caesars,2025-11-23 23:13:33.069646+00:00,,,-37.5,,2025-11-23 21:00:00+00:00,Duke Blue Devils,Howard Bison,2025-11-23,dukebluedevils__howard
401831213,2025,2025-11-23,2025-11-23 21:00:00+00:00,TBD,TBD,0,0,,,,,True,Pensacola Bay Center,2025-11-23,tbd__tbd,,,,,,,,,,,,
401828291,2025,2025-11-23,2025-11-23 21:00:00+00:00,Montana Grizzlies,Lamar Cardinals,0,0,,,,,False,Dahlberg Arena,2025-11-23,lamar__montanagrizzlies,,,,,,,,,,,,
401824889,2025,2025-11-23,2025-11-23 21:00:00+00:00,East Tennessee State Buccaneers,UL Monroe Warhawks,0,0,,,,,False,Freedom Hall (TN),2025-11-23,easttennesseestate__ulmonroewarhawks,,,,,,,,,,,,
401824091,2025,2025-11-23,2025-11-23 21:00:00+00:00,Portland Pilots,St. Thomas-Minnesota Tommies,0,0,,,,,False,Chiles Center,2025-11-23,portlandpilots__stthomasminnesotatommies,,,,,,,,,,,,
401823759,2025,2025-11-23,2025-11-23 21:00:00+00:00,Wyoming Cowboys,Norfolk State Spartans,0,0,,,,,False,Arena-Auditorium,2025-11-23,norfolkstate__wyoming,7d7274c83f5bc0874cd8fc014298362b,DraftKings,2025-11-23 23:13:33.069646+00:00,,,-10.5,,2025-11-23 21:02:12+00:00,Wyoming Cowboys,Norfolk State Spartans,2025-11-23,norfolkstate__wyoming
401823759,2025,2025-11-23,2025-11-23 21:00:00+00:00,Wyoming Cowboys,Norfolk State Spartans,0,0,,,,,False,Arena-Auditorium,2025-11-23,norfolkstate__wyoming,7d7274c83f5bc0874cd8fc014298362b,Fanatics,2025-11-23 23:13:33.069646+00:00,-100000.0,3500.0,,,2025-11-23 21:02:12+00:00,Wyoming Cowboys,Norfolk State Spartans,2025-11-23,norfolkstate__wyoming
