event_id,book,fetched_at,last_update,commence_time,home_team_name,away_team_name,market,period,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price
0eb2ae4ae73e6037703d0fc3370e6245,FanDuel,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:52+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,h2h,2h,-750.0,490.0,,,,,,,
0eb2ae4ae73e6037703d0fc3370e6245,FanDuel,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:52+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,spreads,full_game,,,-10.5,-118.0,10.5,-104.0,,,
0eb2ae4ae73e6037703d0fc3370e6245,FanDuel,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:52+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,totals,full_game,,,,,,,144.5,-108.0,-112.0
0eb2ae4ae73e6037703d0fc3370e6245,LowVig.ag,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:08+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,spreads,full_game,,,-11.0,-106.0,11.0,-106.0,,,
0eb2ae4ae73e6037703d0fc3370e6245,LowVig.ag,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:08+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,totals,full_game,,,,,,,144.0,-108.0,-108.0
0eb2ae4ae73e6037703d0fc3370e6245,BetMGM,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:52+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,h2h,2h,-650.0,475.0,,,,,,,
0eb2ae4ae73e6037703d0fc3370e6245,BetMGM,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:52+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,spreads,full_game,,,-10.5,-115.0,10.5,-105.0,,,
0eb2ae4ae73e6037703d0fc3370e6245,BetMGM,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:52+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,totals,full_game,,,,,,,144.5,-105.0,-115.0
0eb2ae4ae73e6037703d0fc3370e6245,BetOnline.ag,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:55+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,spreads,full_game,,,-11.0,-110.0,11.0,-110.0,,,
0eb2ae4ae73e6037703d0fc3370e6245,BetOnline.ag,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:55+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,totals,full_game,,,,,,,144.0,-110.0,-110.0
0eb2ae4ae73e6037703d0fc3370e6245,Fanatics,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:52+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,h2h,2h,-700.0,475.0,,,,,,,
0eb2ae4ae73e6037703d0fc3370e6245,Fanatics,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:52+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,spreads,full_game,,,-11.0,-110.0,11.0,-110.0,,,
0eb2ae4ae73e6037703d0fc3370e6245,Fanatics,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:52+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,totals,full_game,,,,,,,144.5,-110.0,-110.0
0eb2ae4ae73e6037703d0fc3370e6245,Bovada,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:56+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,h2h,2h,-700.0,475.0,,,,,,,
0eb2ae4ae73e6037703d0fc3370e6245,Bovada,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:56+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,spreads,full_game,,,-11.0,-110.0,11.0,-110.0,,,
0eb2ae4ae73e6037703d0fc3370e6245,Bovada,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:56+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,totals,full_game,,,,,,,144.0,-110.0,-110.0
0eb2ae4ae73e6037703d0fc3370e6245,Caesars,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:49:32+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,h2h,2h,-700.0,500.0,,,,,,,
0eb2ae4ae73e6037703d0fc3370e6245,Caesars,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:49:32+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,spreads,full_game,,,-10.5,-110.0,10.5,-110.0,,,
0eb2ae4ae73e6037703d0fc3370e6245,Caesars,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:49:32+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,totals,full_game,,,,,,,144.5,-110.0,-110.0
0eb2ae4ae73e6037703d0fc3370e6245,DraftKings,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:40+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,h2h,2h,-650.0,470.0,,,,,,,
0eb2ae4ae73e6037703d0fc3370e6245,DraftKings,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:40+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,spreads,full_game,,,-10.5,-118.0,10.5,-102.0,,,
0eb2ae4ae73e6037703d0fc3370e6245,DraftKings,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:40+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,totals,full_game,,,,,,,144.5,-105.0,-115.0
0eb2ae4ae73e6037703d0fc3370e6245,BetRivers,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:41+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,h2h,2h,-590.0,410.0,,,,,,,
0eb2ae4ae73e6037703d0fc3370e6245,BetRivers,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:41+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,spreads,full_game,,,-11.0,-108.0,11.0,-115.0,,,
0eb2ae4ae73e6037703d0fc3370e6245,BetRivers,2025-11-10 19:52:06.441918+00:00,2025-11-10 19:51:41+00:00,2025-11-10 23:00:00+00:00,UMass Lowell River Hawks,New Haven Chargers,totals,full_game,,,,,,,144.0,-110.0,-113.0
