game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,target_total,target_margin,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum
400917003,2016-11-12,Saint Joseph's Hawks,Toledo Rockets,,,,,,,,,,,,,153,1,81.0,,,False,False,False,,,,,,,,,,,2.554373365977737,3.586556365802384,-1.0321829998246463,,,,,,,,,
400926682,2016-11-21,NC State Wolfpack,Saint Joseph's Hawks,,,,,,,,,,,,,136,10,64.0,,9.0,False,False,True,,,,,,,,,,,10.143614695075971,2.554373365977737,7.589241329098236,,,,,,,,,
400945584,2017-03-08,Massachusetts Minutemen,Saint Joseph's Hawks,,,,,,,,,,,,,133,7,55.0,,107.0,False,False,True,,,,,,,,,,,1.386004217939435,2.554373365977737,-1.168369148038302,,,,,,,,,
400988226,2017-11-23,Washington State Cougars,Saint Joseph's Hawks,67.6,81.8,149.4,,,,,,,,,,146,4,62.0,260.0,260.0,False,False,True,,,,,0.0,,,,,,6.482456978988719,2.554373365977737,3.9280836130109824,,,,,,,,,
400988510,2017-12-02,Saint Joseph's Hawks,Villanova Wildcats,,,,93.4,66.4,159.8,,,,82.33333333333333,63.8,146.13333333333333,147,-41,68.0,9.0,3.0,False,False,False,,,,,,,,,,0.0,2.554373365977737,17.301073709488488,-14.746700343510753,,,,,,,,,
400989973,2018-02-27,Rhode Island Rams,Saint Joseph's Hawks,81.4,70.4,151.8,65.4,77.6,143.0,78.06666666666666,68.4,146.46666666666667,,,,126,-30,51.0,4.0,87.0,False,False,False,,,,,0.0,,,,,0.0,5.498631839383102,2.554373365977737,2.944258473405365,,,,,,,,,
401020079,2018-03-09,Saint Joseph's Hawks,George Mason Patriots,65.6,72.0,137.6,73.0,73.2,146.2,,,,,,,117,19,51.0,10.0,1.0,False,True,True,,,,,0.0,,,,,0.0,2.554373365977737,0.4299071043675653,2.124466261610172,,,,,,,,,
401020082,2018-03-10,Rhode Island Rams,Saint Joseph's Hawks,72.2,71.4,143.6,66.6,67.2,133.8,75.2,69.86666666666666,145.06666666666666,,,,177,3,87.0,1.0,1.0,True,True,True,,,,,0.0,,,,,0.0,5.498631839383102,2.554373365977737,2.944258473405365,,,,,,,,,
401096898,2018-11-18,West Virginia Mountaineers,Saint Joseph's Hawks,84.2,81.8,166.0,71.4,71.2,142.6,79.66666666666667,75.46666666666667,155.13333333333333,,,,187,7,100.0,9.0,253.0,False,False,True,,,,,0.0,,,,,0.0,15.282508629919976,2.554373365977737,12.72813526394224,,,,,,,,,
401083356,2018-12-08,Villanova Wildcats,Saint Joseph's Hawks,77.8,61.2,139.0,75.2,75.6,150.8,83.13333333333334,67.06666666666666,150.2,,,,128,12,66.0,3.0,20.0,False,False,False,,,,,0.0,,,,,0.0,17.301073709488488,2.554373365977737,14.746700343510753,,,,,,,,,
