game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,target_total,target_margin
401575802,2023-11-15,UCLA Bruins,Long Island University Sharks,,,,,,,,,,,,,52.0,,2.0,False,False,False,,,,,,,,,,,12.605244654137003,0.0750300222330505,12.530214631903954,,,,,,,,,,136.0,20.0
401575876,2023-11-20,Marquette Golden Eagles,UCLA Bruins,,,,,,,,,,,,,65.0,6.0,5.0,False,False,True,,,,,,,,,,,17.330393724022557,12.605244654137003,4.725149069885552,,,,,,,,,,140.0,2.0
401581597,2023-11-21,Chaminade Silverswords,UCLA Bruins,,,,,,,,,,,,,57.0,1.0,1.0,True,True,True,,,,,,,,,,,-5.082428319164401,12.605244654137003,-17.687672973301407,,,,,,,,,,124.0,-28.0
401581600,2023-11-22,UCLA Bruins,Gonzaga Bulldogs,,,,,,,,,,,,,72.0,1.0,1.0,True,True,True,,,,,,,,,,,12.605244654137003,21.476949055288152,-8.871704401151147,,,,,,,,,,134.0,-4.0
401575803,2023-11-30,UCLA Bruins,UC Riverside Highlanders,,,,73.6,70.6,144.2,,,,,,,66.0,8.0,4.0,False,False,False,,,,,,,,,,0.0,12.605244654137003,3.801510500381928,8.803734153755077,,,,,,,,,,131.0,1.0
401575805,2023-12-19,UCLA Bruins,Cal State Northridge Matadors,70.8,62.2,133.0,81.2,65.2,146.4,,,,,,,66.0,19.0,8.0,False,False,False,,,,,0.0,,,,,0.0,12.605244654137003,6.191935660509491,6.413308993627514,,,,,,,,,,148.0,-4.0
401575806,2023-12-22,UCLA Bruins,Maryland Terrapins,69.6,65.8,135.4,83.0,69.6,152.6,,,,,,,71.0,3.0,3.0,False,False,False,,,,,0.0,,,,,0.0,12.605244654137003,16.716201060666645,-4.11095640652964,,,,,,,,,,129.0,-9.0
401607352,2023-12-28,Oregon State Beavers,UCLA Bruins,66.8,64.0,130.8,67.8,65.4,133.2,,,,,,,52.0,7.0,6.0,False,False,False,,,,,0.0,,,,,0.0,7.748818620744063,12.605244654137003,-4.856426033392942,,,,,,,,,,131.0,-7.0
401607357,2023-12-30,Oregon Ducks,UCLA Bruins,79.2,76.2,155.4,66.4,68.2,134.6,,,,,,,64.0,2.0,2.0,False,False,False,,,,,0.0,,,,,0.0,12.891612359104464,12.605244654137003,0.2863677049674589,,,,,,,,,,123.0,5.0
401607363,2024-01-03,UCLA Bruins,Stanford Cardinal,65.2,67.2,132.4,80.6,72.0,152.6,,,,,,,56.0,4.0,3.0,False,False,False,,,,,0.0,,,,,0.0,12.605244654137003,8.047838109302672,4.557406544834333,,,,,,,,,,112.0,-6.0
