game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,target_total,target_margin,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,home_conf,away_conf
400915808,2016-12-29,Loyola Marymount Lions,Saint Mary's Gaels,,,,69.8,52.4,122.2,132,-12,59.0,3.0,7.0,False,False,False,,,,,,,,,,0.0,1.5303280731577222,14.548310717810889,-13.017982644653165,,,,,,,,,,WCC,WCC
400915811,2016-12-31,Pacific Tigers,Gonzaga Bulldogs,,,,85.8,63.4,149.2,142,-20,63.0,16.0,10.0,False,False,False,,,,,,,,,,0.0,-2.103191357183825,23.854299613828257,-25.95749097101208,,,,,,,,,,WCC,WCC
400915812,2016-12-31,Saint Mary's Gaels,San Diego Toreros,74.0,51.4,125.4,,,,132,12,58.0,2.0,44.0,False,False,False,,,,,0.0,,,,,,14.548310717810889,-2.3203618197667786,16.868672537577666,,,,,,,,,,WCC,WCC
400915817,2017-01-05,San Francisco Dons,Gonzaga Bulldogs,,,,85.6,63.2,148.8,175,-15,82.0,11.0,5.0,False,False,False,,,,,,,,,,0.0,6.098989135344678,23.854299613828257,-17.75531047848358,,,,,,,,,,WCC,WCC
400915823,2017-01-07,San Francisco Dons,Saint Mary's Gaels,,,,73.2,56.2,129.4,115,-11,54.0,2.0,2.0,False,False,False,,,,,,,,,,0.0,6.098989135344678,14.548310717810889,-8.449321582466208,,,,,,,,,,WCC,WCC
400915820,2017-01-07,Portland Pilots,Gonzaga Bulldogs,,,,85.0,65.0,150.0,0,0,,22.0,2.0,False,False,False,,,,,,,,,,0.0,1.1851652382300888,23.854299613828257,-22.66913437559817,,,,,,,,,,WCC,WCC
400915826,2017-01-12,Gonzaga Bulldogs,Loyola Marymount Lions,72.8,56.4,129.2,,,,148,38,81.0,5.0,14.0,False,False,False,,,,,0.0,,,,,,23.854299613828257,1.5303280731577222,22.32397154067053,,,,,,,,,,WCC,WCC
400915828,2017-01-12,Portland Pilots,Saint Mary's Gaels,,,,72.4,57.4,129.8,107,-41,46.0,5.0,5.0,False,False,False,,,,,,,,,,0.0,1.1851652382300888,14.548310717810889,-13.363145479580798,,,,,,,,,,WCC,WCC
400915833,2017-01-14,Gonzaga Bulldogs,Saint Mary's Gaels,74.2,52.2,126.4,72.4,54.6,127.0,135,23,77.0,2.0,2.0,False,False,False,,,,,0.0,,,,,0.0,23.854299613828257,14.548310717810889,9.30598889601737,,,,,,,,,,WCC,WCC
400915836,2017-01-19,Saint Mary's Gaels,Pacific Tigers,69.2,58.4,127.6,,,,112,12,58.0,5.0,19.0,False,False,False,,,,,0.0,,,,,,14.548310717810889,-2.103191357183825,16.651502074994713,,,,,,,,,,WCC,WCC
400915840,2017-01-21,Gonzaga Bulldogs,Portland Pilots,69.6,50.4,120.0,,,,125,21,57.0,7.0,9.0,False,False,False,,,,,0.0,,,,,,23.854299613828257,1.1851652382300888,22.66913437559817,,,,,,,,,,WCC,WCC
400915842,2017-01-21,Saint Mary's Gaels,Pepperdine Waves,67.2,56.4,123.6,,,,150,20,80.0,2.0,61.0,False,False,False,,,,,0.0,,,,,,14.548310717810889,0.0256084716838382,14.522702246127048,,,,,,,,,,WCC,WCC
400933945,2017-01-23,Portland Pilots,Gonzaga Bulldogs,49.4,65.6,115.0,68.0,48.6,116.6,147,-19,61.0,2.0,2.0,False,False,False,,,,,0.0,,,,,0.0,1.1851652382300888,23.854299613828257,-22.66913437559817,,,,,,,,,,WCC,WCC
400915844,2017-01-26,Gonzaga Bulldogs,San Diego Toreros,65.6,45.4,111.0,,,,122,36,60.0,3.0,26.0,False,False,False,,,,,0.0,,,,,,23.854299613828257,-2.3203618197667786,26.174661433595038,,,,,,,,,,WCC,WCC
400915847,2017-01-26,Saint Mary's Gaels,San Francisco Dons,68.0,55.8,123.8,,,,112,20,60.0,5.0,19.0,False,False,False,,,,,0.0,,,,,,14.548310717810889,6.098989135344678,8.449321582466208,,,,,,,,,,WCC,WCC
400915853,2017-01-28,Pepperdine Waves,Gonzaga Bulldogs,,,,81.4,54.0,135.4,145,-47,64.0,7.0,2.0,False,False,False,,,,,,,,,,0.0,0.0256084716838382,23.854299613828257,-23.828691142144415,,,,,,,,,,WCC,WCC
400915852,2017-01-28,Santa Clara Broncos,Saint Mary's Gaels,,,,68.6,54.6,123.2,131,-13,65.0,65.0,2.0,False,False,False,,,,,,,,,,0.0,0.5015678065995146,14.548310717810889,-14.046742911211371,,,,,,,,,,WCC,WCC
400915858,2017-02-02,Pacific Tigers,Saint Mary's Gaels,,,,68.2,59.8,128.0,144,-4,75.0,14.0,5.0,False,False,False,,,,,,,,,,0.0,-2.103191357183825,14.548310717810889,-16.651502074994713,,,,,,,,,,WCC,WCC
400915863,2017-02-04,Gonzaga Bulldogs,Santa Clara Broncos,83.2,56.6,139.8,,,,145,35,60.0,2.0,7.0,False,False,False,,,,,0.0,,,,,,23.854299613828257,0.5015678065995146,23.352731807228743,,,,,,,,,,WCC,WCC
400915860,2017-02-04,San Diego Toreros,Saint Mary's Gaels,,,,71.8,58.0,129.8,98,-44,41.0,9.0,2.0,False,False,False,,,,,,,,,,0.0,-2.3203618197667786,14.548310717810889,-16.868672537577666,,,,,,,,,,WCC,WCC
400915864,2017-02-09,Loyola Marymount Lions,Gonzaga Bulldogs,,,,86.6,57.2,143.8,150,-30,78.0,28.0,5.0,False,False,False,,,,,,,,,,0.0,1.5303280731577222,23.854299613828257,-22.32397154067053,,,,,,,,,,WCC,WCC
400915866,2017-02-09,Saint Mary's Gaels,Portland Pilots,73.6,53.4,127.0,46.8,62.4,109.2,92,10,44.0,5.0,17.0,False,False,False,,,,,0.0,,,,,0.0,14.548310717810889,1.1851652382300888,13.363145479580798,,,,,,,,,,WCC,WCC
400915873,2017-02-11,Saint Mary's Gaels,Gonzaga Bulldogs,66.8,48.6,115.4,88.0,56.4,144.4,138,-10,71.0,2.0,2.0,False,False,False,,,,,0.0,,,,,0.0,14.548310717810889,23.854299613828257,-9.30598889601737,,,,,,,,,,WCC,WCC
400915874,2017-02-16,Gonzaga Bulldogs,San Francisco Dons,87.0,60.6,147.6,60.8,73.6,134.4,157,35,77.0,5.0,21.0,False,False,False,,,,,0.0,,,,,0.0,23.854299613828257,6.098989135344678,17.75531047848358,,,,,,,,,,WCC,WCC
400915876,2017-02-16,Saint Mary's Gaels,Loyola Marymount Lions,66.4,54.2,120.6,,,,129,33,71.0,5.0,7.0,False,False,False,,,,,0.0,,,,,,14.548310717810889,1.5303280731577222,13.017982644653165,,,,,,,,,,WCC,WCC
400915879,2017-02-18,Gonzaga Bulldogs,Pacific Tigers,87.0,63.0,150.0,65.4,78.6,144.0,143,21,73.0,2.0,16.0,False,False,False,,,,,0.0,,,,,0.0,23.854299613828257,-2.103191357183825,25.95749097101208,,,,,,,,,,WCC,WCC
400915884,2017-02-23,San Diego Toreros,Gonzaga Bulldogs,,,,86.4,60.2,146.6,134,-58,60.0,19.0,5.0,False,False,False,,,,,,,,,,0.0,-2.3203618197667786,23.854299613828257,-26.174661433595038,,,,,,,,,,WCC,WCC
400915887,2017-02-23,Pepperdine Waves,Saint Mary's Gaels,,,,67.4,49.4,116.8,127,-29,58.0,26.0,5.0,False,False,False,,,,,,,,,,0.0,0.0256084716838382,14.548310717810889,-14.522702246127048,,,,,,,,,,WCC,WCC
