game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,target_total,target_margin
401576157,2023-11-09,Rhode Island Rams,Fairfield Stags,,,,,,,,,,,,,73.0,,,False,False,False,,,,,,,,,,,3.2391543832346947,3.286469729593324,-0.0473153463586291,,,,,,,,,,173.0,13.0
401576158,2023-11-13,Fairfield Stags,Mount Saint Mary (NY) Knights,,,,,,,,,,,,,55.0,4.0,,False,False,False,,,,,,,,,,,3.286469729593324,-8.097467696797098,11.38393742639042,,,,,,,,,,137.0,47.0
401576160,2023-11-18,Fairfield Stags,Queens University Royals,,,,,,,,,,,,,54.0,5.0,,False,False,True,,,,,,,,,,,3.286469729593324,3.5696166802533065,-0.2831469506599826,,,,,,,,,,132.0,-6.0
401574608,2023-11-24,Fairfield Stags,New Hampshire Wildcats,,,,,,,,,,,,,72.0,6.0,3.0,False,False,False,,,,,,,,,,,3.286469729593324,0.1479406066971083,3.138529122896216,,,,,,,,,,163.0,-3.0
401594289,2023-12-01,Fairfield Stags,Iona Gaels,,,,73.0,75.8,148.8,,,,,,,66.0,7.0,2.0,False,False,False,,,,,,,,,,0.0,3.286469729593324,2.2406965294090457,1.045773200184278,,,,,,,,,,145.0,-11.0
401594290,2023-12-03,Rider Broncs,Fairfield Stags,60.8,76.8,137.6,76.4,73.6,150.0,,,,,,,90.0,2.0,2.0,False,False,False,,,,,0.0,,,,,0.0,0.1988394381150614,3.286469729593324,-3.0876302914782623,,,,,,,,,,169.0,-7.0
401576161,2023-12-06,Yale Bulldogs,Fairfield Stags,74.0,74.4,148.4,78.0,71.2,149.2,,,,,,,62.0,7.0,3.0,False,False,False,,,,,0.0,,,,,0.0,10.365519494699456,3.286469729593324,7.079049765106132,,,,,,,,,,146.0,-4.0
401576163,2023-12-17,Fairfield Stags,Wagner Seahawks,74.6,76.4,151.0,57.6,68.2,125.8,,,,,,,53.0,11.0,7.0,False,False,False,,,,,0.0,,,,,0.0,3.286469729593324,2.0964536186414056,1.1900161109519185,,,,,,,,,,114.0,12.0
401576164,2023-12-21,Fairleigh Dickinson Knights,Fairfield Stags,77.4,85.2,162.6,74.6,72.8,147.4,,,,,,,82.0,10.0,4.0,False,False,False,,,,,0.0,,,,,0.0,2.0840107011775486,3.286469729593324,-1.2024590284157752,,,,,,,,,,161.0,-23.0
401576165,2023-12-30,Fairfield Stags,Le Moyne Dolphins,77.0,70.0,147.0,72.2,67.8,140.0,,,,,,,64.0,9.0,9.0,False,False,False,,,,,0.0,,,,,0.0,3.286469729593324,0.290884798351805,2.9955849312415186,,,,,,,,,,150.0,6.0
401594291,2024-01-05,Siena Saints,Fairfield Stags,61.2,78.4,139.6,79.2,68.8,148.0,,,,,,,69.0,6.0,6.0,False,False,False,,,,,0.0,,,,,0.0,-3.1682594057996947,3.286469729593324,-6.454729135393018,,,,,,,,,,162.0,-24.0
401594292,2024-01-07,Fairfield Stags,Marist Red Foxes,80.2,66.4,146.6,65.6,59.4,125.0,,,,,,,68.0,2.0,8.0,False,False,False,,,,,0.0,,,,,0.0,3.286469729593324,2.712411969269906,0.5740577603234178,,,,,,,,,,143.0,21.0
401594293,2024-01-12,Niagara Purple Eagles,Fairfield Stags,73.0,72.0,145.0,81.6,64.4,146.0,,,,,,,88.0,5.0,5.0,False,False,False,,,,,0.0,,,,,0.0,0.1375930907633175,3.286469729593324,-3.1488766388300062,,,,,,,,,,168.0,24.0
401594260,2024-01-15,Canisius Golden Griffins,Fairfield Stags,73.8,74.8,148.6,83.4,73.4,156.8,,,,,,,75.0,3.0,3.0,False,False,False,,,,,0.0,,,,,0.0,-2.6269539652437204,3.286469729593324,-5.913423694837045,,,,,,,,,,151.0,-25.0
401594294,2024-01-19,Fairfield Stags,Saint Peter's Peacocks,82.6,72.2,154.8,72.0,63.4,135.4,,,,,,,63.0,4.0,5.0,False,False,False,,,,,0.0,,,,,0.0,3.286469729593324,2.6847138522816936,0.6017558773116303,,,,,,,,,,143.0,9.0
401594295,2024-01-21,Manhattan Jaspers,Fairfield Stags,61.6,75.4,137.0,82.2,71.2,153.4,,,,79.26666666666667,71.2,150.46666666666667,73.0,7.0,2.0,False,False,False,,,,,0.0,,,,,0.0,-0.6209180947481818,3.286469729593324,-3.9073878243415057,,,,,,,,,,157.0,-7.0
401594296,2024-01-28,Fairfield Stags,Quinnipiac Bobcats,80.0,72.4,152.4,78.8,67.2,146.0,79.4,70.0,149.4,77.26666666666667,72.46666666666667,149.73333333333332,65.0,7.0,3.0,False,False,False,,,,,0.0,,,,,0.0,3.286469729593324,5.269636353362446,-1.9831666237691223,,,,,,,,,,130.0,-2.0
401594297,2024-02-02,Iona Gaels,Fairfield Stags,77.4,69.0,146.4,76.4,73.4,149.8,72.73333333333333,67.93333333333334,140.66666666666666,77.53333333333333,71.4,148.93333333333334,88.0,7.0,5.0,False,False,False,,,,,0.0,,,,,0.0,2.2406965294090457,3.286469729593324,-1.045773200184278,,,,,,,,,,173.0,9.0
401594298,2024-02-04,Fairfield Stags,Manhattan Jaspers,78.4,72.4,150.8,73.6,80.0,153.6,78.8,72.86666666666666,151.66666666666666,66.8,78.4,145.2,66.0,2.0,2.0,False,False,False,,,,,0.0,,,,,0.0,3.286469729593324,-0.6209180947481818,3.9073878243415057,,,,,,,,,,145.0,9.0
401594299,2024-02-08,Fairfield Stags,Rider Broncs,76.2,73.4,149.6,76.0,72.4,148.4,78.6,71.86666666666666,150.46666666666667,75.53333333333333,76.66666666666667,152.2,74.0,4.0,4.0,False,False,False,,,,,0.0,,,,,0.0,3.286469729593324,0.1988394381150614,3.0876302914782623,,,,,,,,,,151.0,17.0
