game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,target_total,target_margin,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum
400917486,2016-11-21,Canisius Golden Griffins,UT Martin Skyhawks,,,,,,,,,,,,,141,-3,68.0,,,False,False,False,,,,,,,,,,,-3.091209966728943,1.0833814082173807,-4.174591374946324,,,,,,,,,
400917532,2016-12-12,Canisius Golden Griffins,UAlbany Great Danes,,,,,,,,,,,,,141,13,59.0,21.0,,False,False,False,,,,,,,,,,,-3.091209966728943,1.2893422097571627,-4.3805521764861055,,,,,,,,,
400917561,2017-01-02,Canisius Golden Griffins,Siena Saints,,,,,,,,,,,,,161,3,85.0,21.0,,False,False,False,,,,,,,,,,,-3.091209966728943,-1.130208919356782,-1.9610010473721613,,,,,,,,,
400917594,2017-01-20,Quinnipiac Bobcats,Canisius Golden Griffins,69.0,79.6,148.6,,,,,,,,,,185,5,79.0,11.0,18.0,False,False,False,,,,,0.0,,,,,,-2.1547263247536703,-3.091209966728943,0.9364836419752728,,,,,,,,,
400917626,2017-02-10,Canisius Golden Griffins,Niagara Purple Eagles,,,,,,,,,,,,,175,-13,75.0,21.0,39.0,False,False,False,,,,,,,,,,,-3.091209966728943,-3.027123878261657,-0.064086088467286,,,,,,,,,
400917639,2017-02-17,Rider Broncs,Canisius Golden Griffins,,,,79.8,80.8,160.6,,,,,,,162,-8,78.0,14.0,7.0,False,False,False,,,,,,,,,,0.0,-0.2312022736069715,-3.091209966728943,2.860007693121972,,,,,,,,,
400917650,2017-02-24,Canisius Golden Griffins,Fairfield Stags,83.0,81.8,164.8,,,,,,,,,,113,-3,67.0,7.0,7.0,False,False,False,,,,,0.0,,,,,,-3.091209966728943,-3.81845871670265,0.7272487499737061,,,,,,,,,
400946487,2017-03-14,Samford Bulldogs,Canisius Golden Griffins,,,,78.6,80.6,159.2,,,,,,,152,4,67.0,71.0,18.0,False,False,False,,,,,,,,,,0.0,3.294260744043432,-3.091209966728943,6.385470710772375,,,,,,,,,
400991129,2018-01-05,Quinnipiac Bobcats,Canisius Golden Griffins,78.4,82.0,160.4,77.0,80.4,157.4,,,,,,,156,-8,82.0,322.0,297.0,False,False,False,,,,,0.0,,,,,0.0,-2.1547263247536703,-3.091209966728943,0.9364836419752728,,,,,,,,,
400991139,2018-01-12,Canisius Golden Griffins,Saint Peter's Peacocks,75.4,76.2,151.6,64.8,67.0,131.8,,,,,,,128,12,67.0,7.0,7.0,False,False,False,,,,,0.0,,,,,0.0,-3.091209966728943,1.3025174255707086,-4.393727392299652,,,,,,,,,
401082697,2018-11-19,Florida State Seminoles,Canisius Golden Griffins,72.8,65.8,138.6,73.2,69.0,142.2,76.73333333333333,73.53333333333333,150.26666666666668,,,,154,32,69.0,8.0,311.0,False,False,False,,,,,0.0,,,,,0.0,13.697727442274784,-3.091209966728943,16.788937409003726,,,,,,,,,
