game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
401804963,Liberty Flames,Sam Houston Bearkats,home,-5.0,-5.0,4.862469153274479
401804964,Delaware Blue Hens,Louisiana Tech Bulldogs,home,-5.5,-5.5,5.285826128843878
401804965,UTEP Miners,Jacksonville State Gamecocks,home,-2.0,-2.0,1.9577529845963664
401804966,New Mexico State Aggies,Kennesaw State Owls,home,-2.5,-2.5,2.6560757007757774
401804967,Florida International Panthers,Western Kentucky Hilltoppers,home,-5.0,-5.0,4.881775638589494
401804968,Missouri State Bears,Middle Tennessee Blue Raiders,home,-3.0,-3.0,2.9968008146516905
401805214,Abilene Christian Wildcats,UT Arlington Mavericks,home,-6.0,-6.0,5.778863117094291
401805215,Utah Tech Trailblazers,Utah Valley Wolverines,home,-5.0,-5.0,4.911310344277187
401805216,Southern Utah Thunderbirds,California Baptist Lancers,home,-2.0,-2.0,1.8049105989405645
401808281,Kentucky Wildcats,Florida Gators,home,-2.5,-2.5,2.4335413786458733
401808282,LSU Tigers,Texas A&M Aggies,home,-5.0,-5.0,4.963039476080664
401808283,Ole Miss Rebels,South Carolina Gamecocks,home,-5.5,-5.5,5.638967024190256
401808284,Mississippi State Bulldogs,Georgia Bulldogs,home,-2.0,-2.0,1.8511653047804504
401808285,Missouri Tigers,Arkansas Razorbacks,home,-2.0,-2.0,2.04753776074049
401808286,Tennessee Volunteers,Vanderbilt Commodores,home,-5.5,-5.5,5.395511692048615
401808287,Texas Longhorns,Oklahoma Sooners,home,-3.0,-3.0,3.070814539812545
401808288,Alabama Crimson Tide,Auburn Tigers,home,-5.5,-5.5,5.350257047041411
401809104,UC Santa Barbara Gauchos,UC San Diego Tritons,home,-2.0,-2.0,2.104435482283621
401809122,UC Irvine Anteaters,UC Davis Aggies,home,-2.5,-2.5,2.5515599004892904
401809152,Hawai'i Rainbow Warriors,Long Beach State Beach,home,-5.0,-5.0,5.194188040532774
401809164,Cal Poly Mustangs,Cal State Bakersfield Roadrunners,home,-5.5,-5.5,5.44684793881409
401818337,Yale Bulldogs,Princeton Tigers,home,-2.5,-2.5,2.356382038539925
401820576,Nevada Wolf Pack,Air Force Falcons,home,-2.5,-2.5,2.342798259034842
401820787,Clemson Tigers,Georgia Tech Yellow Jackets,home,-5.5,-5.5,5.731437390362693
401820788,Duke Blue Devils,North Carolina Tar Heels,home,-4.5,-4.5,4.2632655259134085
401820789,Florida State Seminoles,SMU Mustangs,home,-5.5,-5.5,5.511873005804298
401820790,Miami Hurricanes,Louisville Cardinals,home,-3.0,-3.0,3.117236011672686
401820791,NC State Wolfpack,Stanford Cardinal,home,-5.0,-5.0,4.99447917948934
401820792,Syracuse Orange,Pittsburgh Panthers,home,-2.5,-2.5,2.585092507199414
401820793,Boston College Eagles,Notre Dame Fighting Irish,home,-5.5,-5.5,5.559416372735109
401820794,Virginia Cavaliers,Virginia Tech Hokies,home,-4.5,-4.5,4.486033242959372
401820795,Wake Forest Demon Deacons,California Golden Bears,home,-2.0,-2.0,1.8019755091912275
401822973,Marquette Golden Eagles,UConn Huskies,home,-5.0,-5.0,5.195999932677336
401822974,Villanova Wildcats,Xavier Musketeers,home,-5.5,-5.5,5.431264068017358
401822975,DePaul Blue Demons,Butler Bulldogs,home,-3.0,-3.0,2.8534624740794485
401822976,Georgetown Hoyas,Providence Friars,home,-5.5,-5.5,5.264891525783811
401823186,Cal State Northridge Matadors,Cal State Fullerton Titans,home,-2.0,-2.0,1.820379401419964
401823806,Grand Canyon Lopes,Fresno State Bulldogs,home,-2.5,-2.5,2.33370166992961
401823834,Colorado State Rams,Boise State Broncos,home,-3.5,-3.5,3.367861428439629
401825562,Minnesota Golden Gophers,Northwestern Wildcats,home,-5.0,-5.0,5.033537641456174
401825563,Ohio State Buckeyes,Indiana Hoosiers,home,-3.0,-3.0,2.802262842553473
401825564,Oregon Ducks,Washington Huskies,home,-5.0,-5.0,4.85914061485407
401825565,Purdue Boilermakers,Wisconsin Badgers,home,-4.0,-4.0,4.203790856857773
401825566,USC Trojans,UCLA Bruins,home,-3.0,-3.0,3.13093787481872
401827723,Baylor Bears,Utah Utes,home,-4.5,-4.5,4.534992675087554
