game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
401851173,NC State Wolfpack,Pittsburgh Panthers,home,-5.0,-5.0,4.857270603146004
401851174,Louisville Cardinals,SMU Mustangs,home,-5.0,-5.0,4.921227553250625
401851175,Florida State Seminoles,California Golden Bears,home,-3.0,-3.0,2.9215696075754045
401851176,Clemson Tigers,Wake Forest Demon Deacons,home,-5.5,-5.5,5.474118312290464
401851221,Memphis Tigers,Tulane Green Wave,home,-5.5,-5.5,5.712880697202129
401851222,Florida Atlantic Owls,Temple Owls,home,-4.5,-4.5,4.606578782959751
401851258,La Salle Explorers,St. Bonaventure Bonnies,home,-5.0,-5.0,4.823040357957123
401851260,Richmond Spiders,Loyola Chicago Ramblers,home,-2.0,-2.0,2.0354812266554445
401851289,Iowa State Cyclones,Arizona State Sun Devils,home,-3.0,-3.0,2.9641759085650787
401851291,UCF Knights,Cincinnati Bearcats,home,-3.0,-3.0,2.8207341470686336
401851293,West Virginia Mountaineers,BYU Cougars,home,-3.0,-3.0,2.9016899666758684
401851294,TCU Horned Frogs,Oklahoma State Cowboys,home,-3.5,-3.5,3.3292554760009203
401851308,Butler Bulldogs,Providence Friars,home,-5.0,-5.0,5.033289872770584
401851309,Marquette Golden Eagles,Xavier Musketeers,home,-4.5,-4.5,4.308893130763489
401851310,DePaul Blue Demons,Georgetown Hoyas,home,-5.5,-5.5,5.444030527238418
401851336,Montana Grizzlies,Idaho Vandals,home,-3.5,-3.5,3.387237387880848
401851365,Iowa Hawkeyes,Maryland Terrapins,home,-4.0,-4.0,4.122068341343052
401851367,Washington Huskies,USC Trojans,home,-3.5,-3.5,3.4904739967096954
401851369,Indiana Hoosiers,Northwestern Wildcats,home,-4.0,-4.0,4.036590254920898
401851370,Minnesota Golden Gophers,Rutgers Scarlet Knights,home,-5.0,-5.0,4.992946257751006
401851391,UC San Diego Tritons,Cal Poly Mustangs,home,-2.5,-2.5,2.722602959391325
401851392,UC Davis Aggies,UC Santa Barbara Gauchos,home,-5.5,-5.5,5.540457341935534
401851407,Liberty Flames,Missouri State Bears,home,-5.0,-5.0,4.793194109322068
401851408,Sam Houston Bearkats,New Mexico State Aggies,home,-2.5,-2.5,2.722078987598971
401851472,Morgan State Bears,Delaware State Hornets,home,-2.0,-2.0,2.1793738020295503
401851495,UNLV Rebels,Wyoming Cowboys,home,-4.5,-4.5,4.424504448333549
401851496,Nevada Wolf Pack,Air Force Falcons,home,-2.5,-2.5,2.676762184674722
401851497,Colorado State Rams,Fresno State Bulldogs,home,-5.5,-5.5,5.534574915463162
401851498,Boise State Broncos,San José State Spartans,home,-4.5,-4.5,4.639576653565941
401851549,Lehigh Mountain Hawks,Boston University Terriers,home,-3.0,-3.0,2.9074219016272846
401851557,Kentucky Wildcats,LSU Tigers,home,-5.0,-5.0,4.814802693255118
401851558,Auburn Tigers,Mississippi State Bulldogs,home,-4.5,-4.5,4.590796814091753
401851559,Texas Longhorns,Ole Miss Rebels,home,-2.5,-2.5,2.326183742237857
401851560,Oklahoma Sooners,South Carolina Gamecocks,home,-5.0,-5.0,5.204444431721308
401851614,Stephen F. Austin Lumberjacks,McNeese Cowboys,home,-2.0,-2.0,1.9399595514118777
401851718,Bethune-Cookman Wildcats,Prairie View A&M Panthers,home,-5.0,-5.0,5.052160983642116
401851721,Florida A&M Rattlers,Jackson State Tigers,home,-5.0,-5.0,5.057259012222668
401851733,Abilene Christian Wildcats,Tarleton State Texans,home,-5.0,-5.0,4.964262935470703
