game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
401828181,Temple Owls,Florida Atlantic Owls,away,4.5,4.5,-4.544934564488326
401825454,Maryland Terrapins,Penn State Nittany Lions,away,7.0,7.0,-7.02289525938258
401826819,Army Black Knights,American University Eagles,away,1.5,1.5,-1.665436243239247
401828184,South Florida Bulls,Wichita State Shockers,home,-8.0,-8.0,7.913756502186876
401828180,East Carolina Pirates,Charlotte 49ers,home,-1.5,-1.5,1.3138060377745182
401817630,Green Bay Phoenix,Oakland Golden Grizzlies,away,0.5,0.5,-0.4247909666312293
401817629,Purdue Fort Wayne Mastodons,Milwaukee Panthers,home,-3.0,-3.0,2.929550889739854
401843145,Eastern Illinois Panthers,Blackburn Beavers,away,10.5,10.5,-10.31327999518764
401828179,UAB Blazers,Tulsa Golden Hurricane,away,3.0,3.0,-3.191415086627295
401828183,Tulane Green Wave,North Texas Mean Green,away,7.0,7.0,-6.878450414963997
401828182,Memphis Tigers,UTSA Roadrunners,home,-1.0,-1.0,1.0763711542782914
401827631,Houston Cougars,Arizona State Sun Devils,away,4.5,4.5,-4.253351686034274
401829207,San Francisco Dons,Washington State Cougars,away,5.0,5.0,-5.160287044890691
