game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
401851170,Stanford Cardinal,Pittsburgh Panthers,home,-3.0,-3.0,2.874748217075712
401851171,SMU Mustangs,Syracuse Orange,home,-5.5,-5.5,5.255685491929116
401851172,Virginia Tech Hokies,Wake Forest Demon Deacons,home,-5.0,-5.0,4.750242348158711
401851202,UMBC Retrievers,UMass Lowell River Hawks,home,-5.0,-5.0,5.064604186540945
401851204,Vermont Catamounts,NJIT Highlanders,home,-2.0,-2.0,1.9209467805619864
401851282,Arizona State Sun Devils,Baylor Bears,home,-4.0,-4.0,4.1318154690482505
401851283,Cincinnati Bearcats,Utah Utes,home,-5.5,-5.5,5.655034260895045
401851285,BYU Cougars,Kansas State Wildcats,home,-4.5,-4.5,4.708145325917048
401851287,Colorado Buffaloes,Oklahoma State Cowboys,home,-5.5,-5.5,5.270279315710368
401851334,Portland State Vikings,Montana Grizzlies,home,-2.0,-2.0,2.1635872875011866
401851335,Eastern Washington Eagles,Idaho Vandals,home,-4.5,-4.5,4.523097842206426
401851362,Oregon Ducks,Maryland Terrapins,home,-3.0,-3.0,3.201783938640922
401851363,Northwestern Wildcats,Penn State Nittany Lions,home,-4.5,-4.5,4.675904136290648
401851405,Florida International Panthers,Missouri State Bears,home,-5.0,-5.0,5.200795402679392
401851406,Jacksonville State Gamecocks,New Mexico State Aggies,home,-4.0,-4.0,4.112525094091566
401851434,Wright State Raiders,Detroit Mercy Titans,home,-2.5,-2.5,2.661324690926788
401851467,Merrimack Warriors,Siena Saints,home,-4.5,-4.5,4.384010043963051
401851521,Long Island University Sharks,Mercyhurst Lakers,home,-5.5,-5.5,5.448008681707963
401851611,Stephen F. Austin Lumberjacks,Texas A&M-Corpus Christi Islanders,home,-4.5,-4.5,4.28288385029459
401851612,McNeese Cowboys,UT Rio Grande Valley Vaqueros,home,-4.5,-4.5,4.328123280163559
401851716,Prairie View A&M Panthers,Alcorn State Braves,home,-2.0,-2.0,1.9749292665582616
401851717,Jackson State Tigers,Grambling Tigers,home,-3.0,-3.0,2.903533078664006
401851762,Gonzaga Bulldogs,Santa Clara Broncos,home,-5.0,-5.0,5.06375069117387
401856433,Hofstra Pride,Monmouth Hawks,home,-5.0,-5.0,4.829410897164341
