game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
401808639,Marshall Thundering Herd,South Alabama Jaguars,home,-4.0,-4.0,4.22826034626835
401808640,Old Dominion Monarchs,Louisiana Ragin' Cajuns,home,-3.5,-3.5,3.42707059902128
401808719,East Texas A&M Lions,SE Louisiana Lions,home,-4.5,-4.5,4.642415792480216
401808885,Northwestern State Demons,McNeese Cowboys,home,-3.5,-3.5,3.5191200161125784
401808914,Incarnate Word Cardinals,New Orleans Privateers,home,-5.0,-5.0,5.188784984828674
401808930,Houston Christian Huskies,Nicholls Colonels,home,-5.0,-5.0,5.064897092853244
401808973,Texas A&M-Corpus Christi Islanders,Stephen F. Austin Lumberjacks,home,-3.0,-3.0,2.849645927615092
401808983,UT Rio Grande Valley Vaqueros,Lamar Cardinals,home,-3.0,-3.0,2.83910436703536
401812070,Stony Brook Seawolves,Drexel Dragons,home,-3.0,-3.0,2.9562188478535614
401820747,Duke Blue Devils,Syracuse Orange,home,-6.0,-6.0,5.757745386113827
401820819,Iowa State Cyclones,Houston Cougars,home,-3.0,-3.0,2.86730514844632
401822776,South Carolina State Bulldogs,Coppin State Eagles,home,-2.0,-2.0,1.9407650585174112
401823053,Maryland Eastern Shore Hawks,Norfolk State Spartans,home,-5.0,-5.0,4.903283839781803
401824374,Boston University Terriers,Colgate Raiders,home,-4.5,-4.5,4.553866430720365
401827033,Texas Southern Tigers,Southern Jaguars,home,-3.5,-3.5,3.508530036760499
401827077,Prairie View A&M Panthers,Grambling Tigers,home,-2.5,-2.5,2.735451567075919
401827123,Jackson State Tigers,Bethune-Cookman Wildcats,home,-3.0,-3.0,2.9704658294627486
401827147,Alabama A&M Bulldogs,Arkansas-Pine Bluff Golden Lions,home,-4.5,-4.5,4.600147862079849
401827167,Alabama State Hornets,Mississippi Valley State Delta Devils,home,-5.5,-5.5,5.351730627279583
401828694,North Carolina Central Eagles,Morgan State Bears,home,-2.5,-2.5,2.717931897675532
401829690,Alcorn State Braves,Florida A&M Rattlers,home,-4.0,-4.0,4.127758278856201
401830242,Delaware State Hornets,Howard Bison,home,-4.5,-4.5,4.494782105481444
401858742,Tarleton State Texans,Abilene Christian Wildcats,home,-2.5,-2.5,2.259312616951358
401859836,Long Island University Sharks,Wagner Seahawks,home,-5.0,-5.0,4.948181078482172
