game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
401804957,Delaware Blue Hens,Sam Houston Bearkats,home,-4.5,-4.5,4.660480355681158
401804958,Liberty Flames,Louisiana Tech Bulldogs,home,-5.0,-5.0,5.023600546346141
401804959,New Mexico State Aggies,Jacksonville State Gamecocks,home,-3.0,-3.0,3.249734376142649
401804960,UTEP Miners,Kennesaw State Owls,home,-2.5,-2.5,2.565410776868432
401804961,Missouri State Bears,Western Kentucky Hilltoppers,home,-5.5,-5.5,5.599166475750823
401804962,Florida International Panthers,Middle Tennessee Blue Raiders,home,-5.0,-5.0,5.231126803919032
401805211,California Baptist Lancers,Abilene Christian Wildcats,home,-2.0,-2.0,1.9122240451241783
401805212,Tarleton State Texans,UT Arlington Mavericks,home,-5.5,-5.5,5.272157149548684
401805213,Southern Utah Thunderbirds,Utah Valley Wolverines,home,-4.0,-4.0,4.114795810650803
401809103,Cal State Fullerton Titans,UC San Diego Tritons,home,-4.0,-4.0,4.063985252631184
401809121,UC Irvine Anteaters,Cal Poly Mustangs,home,-3.0,-3.0,2.966267893185369
401809138,Long Beach State Beach,UC Davis Aggies,home,-5.0,-5.0,4.827549856955224
401809151,Hawai'i Rainbow Warriors,UC Riverside Highlanders,home,-4.5,-4.5,4.699024601965601
401822780,Morgan State Bears,Coppin State Eagles,home,-2.0,-2.0,1.926007847809152
401823056,Maryland Eastern Shore Hawks,Delaware State Hornets,home,-2.5,-2.5,2.678082168365008
401823271,Cal State Bakersfield Roadrunners,Cal State Northridge Matadors,home,-4.0,-4.0,4.23776743213825
401825560,Iowa Hawkeyes,Michigan Wolverines,home,-5.5,-5.5,5.324088697326387
401825561,Michigan State Spartans,Rutgers Scarlet Knights,home,-4.5,-4.5,4.423474979647832
401827038,Alabama A&M Bulldogs,Southern Jaguars,home,-4.5,-4.5,4.288006639314126
401827082,Texas Southern Tigers,Prairie View A&M Panthers,home,-3.0,-3.0,2.857898468071555
401827106,Alabama State Hornets,Grambling Tigers,home,-4.5,-4.5,4.729477685966334
401827126,Florida A&M Rattlers,Bethune-Cookman Wildcats,home,-3.0,-3.0,2.824313337084745
401827152,Alcorn State Braves,Arkansas-Pine Bluff Golden Lions,home,-5.5,-5.5,5.369603738245828
401828257,East Carolina Pirates,Tulsa Golden Hurricane,home,-4.5,-4.5,4.407706756979373
401828259,Temple Owls,Tulane Green Wave,home,-5.5,-5.5,5.498640066129
401828260,Memphis Tigers,South Florida Bulls,home,-5.5,-5.5,5.4915852667869975
401828670,Jackson State Tigers,Mississippi Valley State Delta Devils,home,-5.5,-5.5,5.280775372555681
401828732,Norfolk State Spartans,Howard Bison,home,-3.0,-3.0,2.8071271118961856
401829290,North Carolina Central Eagles,South Carolina State Bulldogs,home,-4.0,-4.0,4.113140508897949
401851454,Iona Gaels,Sacred Heart Pioneers,home,-5.0,-5.0,5.023332384469085
401851456,Fairfield Stags,Manhattan Jaspers,home,-5.5,-5.5,5.608573697651418
401851485,Southern Illinois Salukis,Drake Bulldogs,home,-3.5,-3.5,3.4570603366523325
401851486,Valparaiso Beacons,Indiana State Sycamores,home,-3.5,-3.5,3.4719297424406084
401851487,Northern Iowa Panthers,Evansville Purple Aces,home,-2.5,-2.5,2.4291275181089382
401851526,UT Martin Skyhawks,Eastern Illinois Panthers,home,-2.0,-2.0,2.036833494427404
401851528,Southeast Missouri State Redhawks,Lindenwood Lions,home,-2.5,-2.5,2.6896634409196505
401851543,Navy Midshipmen,Bucknell Bison,home,-3.0,-3.0,2.978133176178987
401851544,Boston University Terriers,American University Eagles,home,-3.5,-3.5,3.5955152084631385
401851545,Colgate Raiders,Loyola Maryland Greyhounds,home,-5.0,-5.0,4.854511564410376
401851546,Lehigh Mountain Hawks,Holy Cross Crusaders,home,-2.0,-2.0,1.9075118798928647
401851620,North Dakota State Bison,Oral Roberts Golden Eagles,home,-4.5,-4.5,4.617862016427503
401851622,St. Thomas-Minnesota Tommies,South Dakota State Jackrabbits,home,-3.5,-3.5,3.4768204169991104
401851698,Southern Miss Golden Eagles,James Madison Dukes,home,-2.0,-2.0,2.107411463358172
401851699,Arkansas State Red Wolves,Georgia Southern Eagles,home,-4.5,-4.5,4.414542690590171
401851745,Portland Pilots,Pepperdine Waves,home,-3.5,-3.5,3.252173754247367
401851746,Loyola Marymount Lions,San Diego Toreros,home,-4.0,-4.0,4.036407004178757
