game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
401851177,Virginia Cavaliers,NC State Wolfpack,home,-3.0,-3.0,3.047041732888335
401851178,Miami Hurricanes,Louisville Cardinals,home,-3.0,-3.0,3.0688800839226773
401851179,Duke Blue Devils,Florida State Seminoles,home,-5.0,-5.0,5.02559600914902
401851180,North Carolina Tar Heels,Clemson Tigers,home,-2.0,-2.0,2.089847022684204
401851223,Charlotte 49ers,Tulane Green Wave,home,-5.0,-5.0,5.1205885184052455
401851224,North Texas Mean Green,Florida Atlantic Owls,home,-2.0,-2.0,1.8803519720266968
401851263,Fordham Rams,George Washington Revolutionaries,home,-5.5,-5.5,5.697844332533745
401851264,George Mason Patriots,St. Bonaventure Bonnies,home,-5.0,-5.0,5.136867064544456
401851266,Duquesne Dukes,Rhode Island Rams,home,-5.5,-5.5,5.44730920168866
401851268,Davidson Wildcats,Loyola Chicago Ramblers,home,-5.0,-5.0,4.877289503394137
401851296,Texas Tech Red Raiders,Iowa State Cyclones,home,-3.0,-3.0,3.043442397977063
401851299,Arizona Wildcats,UCF Knights,home,-5.0,-5.0,5.109393912368255
401851300,Houston Cougars,BYU Cougars,home,-2.5,-2.5,2.680615902661959
401851302,Kansas Jayhawks,TCU Horned Frogs,home,-4.5,-4.5,4.506904624144186
401851311,St. John's Red Storm,Providence Friars,home,-2.5,-2.5,2.537239587625092
401851312,Seton Hall Pirates,Creighton Bluejays,home,-2.0,-2.0,1.8203726347982547
401851313,UConn Huskies,Xavier Musketeers,home,-5.0,-5.0,4.941759897831669
401851314,Villanova Wildcats,Georgetown Hoyas,home,-3.5,-3.5,3.5348728678474086
401851375,Ohio State Buckeyes,Iowa Hawkeyes,home,-2.0,-2.0,2.10932013942728
401851376,Wisconsin Badgers,Washington Huskies,home,-3.5,-3.5,3.507415064584511
401851377,Purdue Boilermakers,Northwestern Wildcats,home,-2.0,-2.0,1.816173291485408
401851378,UCLA Bruins,Rutgers Scarlet Knights,home,-3.0,-3.0,3.212477072057834
401851393,Cal State Northridge Matadors,UC San Diego Tritons,home,-4.5,-4.5,4.338070275618302
401851394,Cal State Fullerton Titans,UC Davis Aggies,home,-4.5,-4.5,4.429750233054511
401851410,Louisiana Tech Bulldogs,Middle Tennessee Blue Raiders,home,-5.5,-5.5,5.576739905667379
401851411,Western Kentucky Hilltoppers,Kennesaw State Owls,home,-2.5,-2.5,2.2925288299596507
401851473,Norfolk State Spartans,South Carolina State Bulldogs,home,-5.0,-5.0,4.8084238473835
401851474,North Carolina Central Eagles,Maryland Eastern Shore Hawks,home,-3.5,-3.5,3.344706702774477
401851499,Utah State Aggies,UNLV Rebels,home,-2.0,-2.0,1.912730974738812
401851500,Grand Canyon Lopes,Nevada Wolf Pack,home,-5.5,-5.5,5.704544542920866
401851501,San Diego State Aztecs,Colorado State Rams,home,-2.0,-2.0,2.0216076488272674
401851502,New Mexico Lobos,San José State Spartans,home,-4.5,-4.5,4.6754387282437175
401851561,Missouri Tigers,Kentucky Wildcats,home,-3.5,-3.5,3.2880182557534123
401851562,Tennessee Volunteers,Auburn Tigers,home,-2.5,-2.5,2.4172539822783103
401851563,Georgia Bulldogs,Ole Miss Rebels,home,-5.0,-5.0,5.102669483071663
401851564,Texas A&M Aggies,Oklahoma Sooners,home,-3.0,-3.0,3.129094846458118
401851719,Texas Southern Tigers,Alabama A&M Bulldogs,home,-3.0,-3.0,3.0930554904556606
401851720,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,home,-3.0,-3.0,3.195745215483945
401851734,UT Arlington Mavericks,Southern Utah Thunderbirds,home,-2.0,-2.0,2.033007917225095
401851735,Utah Tech Trailblazers,Abilene Christian Wildcats,home,-3.0,-3.0,3.124203054650457
401858186,Miami (OH) RedHawks,Massachusetts Minutemen,home,-2.0,-2.0,1.9812798370945104
401858187,Toledo Rockets,Bowling Green Falcons,home,-3.5,-3.5,3.522395753070482
401858188,Akron Zips,Buffalo Bulls,home,-4.0,-4.0,4.216298159899776
401858189,Kent State Golden Flashes,Ohio Bobcats,home,-5.0,-5.0,4.956616288821535
