game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
401804917,UTEP Miners,New Mexico State Aggies,away,0.0,0.0,-0.2240132306715287
401804919,Jacksonville State Gamecocks,Kennesaw State Owls,home,-6.5,-6.5,6.421217536084373
401805190,California Baptist Lancers,Abilene Christian Wildcats,home,-0.0,-0.0,0.0831104513540357
401805191,Southern Utah Thunderbirds,Tarleton State Texans,home,-1.0,-1.0,1.1966661181389844
401808220,Kentucky Wildcats,Tennessee Volunteers,away,0.5,0.5,-0.4215060532403756
401808224,Texas A&M Aggies,Florida Gators,away,0.0,0.0,-0.1599634278579198
401808463,Montana State Bobcats,Eastern Washington Eagles,home,-1.0,-1.0,1.2384132895451725
401808527,Weber State Wildcats,Northern Arizona Lumberjacks,home,-6.0,-6.0,6.090521692040237
401808539,Sacramento State Hornets,Portland State Vikings,home,-1.0,-1.0,0.9964081083003644
401809097,Hawai'i Rainbow Warriors,UC San Diego Tritons,home,-1.0,-1.0,0.9427742632293716
401809115,UC Santa Barbara Gauchos,UC Irvine Anteaters,home,-1.0,-1.0,1.166204689321079
401813340,Fairfield Stags,Marist Red Foxes,home,-1.0,-1.0,0.9697724008883196
401817657,Wright State Raiders,Purdue Fort Wayne Mastodons,home,-5.0,-5.0,5.00501817979481
401818414,St. Thomas-Minnesota Tommies,Oral Roberts Golden Eagles,home,-3.0,-3.0,2.9317232564386826
401820568,Air Force Falcons,San Diego State Aztecs,away,9.0,9.0,-9.214697258520545
401820722,California Golden Bears,Clemson Tigers,away,6.0,6.0,-5.950018529700524
401820727,Stanford Cardinal,Georgia Tech Yellow Jackets,away,0.0,0.0,-0.2056596999783464
401823183,Cal State Fullerton Titans,Cal State Bakersfield Roadrunners,home,-0.5,-0.5,0.743705051787158
401823828,New Mexico Lobos,Boise State Broncos,home,-1.0,-1.0,1.2239598071434317
401823855,Rider Broncs,Merrimack Warriors,home,-5.0,-5.0,4.868160833439832
401825500,UCLA Bruins,Washington Huskies,home,-4.5,-4.5,4.459909989662403
401827666,BYU Cougars,Houston Cougars,away,8.0,8.0,-8.109225011269938
401827667,Colorado Buffaloes,Arizona State Sun Devils,home,-2.5,-2.5,2.4549589534116203
401828931,Nevada Wolf Pack,Fresno State Bulldogs,home,-5.0,-5.0,5.084969868265888
401829234,Pepperdine Waves,Pacific Tigers,home,-5.5,-5.5,5.478125788942539
401829235,Loyola Marymount Lions,San Diego Toreros,home,-5.0,-5.0,5.220607868169028
401829236,Saint Mary's Gaels,San Francisco Dons,home,-5.0,-5.0,4.829391851604138
401829238,Portland Pilots,Seattle U Redhawks,away,1.5,1.5,-1.5516368459955907
401829331,Colorado State Rams,San José State Spartans,home,-5.5,-5.5,5.339851449947629
401829338,Wyoming Cowboys,Utah State Aggies,away,5.5,5.5,-5.482455466915481
401830778,Michigan State Spartans,Illinois Fighting Illini,home,-4.5,-4.5,4.339651956403988
401845844,Old Dominion Monarchs,Ohio Bobcats,home,-0.0,-0.0,0.174555742044391
