game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
401806502,Morehead State Eagles,Southern Indiana Screaming Eagles,home,-5.0,-5.0,4.786197029158582
401808257,Missouri Tigers,Tennessee Volunteers,home,-5.5,-5.5,5.441386355715536
401808260,South Carolina Gamecocks,Kentucky Wildcats,home,-3.5,-3.5,3.254715244476148
401808262,Oklahoma Sooners,Auburn Tigers,home,-2.5,-2.5,2.343202384866262
401808688,Georgia State Panthers,Coastal Carolina Chanticleers,home,-2.5,-2.5,2.3127777610229776
401808689,Marshall Thundering Herd,Old Dominion Monarchs,home,-4.5,-4.5,4.741664447345714
401808690,Arkansas State Red Wolves,Southern Miss Golden Eagles,home,-4.5,-4.5,4.448104494534776
401808691,Troy Trojans,Louisiana Ragin' Cajuns,home,-2.5,-2.5,2.385807277801613
401814580,Akron Zips,Buffalo Bulls,home,-5.5,-5.5,5.564681187259349
401814581,Kent State Golden Flashes,Central Michigan Chippewas,home,-2.5,-2.5,2.4108311733971424
401814582,Ball State Cardinals,Massachusetts Minutemen,home,-4.0,-4.0,4.028673912501029
401814583,Eastern Michigan Eagles,Miami (OH) RedHawks,home,-5.5,-5.5,5.332305845272541
401814584,Toledo Rockets,Northern Illinois Huskies,home,-3.5,-3.5,3.452404164953247
401814585,Bowling Green Falcons,Western Michigan Broncos,home,-5.5,-5.5,5.674995320075405
401820573,Air Force Falcons,San José State Spartans,home,-4.0,-4.0,4.2152268785811415
401820763,Virginia Cavaliers,NC State Wolfpack,home,-3.5,-3.5,3.388444678966126
401820766,Florida State Seminoles,Miami Hurricanes,home,-5.0,-5.0,5.040536704285289
401820767,Notre Dame Fighting Irish,Duke Blue Devils,home,-3.5,-3.5,3.5528758859135925
401822957,Georgetown Hoyas,Marquette Golden Eagles,home,-5.5,-5.5,5.617521586094812
401823832,Boise State Broncos,Wyoming Cowboys,home,-4.0,-4.0,4.0029072634916
401825536,Indiana Hoosiers,Northwestern Wildcats,home,-5.5,-5.5,5.558346945877212
401825537,Michigan Wolverines,Minnesota Golden Gophers,home,-4.5,-4.5,4.482952065004615
401825538,Rutgers Scarlet Knights,Washington Huskies,home,-5.0,-5.0,5.212235205651541
401825539,UCLA Bruins,USC Trojans,home,-4.5,-4.5,4.363666433648631
401827700,Baylor Bears,Arizona Wildcats,home,-3.5,-3.5,3.3839082053112
401827701,BYU Cougars,UCF Knights,home,-5.0,-5.0,5.061458116706465
401827702,Oklahoma State Cowboys,West Virginia Mountaineers,home,-6.0,-6.0,5.775442854266222
401827703,TCU Horned Frogs,Arizona State Sun Devils,home,-2.5,-2.5,2.746926506114342
401827704,Texas Tech Red Raiders,Cincinnati Bearcats,home,-3.5,-3.5,3.3285992975503707
401827705,Utah Utes,Iowa State Cyclones,home,-3.5,-3.5,3.314749424009126
401828443,Dayton Flyers,Saint Louis Billikens,home,-5.0,-5.0,5.244392625430268
401828444,La Salle Explorers,George Washington Revolutionaries,home,-3.5,-3.5,3.2743832247375506
401828935,Colorado State Rams,Fresno State Bulldogs,home,-5.0,-5.0,4.832060171707186
401829320,Nevada Wolf Pack,New Mexico Lobos,home,-5.5,-5.5,5.294845245434013
401830222,UIC Flames,Bradley Braves,home,-2.0,-2.0,2.224885118370289
401858739,New Haven Chargers,Saint Francis Red Flash,home,-4.5,-4.5,4.56054993281246
