game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
odds:401804923,Jacksonville St Gamecocks,UTEP Miners,home,0.0,0.0,
odds:401807733,Queens University Royals,Austin Peay Governors,home,0.0,0.0,
odds:401807736,Stetson Hatters,Jacksonville Dolphins,home,0.0,0.0,
odds:401807737,Florida Gulf Coast Eagles,North Florida Ospreys,home,0.0,0.0,
odds:401807738,North Alabama Lions,West Georgia Wolves,home,0.0,0.0,
odds:401808227,Ole Miss Rebels,Alabama Crimson Tide,home,0.0,0.0,
odds:401808230,Georgia Bulldogs,Florida Gators,home,0.0,0.0,
odds:401809363,East Tennessee St Buccaneers,Chattanooga Mocs,home,0.0,0.0,
odds:401809364,Mercer Bears,Furman Paladins,home,0.0,0.0,
odds:401809365,Samford Bulldogs,Wofford Terriers,home,0.0,0.0,
odds:401809366,UNC Greensboro Spartans,VMI Keydets,home,0.0,0.0,
odds:401814559,Ball State Cardinals,Buffalo Bulls,home,0.0,0.0,
odds:401814560,Kent State Golden Flashes,Eastern Michigan Eagles,home,0.0,0.0,
odds:401814561,Western Michigan Broncos,Toledo Rockets,home,0.0,0.0,
odds:401820204,Lafayette Leopards,Loyola (MD) Greyhounds,home,0.0,0.0,
odds:401820733,Clemson Tigers,Virginia Tech Hokies,home,0.0,0.0,
odds:401820738,Syracuse Orange,California Golden Bears,home,0.0,0.0,
odds:401828221,East Carolina Pirates,UTSA Roadrunners,home,0.0,0.0,
odds:401828677,Lehigh Mountain Hawks,American Eagles,home,0.0,0.0,
odds:401807735,Central Arkansas Bears,Bellarmine Knights,home,0.0,0.0,
odds:401808663,Old Dominion Monarchs,Marshall Thundering Herd,home,0.0,0.0,
odds:401822940,Butler Bulldogs,UConn Huskies,home,0.0,0.0,
odds:401822941,Seton Hall Pirates,Providence Friars,home,0.0,0.0,
odds:401828223,Wichita St Shockers,South Florida Bulls,home,0.0,0.0,
odds:401828224,Tulane Green Wave,Temple Owls,home,0.0,0.0,
odds:401807734,Lipscomb Bisons,Eastern Kentucky Colonels,home,0.0,0.0,
odds:401808662,Georgia Southern Eagles,Appalachian St Mountaineers,home,0.0,0.0,
odds:401808664,Arkansas St Red Wolves,UL Monroe Warhawks,home,0.0,0.0,
odds:401808665,Texas State Bobcats,Troy Trojans,home,0.0,0.0,
odds:401814558,Northern Illinois Huskies,Bowling Green Falcons,home,0.0,0.0,
odds:401818416,South Dakota Coyotes,North Dakota Fighting Hawks,home,0.0,0.0,
odds:401827678,Texas Tech Red Raiders,Colorado Buffaloes,home,0.0,0.0,
odds:401828220,Tulsa Golden Hurricane,UAB Blazers,home,0.0,0.0,
odds:401828222,Rice Owls,Florida Atlantic Owls,home,0.0,0.0,
odds:401825509,Northwestern Wildcats,Michigan Wolverines,home,0.0,0.0,
odds:401804924,New Mexico St Aggies,Liberty Flames,home,0.0,0.0,
odds:401808228,Texas A&M Aggies,Missouri Tigers,home,0.0,0.0,
odds:401808232,Mississippi St Bulldogs,Tennessee Volunteers,home,0.0,0.0,
odds:401820732,Boston College Eagles,Stanford Cardinal,home,0.0,0.0,
odds:401820735,Georgia Tech Yellow Jackets,Wake Forest Demon Deacons,home,0.0,0.0,
odds:401822939,DePaul Blue Demons,Creighton Bluejays,home,0.0,0.0,
odds:401827677,Kansas St Wildcats,Cincinnati Bearcats,home,0.0,0.0,
odds:401829242,San Diego Toreros,Portland Pilots,home,0.0,0.0,
odds:401823801,Grand Canyon Antelopes,New Mexico Lobos,home,0.0,0.0,
odds:401829239,Pacific Tigers,Loyola Marymount Lions,home,0.0,0.0,
odds:401829241,Saint Mary's Gaels,Pepperdine Waves,home,0.0,0.0,
odds:401829243,Santa Clara Broncos,Seattle Redhawks,home,0.0,0.0,
odds:401825511,Washington Huskies,Penn State Nittany Lions,home,0.0,0.0,
