date,game_id,end_min,actual_total,pred_mu,pred_q10,pred_q50,pred_q90,err_q50,abs_err_q50,pinball_q10,pinball_q50,pinball_q90
2026-01-24,401804896,5,10.0,17.788381814119752,10.84763181411975,17.84763181411975,25.84763181411975,7.847631814119751,7.847631814119751,0.7628686327077743,3.923815907059876,1.5847631814119747
2026-01-24,401804896,10,18.0,35.31957730116175,24.06657730116175,35.06657730116175,47.06657730116175,17.06657730116175,17.06657730116175,5.459919571045576,8.533288650580875,2.9066577301161742
2026-01-24,401804896,15,38.0,53.54485075960679,39.24285075960679,53.24285075960679,69.2428507596068,15.242850759606789,15.242850759606789,1.11856568364611,7.621425379803394,3.124285075960679
2026-01-24,401804896,20,59.0,69.06440616621984,52.04490616621984,68.04490616621985,87.04490616621985,9.044906166219846,9.044906166219846,0.6955093833780162,4.522453083109923,2.804490616621984
2026-01-24,401804896,25,74.0,87.931140974084,69.33789097408403,87.437890974084,107.437890974084,13.437890974084,13.437890974084,0.4662109025915967,6.718945487041999,3.3437890974083992
2026-01-24,401804896,30,96.0,106.09570598748884,85.84070598748883,105.84070598748885,126.84070598748885,9.840705987488846,9.840705987488846,1.0159294012511169,4.920352993744423,3.084070598748884
2026-01-24,401804896,35,111.0,124.99603150134048,102.86528150134048,124.86528150134048,147.8652815013405,13.865281501340476,13.865281501340476,0.8134718498659524,6.932640750670238,3.686528150134048
2026-01-24,401804896,40,131.0,143.539136282395,120.202636282395,143.202636282395,167.202636282395,12.202636282394993,12.202636282394993,1.0797363717604995,6.101318141197496,3.620263628239498
2026-01-24,401804898,5,22.0,18.32713181411976,10.84763181411975,17.84763181411975,25.84763181411975,-4.152368185880249,4.152368185880249,1.115236818588025,2.0761840929401245,0.384763181411975
2026-01-24,401804898,10,38.0,36.21307730116175,24.06657730116175,36.06657730116175,48.06657730116175,-1.9334226988382497,1.9334226988382497,1.3933422698838251,0.9667113494191248,1.0066577301161748
2026-01-24,401804898,15,56.0,55.17110075960679,40.24285075960679,54.24285075960679,71.2428507596068,-1.7571492403932112,1.7571492403932112,1.5757149240393211,0.8785746201966056,1.5242850759606792
2026-01-24,401804898,20,71.0,70.86265616621985,53.04490616621984,70.04490616621985,90.04490616621985,-0.955093833780154,0.955093833780154,1.7955093833780162,0.477546916890077,1.904490616621984
2026-01-24,401804898,25,89.0,90.220890974084,70.437890974084,89.437890974084,110.437890974084,0.4378909740839987,0.4378909740839987,1.8562109025916005,0.2189454870419993,2.1437890974083995
