date,game_id,end_min,actual_total,pred_mu,pred_q10,pred_q50,pred_q90,err_q50,abs_err_q50,pinball_q10,pinball_q50,pinball_q90,is_ot_game,is_ot_endpoint,ot_periods
2026-02-13,401812065,5,11.0,15.403411302608523,10.480411302608523,15.480411302608523,21.480411302608527,4.480411302608523,4.480411302608523,0.0519588697391476,2.2402056513042616,1.0480411302608523,0,0,0
2026-02-13,401812065,10,23.0,30.992362078901262,23.026612078901262,31.026612078901262,40.02661207890127,8.026612078901262,8.026612078901262,0.0239508710111362,4.013306039450631,1.7026612078901269,0,0,0
2026-02-13,401812065,15,41.0,46.40262279671447,35.83012279671447,45.83012279671447,57.83012279671447,4.83012279671447,4.83012279671447,0.516987720328553,2.415061398357235,1.6830122796714466,0,0,0
2026-02-13,401812065,20,56.0,65.66075,52.0,65.0,80.0,9.0,9.0,0.4,4.5,2.3999999999999995,0,0,0
2026-02-13,401812065,25,56.0,80.98663904426752,64.42471157773511,80.3554305813988,98.38776637472904,24.355430581398807,24.355430581398807,7.582240419961599,12.177715290699403,4.238776637472904,0,0,0
2026-02-13,401812065,30,56.0,100.37895740950712,88.3610075796651,100.2617971774775,112.36582035462293,44.261797177477504,44.261797177477504,29.12490682169859,22.130898588738752,5.636582035462292,0,0,0
2026-02-13,401812065,35,56.0,117.86682389520972,101.79830295097275,117.721558834887,134.54561208032567,61.721558834887006,61.721558834887006,41.21847265587548,30.860779417443503,7.854561208032565,0,0,0
2026-02-13,401812065,40,56.0,143.20625,124.0,143.0,163.0,87.0,87.0,61.2,43.5,10.699999999999998,0,0,0
2026-02-13,401812593,5,13.0,16.192911302608525,10.480411302608523,15.480411302608523,22.480411302608527,2.4804113026085237,2.4804113026085237,0.2519588697391476,1.2402056513042616,0.9480411302608523,0,0,0
2026-02-13,401812593,10,29.0,32.50761207890127,24.026612078901262,32.026612078901266,41.02661207890127,3.026612078901266,3.026612078901266,0.4973387921098737,1.513306039450633,1.202661207890127,0,0,0
2026-02-13,401812593,15,46.0,48.59412279671447,36.83012279671447,47.83012279671447,60.83012279671447,1.8301227967144695,1.8301227967144695,0.916987720328553,0.9150613983572348,1.4830122796714469,0,0,0
2026-02-13,401812593,20,71.0,68.5385,54.0,68.0,84.0,-3.0,3.0,1.7000000000000002,1.5,1.2999999999999998,0,0,0
2026-02-13,401812593,25,93.0,84.0327901342549,66.52632836740162,83.66028095039835,101.69261674372856,-9.339719049601657,9.339719049601657,2.6473671632598386,4.669859524800827,0.8692616743728562,0,0,0
2026-02-13,401812593,30,104.0,102.17987839845442,90.07161958221407,102.3788763386925,114.48289951583791,-1.621123661307493,1.621123661307493,1.3928380417785933,0.8105618306537465,1.0482899515837911,0,0,0
2026-02-13,401812593,35,114.0,120.1181645995864,103.29504730502208,119.82800392693538,137.24800416489893,5.828003926935381,5.828003926935381,1.070495269497792,2.9140019634676904,2.324800416489893,0,0,0
2026-02-13,401812593,40,142.0,145.6655,125.0,146.0,166.0,4.0,4.0,1.7000000000000002,2.0,2.3999999999999995,0,0,0
2026-02-13,401812620,5,8.0,16.290411302608526,10.480411302608523,16.480411302608527,22.480411302608527,8.480411302608527,8.480411302608527,2.232370172347671,4.240205651304263,1.4480411302608525,0,0,0
2026-02-13,401812620,10,27.0,32.72761207890127,24.026612078901262,32.026612078901266,42.02661207890127,5.026612078901266,5.026612078901266,0.2973387921098737,2.513306039450633,1.502661207890127,0,0,0
2026-02-13,401812620,15,42.0,48.97962279671447,36.83012279671447,48.83012279671447,60.83012279671447,6.83012279671447,6.83012279671447,0.516987720328553,3.415061398357235,1.8830122796714464,0,0,0
2026-02-13,401812620,20,53.0,69.11175,55.0,69.0,84.0,16.0,16.0,1.8,8.0,3.099999999999999,0,0,0
2026-02-13,401812620,25,69.0,85.11019629619906,67.71940026776798,84.76189774006485,101.89585032306158,15.761897740064851,15.761897740064851,0.1280599732232019,7.880948870032427,3.289585032306157,0,0,0
2026-02-13,401812620,30,84.0,103.18053332973348,90.96022285735212,103.08456939243084,115.39182614890927,19.08456939243084,19.08456939243084,6.26420057161691,9.542284696215418,3.1391826148909265,0,0,0
2026-02-13,401812620,35,96.0,121.49487243660988,104.47020999864608,121.32474828098468,138.4536518954229,25.32474828098468,25.32474828098468,7.623188998781475,12.66237414049234,4.245365189542288,0,0,0
2026-02-13,401812620,40,109.0,147.35475,126.90000000000003,147.0,168.0,38.0,38.0,16.11000000000003,19.0,5.899999999999999,0,0,0
2026-02-13,401813316,5,12.0,15.711661302608524,10.480411302608523,15.480411302608523,21.480411302608527,3.4804113026085237,3.4804113026085237,0.1519588697391476,1.7402056513042616,0.9480411302608523,0,0,0
2026-02-13,401813316,10,34.0,31.580362078901263,23.026612078901262,31.026612078901262,40.02661207890127,-2.973387921098737,2.973387921098737,1.0973387921098738,1.4866939605493688,0.6026612078901272,0,0,0
2026-02-13,401813316,15,47.0,47.34287279671447,35.83012279671447,46.83012279671447,58.83012279671447,-0.1698772032855302,0.1698772032855302,1.116987720328553,0.0849386016427651,1.1830122796714466,0,0,0
2026-02-13,401813316,20,62.0,66.89375,53.0,67.0,82.0,5.0,5.0,0.9,2.5,2.0,0,0,0
2026-02-13,401813316,25,83.0,81.33849034639199,64.11986120873557,81.15219700206579,98.184532795396,-1.8478029979342097,1.8478029979342097,1.888013879126443,0.9239014989671048,1.518453279539599,0,0,0
2026-02-13,401813316,30,102.0,99.78481413623456,87.75130684166604,99.35287054440614,111.95935319595688,-2.647129455593856,2.647129455593856,1.4248693158333965,1.3235647277969278,0.9959353195956876,0,0,0
2026-02-13,401813316,35,129.0,116.64440372446936,100.2282101521968,116.51591110436306,133.3399643498017,-12.484088895636944,12.484088895636944,2.8771789847803206,6.242044447818472,0.4339964349801703,0,0,0
2026-02-13,401813316,40,145.0,141.25875,121.0,141.0,161.0,-4.0,4.0,2.4000000000000004,2.0,1.5999999999999996,0,0,0
2026-02-13,401813368,5,21.0,15.902661302608523,10.480411302608523,15.480411302608523,21.480411302608527,-5.519588697391477,5.519588697391477,1.0519588697391478,2.7597943486957384,0.0480411302608526,0,0,0
2026-02-13,401813368,10,35.0,32.05436207890126,24.026612078901262,32.026612078901266,41.02661207890127,-2.973387921098734,2.973387921098734,1.0973387921098738,1.486693960549367,0.6026612078901272,0,0,0
2026-02-13,401813368,15,44.0,47.95012279671447,36.83012279671447,47.83012279671447,59.83012279671447,3.8301227967144698,3.8301227967144698,0.7169877203285531,1.9150613983572349,1.5830122796714463,0,0,0
2026-02-13,401813368,20,58.0,67.72875,54.0,67.0,82.0,9.0,9.0,0.4,4.5,2.3999999999999995,0,0,0
2026-02-13,401813368,25,71.0,82.8528031328274,66.42471157773511,82.45704737106531,100.48938316439552,11.457047371065316,11.457047371065316,0.457528842226489,5.728523685532657,2.9489383164395515,0,0,0
2026-02-13,401813368,30,87.0,101.25573604754362,89.36592652847571,100.96749023121582,113.57397288276655,13.96749023121582,13.96749023121582,2.12933387562814,6.98374511560791,2.657397288276655,0,0,0
2026-02-13,401813368,35,106.0,118.76986736131542,101.79830295097275,118.6223561964114,135.44640944185005,12.622356196411404,12.622356196411404,0.4201697049027246,6.311178098205701,2.9446409441850045,0,0,0
2026-02-13,401813368,40,132.0,143.92625,124.0,144.0,164.0,12.0,12.0,0.8,6.0,3.1999999999999997,0,0,0
2026-02-13,401813417,5,7.0,15.962161302608529,10.480411302608523,15.480411302608523,21.480411302608527,8.480411302608523,8.480411302608523,3.132370172347671,4.240205651304262,1.4480411302608525,0,0,0
2026-02-13,401813417,10,20.0,32.092112078901266,24.026612078901262,32.026612078901266,41.02661207890127,12.026612078901266,12.026612078901266,3.623950871011136,6.013306039450633,2.102661207890127,0,0,0
2026-02-13,401813417,15,38.0,48.01612279671447,36.83012279671447,47.83012279671447,59.83012279671447,9.83012279671447,9.83012279671447,0.116987720328553,4.915061398357235,2.1830122796714466,0,0,0
2026-02-13,401813417,20,49.0,67.80925,53.0,67.0,83.0,18.0,18.0,3.6,9.0,3.3999999999999995,0,0,0
2026-02-13,401813417,25,67.0,82.9471917472643,66.42471157773511,82.45704737106531,100.48938316439552,15.457047371065316,15.457047371065316,0.057528842226489,7.728523685532657,3.3489383164395514,0,0,0
2026-02-13,401813417,30,85.0,101.36903258886474,89.36592652847571,101.46994970562112,113.07151340836126,16.46994970562112,16.46994970562112,3.92933387562814,8.23497485281056,2.807151340836125,0,0,0
2026-02-13,401813417,35,100.0,118.96663947775436,102.39424994349764,118.6223561964114,135.44640944185005,18.622356196411403,18.622356196411403,2.1548249491478773,9.3111780982057,3.544640944185004,0,0,0
2026-02-13,401813417,40,120.0,144.213,124.0,144.0,164.0,24.0,24.0,3.6,12.0,4.399999999999999,0,0,0
2026-02-13,401813429,5,16.0,15.805411302608524,10.480411302608523,15.480411302608523,21.480411302608527,-0.5195886973914767,0.5195886973914767,0.5519588697391477,0.2597943486957383,0.5480411302608525,0,0,0
2026-02-13,401813429,10,33.0,31.86236207890126,23.026612078901262,32.026612078901266,41.02661207890127,-0.973387921098734,0.973387921098734,0.9973387921098738,0.486693960549367,0.8026612078901272,0,0,0
2026-02-13,401813429,15,47.0,47.87212279671447,35.83012279671447,47.83012279671447,59.83012279671447,0.8301227967144698,0.8301227967144698,1.116987720328553,0.4150613983572349,1.2830122796714467,0,0,0
2026-02-13,401813429,20,61.0,67.55975,53.0,67.0,82.0,6.0,6.0,0.8,3.0,2.1,0,0,0
2026-02-13,401813429,25,75.0,82.65675750127777,65.32309478806859,82.3554305813988,100.59099995406204,7.355430581398807,7.355430581398807,0.9676905211931413,3.6777152906994033,2.5590999954062035,0,0,0
2026-02-13,401813429,30,95.0,101.1620566067136,88.66023347473738,100.7642566518828,113.77720646209958,5.764256651882803,5.764256651882803,0.6339766525262619,2.8821283259414017,1.877720646209958,0,0,0
2026-02-13,401813429,35,111.0,118.63956577558822,101.49345258197322,118.31750582741188,136.3472068033745,7.317505827411878,7.317505827411878,0.9506547418026784,3.658752913705939,2.5347206803374487,0,0,0
2026-02-13,401813429,40,136.0,143.80525,123.0,143.0,165.0,7.0,7.0,1.3,3.5,2.8999999999999995,0,0,0
2026-02-13,401814563,5,24.0,16.231911302608527,10.480411302608523,15.480411302608523,22.480411302608527,-8.519588697391477,8.519588697391477,1.3519588697391478,4.259794348695738,1.367629827652326,0,0,0
2026-02-13,401814563,10,40.0,32.61686207890126,24.026612078901262,32.026612078901266,41.126612078901175,-7.973387921098734,7.973387921098734,1.5973387921098738,3.986693960549367,0.1126612078901174,0,0,0
2026-02-13,401814563,15,64.0,48.91887279671447,37.83012279671447,48.83012279671447,60.83012279671447,-15.16987720328553,15.16987720328553,2.616987720328553,7.584938601642765,2.8528894829569773,0,0,0
2026-02-13,401814563,20,87.0,69.11975,55.0,69.0,84.0,-18.0,18.0,3.2,9.0,2.7,0,0,0
2026-02-13,401814563,25,109.0,84.92251844933574,68.83117873640114,84.76189774006485,101.79423353339509,-24.238102259935147,24.238102259935147,4.016882126359886,12.119051129967572,6.485189819944423,0,0,0
2026-02-13,401814563,30,138.0,103.05115376795852,91.18377979461842,103.08456939243084,115.18859256957629,-34.915430607569164,34.915430607569164,4.681622020538159,17.457715303784582,20.530266687381346,0,0,0
2026-02-13,401814563,35,165.0,121.352429583136,104.80554540454554,121.32474828098468,138.14880152642337,-43.67525171901532,43.67525171901532,6.019445459545446,21.83762585950766,24.16607862621897,0,0,0
2026-02-13,401814563,40,191.0,147.24475,128.0,147.0,167.0,-44.0,44.0,6.300000000000001,22.0,21.6,0,0,0
2026-02-13,401814565,5,25.0,16.365661302608526,10.480411302608523,16.480411302608527,22.480411302608527,-8.519588697391473,8.519588697391473,1.4519588697391477,4.259794348695737,2.267629827652326,0,0,0
2026-02-13,401814565,10,39.0,32.855362078901265,24.026612078901262,33.026612078901266,42.02661207890127,-5.973387921098734,5.973387921098734,1.4973387921098738,2.986693960549367,0.3026612078901272,0,0,0
2026-02-13,401814565,15,56.0,49.06787279671447,36.83012279671447,48.83012279671447,60.83012279671447,-7.16987720328553,7.16987720328553,1.916987720328553,3.584938601642765,0.4830122796714469,0,0,0
2026-02-13,401814565,20,78.0,69.218,54.0,69.0,84.0,-9.0,9.0,2.4000000000000004,4.5,0.5999999999999999,0,0,0
2026-02-13,401814565,25,109.0,85.28774605712987,67.83117873640114,84.86351452973136,102.89585032306158,-24.13648547026864,24.13648547026864,4.116882126359886,12.06824273513432,5.493734709244578,0,0,0
2026-02-13,401814565,30,121.0,103.42177741556324,91.18377979461842,103.28780297176384,115.8942856233146,-17.71219702823616,17.71219702823616,2.9816220205381585,8.85609851411808,4.595142939016859,0,0,0
