date,game_id,end_min,actual_total,pred_mu,pred_q10,pred_q50,pred_q90,err_q50,abs_err_q50,pinball_q10,pinball_q50,pinball_q90,is_ot_game,is_ot_endpoint,ot_periods
2026-02-08,401809359,5,21.0,16.28661084627626,9.81136084627627,15.81136084627627,22.81136084627627,-5.188639153723731,5.188639153723731,1.1188639153723732,2.594319576861865,0.1811360846276268,0,0,0
2026-02-08,401809359,10,39.0,32.53648217159444,22.49248217159445,32.49248217159445,42.49248217159445,-6.507517828405547,6.507517828405547,1.6507517828405551,3.2537589142027734,0.3492482171594452,0,0,0
2026-02-08,401809359,15,57.0,49.11095679032579,35.74695679032581,48.74695679032581,62.74695679032581,-8.253043209674189,8.253043209674189,2.125304320967419,4.126521604837095,0.574695679032581,0,0,0
2026-02-08,401809359,20,71.0,68.38967517331916,51.33517517331919,68.33517517331919,86.33517517331919,-2.664824826680814,2.664824826680814,1.966482482668081,1.332412413340407,1.5335175173319182,0,0,0
2026-02-08,401809359,25,81.0,83.91838437362033,64.4528596901173,83.81386629402219,104.0675544159314,2.8138662940221906,2.8138662940221906,1.6547140309882709,1.4069331470110953,2.30675544159314,0,0,0
2026-02-08,401809359,30,102.0,100.90446308668648,77.5914137196804,100.31342692749018,123.8208031713086,-1.686573072509816,1.686573072509816,2.44085862803196,0.843286536254908,2.18208031713086,0,0,0
2026-02-08,401809359,35,115.0,119.50284887447158,101.70660332594171,119.72653522914086,136.87766608177876,4.726535229140865,4.726535229140865,1.3293396674058289,2.3632676145704323,2.187766608177875,0,0,0
2026-02-08,401809359,40,131.0,141.84875,120.0,142.0,163.0,11.0,11.0,1.1,5.5,3.2,0,0,0
2026-02-08,401825501,5,16.0,19.63711084627626,12.81136084627627,19.81136084627627,26.81136084627627,3.811360846276269,3.811360846276269,0.3188639153723731,1.9056804231381343,1.0811360846276268,0,0,0
2026-02-08,401825501,10,28.0,39.53298217159444,29.49248217159445,39.49248217159445,50.49248217159445,11.492482171594451,11.492482171594451,1.3432339544350047,5.746241085797227,2.249248217159445,0,0,0
2026-02-08,401825501,15,45.0,59.73820679032579,45.74695679032581,59.74695679032581,74.74695679032581,14.746956790325813,14.746956790325813,0.6722611112932299,7.3734783951629055,2.9746956790325805,0,0,0
2026-02-08,401825501,20,74.0,83.13017517331916,65.33517517331919,82.33517517331919,101.3351751733192,8.335175173319186,8.335175173319186,0.8664824826680815,4.167587586659593,2.7335175173319195,0,0,0
2026-02-08,401825501,25,89.0,91.08181880680908,71.59431183415188,90.63336299206976,110.67241414998762,1.6333629920697632,1.6333629920697632,1.740568816584812,0.8166814960348816,2.1672414149987613,0,0,0
2026-02-08,401825501,30,105.0,100.848331953064,78.87431800774957,100.95242032358529,123.03052263942102,-4.047579676414713,4.047579676414713,2.612568199225044,2.0237898382073567,1.8030522639421016,0,0,0
2026-02-08,401825501,35,120.0,113.77934673431936,98.03726854889702,113.4507973004124,129.95801726107624,-6.549202699587596,6.549202699587596,2.196273145110298,3.274601349793798,0.9958017261076234,0,0,0
2026-02-08,401825501,40,139.0,130.79925,112.0,131.0,150.0,-8.0,8.0,2.7,4.0,1.0999999999999996,0,0,0
2026-02-08,401825502,5,16.0,20.955110846276263,13.81136084627627,20.81136084627627,27.81136084627627,4.811360846276269,4.811360846276269,0.2188639153723731,2.4056804231381346,1.1811360846276266,0,0,0
2026-02-08,401825502,10,31.0,42.09248217159444,31.49248217159445,41.49248217159445,53.49248217159445,10.492482171594451,10.492482171594451,0.4432339544350047,5.246241085797227,2.249248217159445,0,0,0
2026-02-08,401825502,15,45.0,63.59420679032579,48.74695679032581,63.74695679032581,78.74695679032581,18.74695679032581,18.74695679032581,3.37226111129323,9.373478395162904,3.3746956790325804,0,0,0
2026-02-08,401825502,20,65.0,88.17717517331916,69.33517517331919,87.33517517331919,107.3351751733192,22.335175173319183,22.335175173319183,3.901657655987268,11.167587586659591,4.23351751733192,0,0,0
2026-02-08,401825502,25,78.0,97.46120467421962,77.23822272612594,97.38459236603948,118.53096200595304,19.384592366039485,19.384592366039485,0.0761777273874059,9.692296183019742,4.053096200595303,0,0,0
2026-02-08,401825502,30,98.0,108.63235368788509,86.1621397916977,108.45487907152476,131.74761835135183,10.454879071524758,10.454879071524758,1.1837860208302302,5.227439535762379,3.3747618351351827,0,0,0
2026-02-08,401825502,35,108.0,119.82318827429786,102.70322924769032,119.53240465434118,136.90842566556626,11.532404654341178,11.532404654341178,0.5296770752309684,5.766202327170589,2.890842566556625,0,0,0
2026-02-08,401825502,40,129.0,138.08025,118.0,138.0,158.0,9.0,9.0,1.1,4.5,2.8999999999999995,0,0,0
2026-02-08,401825503,5,21.0,21.607610846276263,14.81136084627627,21.81136084627627,28.81136084627627,0.8113608462762691,0.8113608462762691,0.6188639153723732,0.4056804231381345,0.7811360846276267,0,0,0
2026-02-08,401825503,10,33.0,43.27123217159444,32.49248217159445,43.49248217159445,54.49248217159445,10.492482171594451,10.492482171594451,0.0507517828405546,5.246241085797227,2.1492482171594447,0,0,0
2026-02-08,401825503,15,56.0,65.40920679032578,50.74695679032581,65.74695679032581,79.74695679032581,9.746956790325813,9.746956790325813,0.525304320967419,4.8734783951629055,2.3746956790325804,0,0,0
2026-02-08,401825503,20,78.0,90.63417517331916,72.33517517331919,90.3351751733192,109.3351751733192,12.3351751733192,12.3351751733192,0.5664824826680814,6.1675875866596,3.1335175173319194,0,0,0
2026-02-08,401825503,25,93.0,100.63551830511597,79.4528596901173,100.8138662940222,122.0675544159314,7.813866294022205,7.813866294022205,1.3547140309882708,3.9069331470111024,2.906755441593139,0,0,0
2026-02-08,401825503,30,101.0,112.3719809496778,88.5914137196804,112.31342692749018,135.82080317130865,11.313426927490184,11.313426927490184,1.2408586280319598,5.656713463745092,3.4820803171308645,0,0,0
