date,game_id,end_min,actual_total,pred_mu,pred_q10,pred_q50,pred_q90,err_q50,abs_err_q50,pinball_q10,pinball_q50,pinball_q90
2026-01-27,401808204,5,22.0,19.78038181411975,11.84763181411975,19.84763181411975,27.84763181411975,-2.152368185880249,2.152368185880249,1.0152368185880252,1.0761840929401243,0.5847631814119749
2026-01-27,401808204,10,39.0,39.18407730116175,27.06657730116175,39.06657730116175,52.06657730116175,0.0665773011617503,0.0665773011617503,1.193342269883825,0.0332886505808751,1.3066577301161748
2026-01-27,401808204,15,55.0,59.40585075960679,44.24285075960679,59.24285075960679,75.2428507596068,4.242850759606789,4.242850759606789,1.0757149240393211,2.1214253798033944,2.024285075960679
2026-01-27,401808204,20,71.0,76.41265616621985,58.04490616621984,76.04490616621985,95.04490616621985,5.044906166219846,5.044906166219846,1.2955093833780162,2.522453083109923,2.404490616621984
2026-01-27,401808204,25,93.0,97.778890974084,79.437890974084,97.437890974084,116.437890974084,4.437890974083999,4.437890974083999,1.3562109025916005,2.218945487042,2.3437890974083992
2026-01-27,401808204,30,112.0,118.31145598748884,97.84070598748885,117.84070598748885,138.84070598748883,5.840705987488846,5.840705987488846,1.4159294012511154,2.920352993744423,2.6840705987488827
2026-01-27,401808204,35,135.0,139.54728150134048,117.86528150134048,138.8652815013405,160.8652815013405,3.8652815013404895,3.8652815013404895,1.7134718498659525,1.9326407506702448,2.5865281501340487
2026-01-27,401808204,40,154.0,159.722886282395,137.202636282395,159.202636282395,183.202636282395,5.202636282394991,5.202636282394991,1.679736371760501,2.6013181411974955,2.9202636282394985
2026-01-27,401808205,5,11.0,19.42288181411975,11.84763181411975,18.84763181411975,27.84763181411975,7.847631814119751,7.847631814119751,0.7628686327077743,3.923815907059876,1.6847631814119748
2026-01-27,401808205,10,31.0,38.46982730116175,27.06657730116175,38.06657730116175,50.06657730116175,7.06657730116175,7.06657730116175,0.393342269883825,3.533288650580875,1.906657730116175
2026-01-27,401808205,15,46.0,58.51810075960679,43.24285075960679,58.24285075960679,74.2428507596068,12.242850759606789,12.242850759606789,0.2757149240393211,6.121425379803394,2.824285075960679
