date,game_id,end_min,actual_total,pred_mu,pred_q10,pred_q50,pred_q90,err_q50,abs_err_q50,pinball_q10,pinball_q50,pinball_q90
2026-02-01,401808208,5,18.0,25.47763181411975,16.84763181411975,24.84763181411975,34.84763181411975,6.847631814119751,6.847631814119751,0.1152368185880249,3.4238159070598755,1.6847631814119748
2026-02-01,401808208,10,38.0,50.75332730116176,37.06657730116175,50.06657730116175,64.06657730116176,12.06657730116175,12.06657730116175,0.0933422698838249,6.033288650580875,2.6066577301161757
2026-02-01,401808208,15,62.0,76.8216007596068,59.24285075960679,76.2428507596068,95.2428507596068,14.242850759606796,14.242850759606796,0.2757149240393211,7.121425379803398,3.324285075960679
2026-02-01,401808208,20,82.0,100.97340616621985,81.04490616621985,100.04490616621985,122.04490616621985,18.04490616621985,18.04490616621985,0.0955093833780154,9.022453083109925,4.004490616621983
2026-02-01,401808208,25,94.0,116.442140974084,95.437890974084,116.437890974084,137.437890974084,22.437890974084,22.437890974084,1.294101876675599,11.218945487042,4.343789097408401
2026-02-01,401808208,30,120.0,131.29970598748884,109.74070598748888,130.84070598748883,152.84070598748883,10.840705987488832,10.840705987488832,1.025929401251112,5.420352993744416,3.2840705987488823
2026-02-01,401808208,35,143.0,146.6597815013405,123.86528150134048,146.8652815013405,169.8652815013405,3.8652815013404895,3.8652815013404895,1.9134718498659524,1.9326407506702448,2.6865281501340483
2026-02-01,401808208,40,177.0,158.40988628239498,135.202636282395,158.202636282395,182.202636282395,-18.79736371760501,18.79736371760501,4.179736371760501,9.398681858802505,0.520263628239499
2026-02-01,401808649,5,14.0,19.64813181411975,11.84763181411975,19.84763181411975,27.84763181411975,5.847631814119751,5.847631814119751,0.2152368185880251,2.9238159070598755,1.3847631814119747
2026-02-01,401808649,10,38.0,39.04357730116175,27.06657730116175,39.06657730116175,51.06657730116175,1.0665773011617503,1.0665773011617503,1.093342269883825,0.5332886505808752,1.3066577301161748
2026-02-01,401808649,15,58.0,59.33360075960679,44.24285075960679,58.24285075960679,75.2428507596068,0.2428507596067888,0.2428507596067888,1.3757149240393212,0.1214253798033944,1.7242850759606791
2026-02-01,401808649,20,81.0,76.09240616621985,58.04490616621984,76.04490616621985,95.04490616621985,-4.955093833780154,4.955093833780154,2.295509383378016,2.477546916890077,1.4044906166219844
2026-02-01,401808649,25,96.0,97.021390974084,77.437890974084,96.437890974084,116.437890974084,0.4378909740839987,0.4378909740839987,1.8562109025916005,0.2189454870419993,2.0437890974083994
2026-02-01,401808649,30,119.0,116.94120598748884,96.84070598748885,116.84070598748885,136.84070598748883,-2.159294012511154,2.159294012511154,2.2159294012511155,1.079647006255577,1.7840705987488827
2026-02-01,401808649,35,139.0,137.5757815013405,115.86528150134048,136.8652815013405,159.8652815013405,-2.1347184986595096,2.1347184986595096,2.313471849865953,1.0673592493297548,2.0865281501340487
2026-02-01,401808649,40,162.0,157.412886282395,134.202636282395,157.202636282395,180.202636282395,-4.797363717605009,4.797363717605009,2.7797363717605013,2.3986818588025045,1.8202636282394984
2026-02-01,401809348,5,13.0,18.64338181411976,10.84763181411975,17.84763181411975,26.84763181411975,4.847631814119751,4.847631814119751,0.2152368185880251,2.4238159070598755,1.3847631814119747
2026-02-01,401809348,10,27.0,36.79732730116175,25.06657730116175,36.06657730116175,49.06657730116175,9.06657730116175,9.06657730116175,0.1933422698838249,4.533288650580875,2.2066577301161745
2026-02-01,401809348,15,43.0,55.77460075960679,41.24285075960679,55.24285075960679,71.2428507596068,12.242850759606789,12.242850759606789,0.1757149240393211,6.121425379803394,2.824285075960679
2026-02-01,401809348,20,65.0,71.12840616621985,54.04490616621984,70.54490616621985,89.04490616621985,5.544906166219846,5.544906166219846,1.095509383378016,2.772453083109923,2.404490616621984
2026-02-01,401809348,25,86.0,90.835390974084,73.437890974084,90.437890974084,109.437890974084,4.437890974083999,4.437890974083999,1.2562109025916002,2.218945487042,2.3437890974083992
2026-02-01,401809348,30,103.0,109.64445598748884,90.84070598748885,108.84070598748885,128.84070598748883,5.840705987488846,5.840705987488846,1.2159294012511157,2.920352993744423,2.5840705987488826
2026-02-01,401809348,35,117.0,129.2090315013405,108.86528150134048,128.8652815013405,149.8652815013405,11.86528150134049,11.86528150134049,0.8134718498659524,5.932640750670245,3.2865281501340484
2026-02-01,401809348,40,145.0,147.73663628239498,126.202636282395,147.202636282395,168.202636282395,2.202636282394991,2.202636282394991,1.8797363717605,1.1013181411974955,2.3202636282394984
2026-02-01,401809351,5,16.0,19.58588181411975,11.84763181411975,18.84763181411975,27.84763181411975,2.847631814119751,2.847631814119751,0.4152368185880251,1.4238159070598757,1.1847631814119748
2026-02-01,401809351,10,42.0,38.64732730116175,27.06657730116175,38.06657730116175,51.06657730116175,-3.9334226988382497,3.9334226988382497,1.493342269883825,1.9667113494191248,0.9066577301161748
2026-02-01,401809351,15,66.0,58.72760075960679,43.24285075960679,58.24285075960679,74.2428507596068,-7.757149240393211,7.757149240393211,2.2757149240393213,3.8785746201966056,0.8242850759606795
2026-02-01,401809351,20,80.0,75.36865616621985,57.04490616621984,75.04490616621985,94.04490616621985,-4.955093833780154,4.955093833780154,2.295509383378016,2.477546916890077,1.4044906166219844
2026-02-01,401809351,25,104.0,96.047640974084,77.437890974084,95.437890974084,115.437890974084,-8.562109025916001,8.562109025916001,2.6562109025916003,4.281054512958001,1.1437890974083995
2026-02-01,401809351,30,118.0,115.72645598748883,94.84070598748885,115.84070598748885,136.84070598748883,-2.159294012511154,2.159294012511154,2.315929401251116,1.079647006255577,1.8840705987488828
2026-02-01,401809351,35,139.0,136.2727815013405,113.86528150134048,135.8652815013405,158.8652815013405,-3.1347184986595096,3.1347184986595096,2.5134718498659527,1.5673592493297548,1.9865281501340488
2026-02-01,401809351,40,162.0,155.894886282395,132.202636282395,156.202636282395,180.202636282395,-5.797363717605009,5.797363717605009,2.979736371760501,2.8986818588025045,1.8202636282394984
2026-02-01,401809352,5,12.0,18.791381814119752,10.84763181411975,18.84763181411975,26.84763181411975,6.847631814119751,6.847631814119751,0.115236818588025,3.4238159070598755,1.4847631814119748
2026-02-01,401809352,10,41.0,37.23757730116175,26.06657730116175,37.06657730116175,49.06657730116175,-3.9334226988382497,3.9334226988382497,1.493342269883825,1.9667113494191248,0.8066577301161748
2026-02-01,401809352,15,60.0,56.64110075960679,42.24285075960679,56.24285075960679,72.2428507596068,-3.757149240393211,3.757149240393211,1.7757149240393213,1.8785746201966056,1.2242850759606794
2026-02-01,401809352,20,80.0,72.26465616621985,55.04490616621984,72.04490616621985,90.04490616621985,-7.955093833780154,7.955093833780154,2.495509383378016,3.977546916890077,1.0044906166219845
2026-02-01,401809352,25,99.0,92.216890974084,74.437890974084,91.437890974084,110.437890974084,-7.562109025916001,7.562109025916001,2.4562109025916,3.7810545129580007,1.1437890974083995
2026-02-01,401809352,30,114.0,111.26245598748883,91.84070598748885,110.84070598748885,130.84070598748883,-3.159294012511154,3.159294012511154,2.2159294012511155,1.579647006255577,1.6840705987488829
2026-02-01,401809352,35,128.0,131.0210315013405,110.86528150134048,130.8652815013405,151.8652815013405,2.8652815013404904,2.8652815013404904,1.7134718498659525,1.4326407506702452,2.3865281501340485
2026-02-01,401809352,40,158.0,149.426886282395,128.202636282395,149.202636282395,171.202636282395,-8.797363717605009,8.797363717605009,2.979736371760501,4.3986818588025045,1.3202636282394988
2026-02-01,401813315,5,19.0,19.06488181411975,10.84763181411975,18.84763181411975,26.84763181411975,-0.152368185880249,0.152368185880249,0.8152368185880251,0.0761840929401245,0.7847631814119749
2026-02-01,401813315,10,31.0,37.54857730116175,26.06657730116175,37.06657730116175,50.06657730116175,6.06657730116175,6.06657730116175,0.493342269883825,3.033288650580875,1.906657730116175
2026-02-01,401813315,15,38.0,57.04360075960679,41.24285075960679,56.24285075960679,73.2428507596068,18.24285075960679,18.24285075960679,2.91856568364611,9.121425379803394,3.524285075960679
2026-02-01,401813315,20,59.0,73.08665616621984,55.04490616621984,72.04490616621985,92.04490616621985,13.044906166219846,13.044906166219846,0.3955093833780161,6.522453083109923,3.304490616621984
2026-02-01,401813315,25,79.0,93.057390974084,74.437890974084,92.437890974084,112.437890974084,13.437890974084,13.437890974084,0.4562109025916001,6.718945487041999,3.3437890974083992
2026-02-01,401813315,30,101.0,112.22770598748885,92.84070598748885,111.84070598748885,131.84070598748883,10.840705987488846,10.840705987488846,0.8159294012511155,5.420352993744423,3.0840705987488826
2026-02-01,401813315,35,126.0,132.00528150134048,110.86528150134048,131.8652815013405,152.8652815013405,5.86528150134049,5.86528150134049,1.5134718498659523,2.932640750670245,2.6865281501340483
2026-02-01,401813315,40,137.0,150.94813628239498,129.202636282395,150.202636282395,173.202636282395,13.202636282394993,13.202636282394993,0.7797363717605009,6.601318141197496,3.620263628239498
2026-02-01,401813338,5,8.0,18.74313181411975,11.84763181411975,18.84763181411975,26.84763181411975,10.847631814119753,10.847631814119753,3.4628686327077745,5.423815907059876,1.8847631814119747
2026-02-01,401813338,10,28.0,36.90182730116175,26.06657730116175,36.06657730116175,49.06657730116175,8.06657730116175,8.06657730116175,0.1933422698838249,4.033288650580875,2.1066577301161744
2026-02-01,401813338,15,33.0,56.21185075960679,42.24285075960679,56.24285075960679,71.2428507596068,23.24285075960679,23.24285075960679,8.31856568364611,11.621425379803394,3.824285075960679
2026-02-01,401813338,20,46.0,71.28515616621985,54.04490616621984,71.04490616621985,89.04490616621985,25.04490616621985,25.04490616621985,7.240415549597855,12.522453083109925,4.304490616621984
2026-02-01,401813338,25,55.0,91.235890974084,74.437890974084,90.437890974084,108.437890974084,35.437890974084,35.437890974084,17.4941018766756,17.718945487042,5.343789097408399
2026-02-01,401813338,30,73.0,110.11970598748884,91.84070598748885,109.84070598748885,128.84070598748883,36.840705987488846,36.840705987488846,16.95663538873996,18.420352993744423,5.584070598748882
2026-02-01,401813338,35,85.0,129.98328150134049,110.86528150134048,129.8652815013405,149.8652815013405,44.86528150134049,44.86528150134049,23.27875335120643,22.432640750670245,6.486528150134047
2026-02-01,401813338,40,104.0,148.011386282395,128.202636282395,147.202636282395,167.202636282395,43.20263628239499,43.20263628239499,21.78237265415549,21.601318141197492,6.3202636282394975
2026-02-01,401813365,5,20.0,23.05363181411975,14.84763181411975,22.84763181411975,31.84763181411975,2.847631814119751,2.847631814119751,0.5152368185880251,1.4238159070598757,1.1847631814119748
