game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,target_total,target_margin,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,home_conf,away_conf
401405899,2022-03-10,Wichita State Shockers,Tulsa Golden Hurricane,65.0,67.6,132.6,50.2,60.2,110.4,140,-6,58.0,18.0,54.0,False,False,True,,,,,0.0,,,,,0.0,11.473488838557325,1.6115214721271969,9.861967366430124,,,,,,,,,,AAC,AAC
401409395,2022-03-10,North Texas Mean Green,Rice Owls,62.6,65.8,128.4,64.8,71.4,136.2,118,18,52.0,105.0,1.0,False,True,True,,,,,0.0,,,,,0.0,4.42328877017266,1.0209019071025027,3.402386863070157,,,,,,,,,,AAC,AAC
401409392,2022-03-10,UAB Blazers,Florida Atlantic Owls,74.0,57.8,131.8,58.8,51.6,110.4,146,14,82.0,105.0,1.0,False,True,True,,,,,0.0,,,,,0.0,5.546006825987633,8.28468006250012,-2.7386732365124877,,,,,,,,,,AAC,AAC
401405902,2022-03-11,Temple Owls,Tulane Green Wave,50.6,56.2,106.8,65.0,73.8,138.8,129,-9,63.0,8.0,16.0,False,False,True,,,,,0.0,,,,,0.0,3.828025092957538,0.4897055725041193,3.3383195204534184,,,,,,,,,,AAC,AAC
401487310,2023-01-19,UTSA Roadrunners,Florida Atlantic Owls,68.6,72.2,140.8,74.6,69.2,143.8,147,-19,76.0,58.0,3.0,False,False,False,,,,,0.0,,,,,0.0,-0.0659343988161146,8.28468006250012,-8.350614461316235,,,,,,,,,,AAC,AAC
401487146,2023-02-02,UAB Blazers,Florida Atlantic Owls,83.8,78.4,162.2,76.2,63.0,139.2,163,9,73.0,72.0,5.0,False,False,False,,,,,0.0,,,,,0.0,5.546006825987633,8.28468006250012,-2.7386732365124877,,,,,,,,,,AAC,AAC
401487094,2023-02-04,Charlotte 49ers,Florida Atlantic Owls,62.2,74.6,136.8,76.4,67.8,144.2,119,-15,61.0,332.0,2.0,False,False,False,,,,,0.0,,,,,0.0,-2.7571360881758014,8.28468006250012,-11.041816150675922,,,,,,,,,,AAC,AAC
401531471,2023-03-03,Tulane Green Wave,East Carolina Pirates,66.4,78.0,144.4,72.0,71.4,143.4,159,3,67.0,9.0,6.0,False,False,False,,,,,0.0,,,,,0.0,0.4897055725041193,-0.1319120987688559,0.6216176712729753,,,,,,,,,,AAC,AAC
401515342,2023-03-08,Rice Owls,UTSA Roadrunners,77.2,71.2,148.4,67.0,76.4,143.4,143,1,75.0,79.0,48.0,False,False,True,,,,,0.0,,,,,0.0,1.0209019071025027,-0.0659343988161146,1.0868363059186177,,,,,,,,,,AAC,AAC
401515330,2023-03-09,South Florida Bulls,East Carolina Pirates,69.4,67.4,136.8,75.0,72.8,147.8,131,-15,74.0,57.0,6.0,False,False,True,,,,,0.0,,,,,0.0,2.0816211475990936,-0.1319120987688559,2.2135332463679496,,,,,,,,,,AAC,AAC
401515332,2023-03-09,Wichita State Shockers,Tulsa Golden Hurricane,62.8,71.8,134.6,60.2,76.4,136.6,144,18,55.0,7.0,29.0,False,False,True,,,,,0.0,,,,,0.0,11.473488838557325,1.6115214721271969,9.861967366430124,,,,,,,,,,AAC,AAC
401515346,2023-03-09,UAB Blazers,Rice Owls,85.0,80.6,165.6,77.0,70.2,147.2,147,27,70.0,35.0,1.0,False,True,True,,,,,0.0,,,,,0.0,5.546006825987633,1.0209019071025027,4.52510491888513,,,,,,,,,,AAC,AAC
401515348,2023-03-10,North Texas Mean Green,UAB Blazers,62.6,51.0,113.6,82.0,73.0,155.0,145,-7,63.0,1.0,1.0,True,True,True,,,,,0.0,,,,,0.0,4.42328877017266,5.546006825987633,-1.122718055814973,,,,,,,,,,AAC,AAC
401515336,2023-03-10,Tulane Green Wave,Wichita State Shockers,68.8,81.6,150.4,65.6,69.8,135.4,158,6,86.0,7.0,1.0,False,True,True,,,,,0.0,,,,,0.0,0.4897055725041193,11.473488838557325,-10.983783266053203,,,,,,,,,,AAC,AAC
401515338,2023-03-11,Memphis Tigers,Tulane Green Wave,73.4,75.2,148.6,72.0,79.6,151.6,148,40,59.0,1.0,1.0,True,True,True,,,,,0.0,,,,,0.0,11.327756302846144,0.4897055725041193,10.838050730342026,,,,,,,,,,AAC,AAC
401515349,2023-03-11,Florida Atlantic Owls,UAB Blazers,71.4,65.6,137.0,80.8,72.2,153.0,134,22,73.0,1.0,1.0,True,True,True,,,,,0.0,,,,,0.0,8.28468006250012,5.546006825987633,2.7386732365124877,,,,,,,,,,AAC,AAC
401522144,2023-03-17,Memphis Tigers,Florida Atlantic Owls,75.8,66.8,142.6,71.6,59.6,131.2,131,-1,66.0,5.0,6.0,False,False,True,,,,,0.0,,,,,0.0,11.327756302846144,8.28468006250012,3.043076240346025,,,,,,,,,,AAC,AAC
401602055,2024-01-02,Florida Atlantic Owls,East Carolina Pirates,82.2,75.8,158.0,68.0,70.0,138.0,143,15,71.0,3.0,298.0,False,False,False,,,,,0.0,,,,,0.0,8.28468006250012,-0.1319120987688559,8.416592161268976,,,,,,,,,,AAC,AAC
401602060,2024-01-04,Tulsa Golden Hurricane,Memphis Tigers,61.2,76.0,137.2,79.0,70.2,149.2,153,-3,84.0,301.0,5.0,False,False,False,,,,,0.0,,,,,0.0,1.6115214721271969,11.327756302846144,-9.71623483071895,,,,,,,,,,AAC,AAC
401602062,2024-01-06,Charlotte 49ers,Florida Atlantic Owls,60.0,74.4,134.4,80.2,69.0,149.2,138,2,67.0,28.0,4.0,False,False,False,,,,,0.0,,,,,0.0,-2.7571360881758014,8.28468006250012,-11.041816150675922,,,,,,,,,,AAC,AAC
401602070,2024-01-10,Memphis Tigers,UTSA Roadrunners,75.0,66.6,141.6,67.8,74.8,142.6,208,6,72.0,3.0,308.0,False,False,False,,,,,0.0,,,,,0.0,11.327756302846144,-0.0659343988161146,11.39369070166226,,,,,,,,,,AAC,AAC
401602072,2024-01-11,Tulane Green Wave,Florida Atlantic Owls,67.2,83.4,150.6,75.0,71.0,146.0,169,-1,77.0,306.0,5.0,False,False,False,,,,,0.0,,,,,0.0,0.4897055725041193,8.28468006250012,-7.794974489996001,,,,,,,,,,AAC,AAC
