game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,target_total,target_margin
401597840,2023-11-08,Loyola Chicago Ramblers,Florida Atlantic Owls,,,,,,,,,,,,,73.0,,,False,False,True,,,,,,,,,,,9.735899053640026,11.61460636721722,-1.878707313577193,,,,,,,,,,137.0,-13.0
401581349,2023-11-14,Florida Atlantic Owls,Eastern Michigan Eagles,,,,,,,,,,,,,79.0,6.0,3.0,False,False,False,,,,,,,,,,,11.61460636721722,-0.7300461187814294,12.344652485998648,,,,,,,,,,157.0,43.0
401600915,2023-11-18,Florida Atlantic Owls,Bryant Bulldogs,,,,,,,,,,,,,55.0,4.0,2.0,False,False,False,,,,,,,,,,,11.61460636721722,6.777220244735713,4.837386122481505,,,,,,,,,,113.0,-9.0
401581165,2023-11-23,Butler Bulldogs,Florida Atlantic Owls,,,,,,,,,,,,,88.0,6.0,5.0,False,False,True,,,,,,,,,,,10.529230060313983,11.61460636721722,-1.0853763069032354,,,,,,,,,,177.0,-5.0
401581565,2023-11-24,Florida Atlantic Owls,Texas A&M Aggies,,,,78.6,64.2,142.8,,,,,,,90.0,1.0,1.0,True,True,True,,,,,,,,,,0.0,11.61460636721722,15.648769773077923,-4.0341634058607045,,,,,,,,,,185.0,7.0
401581569,2023-11-26,Virginia Tech Hokies,Florida Atlantic Owls,,,,82.8,71.0,153.8,,,,,,,56.0,2.0,2.0,False,False,True,,,,,,,,,,0.0,6.702568422327641,11.61460636721722,-4.912037944889578,,,,,,,,,,134.0,-34.0
401584372,2023-11-30,Florida Atlantic Owls,Liberty Flames,84.6,68.6,153.2,,,,,,,,,,71.0,4.0,5.0,False,False,False,,,,,0.0,,,,,,11.61460636721722,12.217886037276427,-0.6032796700592087,,,,,,,,,,141.0,25.0
401577651,2023-12-02,Florida Atlantic Owls,Charleston Cougars,81.2,68.8,150.0,,,,,,,,,,86.0,2.0,1.0,False,True,False,,,,,0.0,,,,,,11.61460636721722,8.302522570165122,3.3120837970520967,,,,,,,,,,164.0,16.0
401580310,2023-12-05,Illinois Fighting Illini,Florida Atlantic Owls,79.8,61.0,140.8,88.8,71.4,160.2,,,,,,,81.0,3.0,3.0,False,False,True,,,,,0.0,,,,,0.0,19.36622847843901,11.61460636721722,7.75162211122179,,,,,,,,,,187.0,9.0
401608783,2023-12-13,Florida Atlantic Owls,Florida International Panthers,88.4,73.8,162.2,71.2,74.0,145.2,,,,,,,63.0,8.0,14.0,False,False,False,,,,,0.0,,,,,0.0,11.61460636721722,1.323000519074483,10.291605848142735,,,,,,,,,,154.0,34.0
