event_id,book,fetched_at,last_update,commence_time,home_team_name,away_team_name,market,period,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price
453854ce6198d4289c4f87c3c23a7380,FanDuel,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,h2h,2h,-2100.0,1000.0,,,,,,,
453854ce6198d4289c4f87c3c23a7380,FanDuel,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,spreads,full_game,,,-15.5,-120.0,15.5,-102.0,,,
453854ce6198d4289c4f87c3c23a7380,FanDuel,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,totals,full_game,,,,,,,144.5,-115.0,-105.0
453854ce6198d4289c4f87c3c23a7380,BetOnline.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:59:18+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,spreads,full_game,,,-16.0,-115.0,16.0,-105.0,,,
453854ce6198d4289c4f87c3c23a7380,BetOnline.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:59:18+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,totals,full_game,,,,,,,146.0,-110.0,-110.0
453854ce6198d4289c4f87c3c23a7380,LowVig.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:58:26+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,spreads,full_game,,,-16.0,-111.0,16.0,-101.0,,,
453854ce6198d4289c4f87c3c23a7380,LowVig.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:58:26+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,totals,full_game,,,,,,,146.0,-108.0,-108.0
453854ce6198d4289c4f87c3c23a7380,BetMGM,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:00:34+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,h2h,2h,-1600.0,900.0,,,,,,,
453854ce6198d4289c4f87c3c23a7380,BetMGM,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:00:34+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,spreads,full_game,,,-16.5,-105.0,16.5,-115.0,,,
453854ce6198d4289c4f87c3c23a7380,BetMGM,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:00:34+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,totals,full_game,,,,,,,145.5,-110.0,-110.0
453854ce6198d4289c4f87c3c23a7380,DraftKings,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:38+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,spreads,full_game,,,-16.5,-105.0,16.5,-115.0,,,
453854ce6198d4289c4f87c3c23a7380,DraftKings,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:38+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,totals,full_game,,,,,,,145.5,-108.0,-112.0
453854ce6198d4289c4f87c3c23a7380,Fanatics,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:50+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,h2h,2h,-1800.0,1050.0,,,,,,,
453854ce6198d4289c4f87c3c23a7380,Fanatics,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:50+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,spreads,full_game,,,-16.0,-110.0,16.0,-110.0,,,
453854ce6198d4289c4f87c3c23a7380,Fanatics,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:50+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,totals,full_game,,,,,,,145.0,-110.0,-110.0
453854ce6198d4289c4f87c3c23a7380,BetRivers,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,h2h,2h,-2500.0,900.0,,,,,,,
453854ce6198d4289c4f87c3c23a7380,BetRivers,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,spreads,full_game,,,-16.5,-112.0,16.5,-114.0,,,
453854ce6198d4289c4f87c3c23a7380,BetRivers,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,totals,full_game,,,,,,,145.5,-115.0,-110.0
453854ce6198d4289c4f87c3c23a7380,Bovada,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:17+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,spreads,full_game,,,-16.0,-110.0,16.0,-110.0,,,
453854ce6198d4289c4f87c3c23a7380,Bovada,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:17+00:00,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American Eagles,totals,full_game,,,,,,,145.0,-115.0,-105.0
50e2283d9457bff4ad5b125b944030e8,DraftKings,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:38+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,h2h,2h,130.0,-155.0,,,,,,,
50e2283d9457bff4ad5b125b944030e8,DraftKings,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:38+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,spreads,full_game,,,3.5,-118.0,-3.5,-102.0,,,
50e2283d9457bff4ad5b125b944030e8,DraftKings,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:38+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,totals,full_game,,,,,,,142.5,-105.0,-115.0
50e2283d9457bff4ad5b125b944030e8,LowVig.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:58:26+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,spreads,full_game,,,3.0,-106.0,-3.0,-106.0,,,
50e2283d9457bff4ad5b125b944030e8,LowVig.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:58:26+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,totals,full_game,,,,,,,142.5,-108.0,-108.0
50e2283d9457bff4ad5b125b944030e8,BetMGM,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:00:34+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,h2h,2h,125.0,-155.0,,,,,,,
50e2283d9457bff4ad5b125b944030e8,BetMGM,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:00:34+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,spreads,full_game,,,2.5,-102.0,-2.5,-118.0,,,
50e2283d9457bff4ad5b125b944030e8,BetMGM,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:00:34+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,totals,full_game,,,,,,,142.5,-110.0,-110.0
50e2283d9457bff4ad5b125b944030e8,BetOnline.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:59:18+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,spreads,full_game,,,3.0,-110.0,-3.0,-110.0,,,
50e2283d9457bff4ad5b125b944030e8,BetOnline.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:59:18+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,totals,full_game,,,,,,,142.5,-110.0,-110.0
50e2283d9457bff4ad5b125b944030e8,BetRivers,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,h2h,2h,123.0,-157.0,,,,,,,
50e2283d9457bff4ad5b125b944030e8,BetRivers,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,spreads,full_game,,,3.5,-121.0,-3.5,-105.0,,,
50e2283d9457bff4ad5b125b944030e8,BetRivers,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,totals,full_game,,,,,,,142.5,-113.0,-113.0
50e2283d9457bff4ad5b125b944030e8,Fanatics,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:50+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,h2h,2h,130.0,-160.0,,,,,,,
50e2283d9457bff4ad5b125b944030e8,Fanatics,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:50+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,spreads,full_game,,,3.0,-110.0,-3.0,-110.0,,,
50e2283d9457bff4ad5b125b944030e8,Fanatics,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:50+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,totals,full_game,,,,,,,142.0,-110.0,-110.0
50e2283d9457bff4ad5b125b944030e8,FanDuel,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,h2h,2h,130.0,-160.0,,,,,,,
50e2283d9457bff4ad5b125b944030e8,FanDuel,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,spreads,full_game,,,2.5,-106.0,-2.5,-114.0,,,
50e2283d9457bff4ad5b125b944030e8,FanDuel,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,totals,full_game,,,,,,,142.5,-106.0,-118.0
50e2283d9457bff4ad5b125b944030e8,Bovada,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:17+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,spreads,full_game,,,3.0,-110.0,-3.0,-110.0,,,
50e2283d9457bff4ad5b125b944030e8,Bovada,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:17+00:00,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,totals,full_game,,,,,,,142.0,-110.0,-110.0
f0476b55b7fe4ffb1d5de9f08e4bbaa3,DraftKings,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:38+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,h2h,2h,-205.0,170.0,,,,,,,
f0476b55b7fe4ffb1d5de9f08e4bbaa3,DraftKings,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:38+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,spreads,full_game,,,-5.5,-105.0,5.5,-115.0,,,
f0476b55b7fe4ffb1d5de9f08e4bbaa3,DraftKings,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:38+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,totals,full_game,,,,,,,153.5,-108.0,-112.0
f0476b55b7fe4ffb1d5de9f08e4bbaa3,FanDuel,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,h2h,2h,-245.0,198.0,,,,,,,
f0476b55b7fe4ffb1d5de9f08e4bbaa3,FanDuel,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,spreads,full_game,,,-5.5,-105.0,5.5,-115.0,,,
f0476b55b7fe4ffb1d5de9f08e4bbaa3,FanDuel,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,totals,full_game,,,,,,,153.5,-110.0,-110.0
f0476b55b7fe4ffb1d5de9f08e4bbaa3,BetRivers,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,h2h,2h,-225.0,175.0,,,,,,,
f0476b55b7fe4ffb1d5de9f08e4bbaa3,BetRivers,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,spreads,full_game,,,-5.0,-107.0,5.0,-117.0,,,
f0476b55b7fe4ffb1d5de9f08e4bbaa3,BetRivers,2025-11-18 13:09:27.999774+00:00,2025-11-18 13:08:25+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,totals,full_game,,,,,,,153.5,-109.0,-114.0
f0476b55b7fe4ffb1d5de9f08e4bbaa3,LowVig.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:58:26+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,h2h,2h,-205.0,177.0,,,,,,,
f0476b55b7fe4ffb1d5de9f08e4bbaa3,LowVig.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:58:26+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,spreads,full_game,,,-5.0,-106.0,5.0,-106.0,,,
f0476b55b7fe4ffb1d5de9f08e4bbaa3,LowVig.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:58:26+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,totals,full_game,,,,,,,154.0,-103.0,-113.0
f0476b55b7fe4ffb1d5de9f08e4bbaa3,BetOnline.ag,2025-11-18 13:09:27.999774+00:00,2025-11-18 12:59:18+00:00,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan St Spartans,h2h,2h,-205.0,177.0,,,,,,,
